id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
9130,1668,2011,3,0,200,1,1,209,794,0,209,153,847,115,30,74,74,218,226,2983,0,31,31,14,10,0,151,35,12,4,3,20,0,0,0,4,7,0,18,22,0,0,0,2,0,7,7,0,0.0,0.0,2.1624,797.7004,0,627,0,0,4.2831,5.0135
9728,1716,2011,14,0,200,1,1,20,88,0,27,16,97,0,7,9,9,30,15,335,1,17,0,0,1,0,20,4,0,0,0,3,0,0,5,0,2,2,0,0,1,1,17,0,0,3,0,1,8.0,2.0,-0.3523,121.9,0,61,4,2,0.0406,0.0939
10674,1863,2011,10,0,200,1,1,17,67,0,18,13,77,6,10,8,8,17,19,307,2,9,1,0,0,0,12,3,0,0,0,3,1,0,0,0,0,4,2,1,0,0,8,0,0,2,2,1,6.0,1.0,-0.0119,58.0,0,53,1,2,-0.1282,0.2521
14673,2883,2011,94,0,200,1,1,35,140,0,34,24,163,0,20,20,19,52,30,591,2,22,0,4,2,0,24,8,1,0,0,2,1,0,0,2,2,5,1,0,0,0,22,0,0,1,0,0,17.0,6.0,-0.1396,136.6,0,107,4,3,0.1976,0.1214
14758,2884,2011,11,0,200,1,1,55,212,0,56,40,228,0,9,19,16,61,61,795,2,34,0,7,4,1,42,9,4,3,1,4,0,0,4,0,0,17,3,0,4,3,34,0,0,1,1,5,19.0,4.0,0.0715,324.7999,0,167,12,10,1.2335,1.1848
16208,3088,2011,14,0,200,1,1,27,105,0,25,22,120,1,13,15,15,27,31,433,2,27,1,1,2,0,15,3,2,0,0,7,0,0,3,0,0,13,3,0,1,1,26,0,0,3,0,6,14.0,0.0,0.4879,132.4,0,83,7,2,-0.5906,-0.1721
16549,3119,2011,14,0,200,1,1,98,391,0,119,45,428,29,21,56,48,100,135,1492,2,37,9,7,5,0,78,23,5,8,4,14,0,0,0,4,3,14,8,5,0,0,28,1,0,5,2,1,24.0,6.0,-1.2093,352.7999,0,296,4,4,-0.2312,-0.4446
16792,3133,2011,8,0,200,1,1,3,22,0,14,5,23,0,1,9,9,3,0,88,0,3,0,0,0,0,7,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3.0,3.0,-0.1394,6.3,0,9,0,1,-0.1686,-0.6387
16800,3133,2011,5,0,200,1,1,104,412,0,119,53,451,38,26,48,44,120,128,1669,2,28,14,8,7,1,86,24,6,4,2,7,1,0,3,2,3,5,7,11,2,1,14,0,0,10,4,2,12.0,3.0,0.5695,544.6998,0,314,7,4,1.6623,1.2976
16915,3147,2011,8,0,200,1,1,66,257,0,72,39,306,31,40,45,45,83,65,1135,2,13,13,3,6,0,49,14,4,2,3,6,0,0,0,2,3,0,7,5,0,0,0,0,0,5,4,0,0.0,0.0,-1.4602,314.8999,0,200,0,0,0.2553,-0.2623
