id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
142,9,2002,9,0,200,1,1,29,109,0,26,20,120,0,6,8,8,26,40,459,1,29,0,3,1,1,19,4,4,0,0,3,0,0,0,1,1,12,1,0,3,2,29,0,0,0,1,4,22.0,6.0,0.586,146.8,0,88,6,4,0.2381,0.7715
228,37,2002,1,0,200,1,1,74,265,0,50,59,295,0,25,21,21,82,77,1075,2,76,0,2,3,36,36,11,3,2,1,2,0,0,4,7,0,47,5,0,42,6,76,0,0,0,1,8,63.0,20.0,3.2692,501.4998,0,224,34,8,2.1429,2.4442
318,40,2002,2,0,200,1,1,221,867,0,226,112,938,131,52,102,96,255,273,3230,2,36,36,14,10,0,174,37,8,5,4,11,1,0,8,11,6,0,13,21,0,0,0,2,1,24,6,0,0.0,0.0,0.7988,946.6006,0,665,0,0,5.2836,3.7069
339,44,2002,14,0,200,1,1,27,109,0,29,12,117,0,6,10,8,35,32,406,2,31,0,2,5,2,17,10,1,1,0,2,0,0,1,1,0,16,2,0,3,1,31,0,0,1,3,2,23.0,5.0,0.2922,165.4,0,83,9,7,0.3061,0.4609
543,81,2002,2,0,200,1,1,37,141,0,36,25,149,0,4,16,16,32,50,518,0,24,0,0,0,1,27,6,1,3,0,3,0,0,0,1,0,8,2,0,1,0,24,0,0,2,2,0,14.0,4.0,0.554,69.4,0,111,4,0,0.6332,0.3535
571,85,2002,10,0,200,1,1,19,77,0,22,15,86,0,8,12,12,18,22,290,1,20,0,0,0,7,14,3,0,0,0,5,0,0,0,1,1,8,3,0,11,4,20,0,0,0,0,2,9.0,5.0,-0.9248,165.7,0,58,7,4,-0.5007,-0.1023
603,90,2002,12,0,200,1,1,20,76,0,18,19,86,3,8,9,8,23,16,316,1,4,4,1,2,0,11,6,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3344,74.7,0,61,0,0,0.6431,0.3452
952,144,2002,9,0,200,1,1,196,747,0,182,53,794,116,35,77,65,301,205,2671,0,31,31,14,9,0,133,36,8,2,7,6,0,0,0,11,2,0,19,20,0,0,0,3,3,4,5,0,0.0,0.0,1.1466,712.6001,0,588,0,0,4.1179,3.9664
1025,180,2002,5,0,200,1,1,46,166,0,34,25,179,0,11,9,9,54,55,622,0,27,0,3,0,0,22,8,2,0,0,4,0,0,0,0,0,13,3,0,1,1,27,0,0,3,0,5,22.0,3.0,1.2171,133.9999,0,138,10,1,0.2392,1.5326
1396,321,2002,8,0,200,1,1,61,253,0,78,29,280,0,24,32,28,62,83,972,0,63,0,3,6,37,55,18,1,1,1,4,0,0,3,2,1,53,5,0,43,6,63,0,0,1,2,1,10.0,3.0,0.1634,613.2997,0,183,29,10,0.2708,-0.2498
