id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
2609,556,2009,12,0,200,1,1,110,444,0,126,47,469,48,13,82,69,93,181,1654,0,22,22,4,9,0,73,26,3,6,2,25,0,0,0,3,3,0,1,9,0,0,0,0,0,13,9,0,0.0,0.0,-2.4057,409.4996,0,330,0,0,-0.7769,-1.8734
2826,562,2009,9,0,200,1,1,4,22,0,9,3,24,0,2,8,8,6,3,94,0,6,0,0,2,0,6,1,0,0,0,2,0,0,1,0,0,2,1,0,0,0,6,0,0,1,0,0,3.0,0.0,-0.77,32.2,0,12,0,3,-0.2741,-0.7288
6125,1263,2009,7,0,200,1,1,1,15,0,9,2,15,0,0,6,6,0,3,56,2,3,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,3.0,1.0,-0.4991,11.2,0,5,0,1,0.0752,-0.475
8100,1517,2009,3,0,200,1,1,6,30,0,12,0,30,6,0,4,4,8,10,98,2,1,1,1,0,0,9,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,-0.1829,31.2,0,20,0,0,-0.1346,-0.0289
9035,1668,2009,3,0,200,1,1,220,849,0,221,141,897,137,32,91,90,249,244,3168,0,32,32,19,8,0,153,42,9,5,4,22,2,0,0,4,2,0,15,19,0,0,0,2,1,10,9,0,0.0,0.0,1.6252,866.5006,0,660,0,0,3.7432,3.4737
9704,1716,2009,3,0,200,1,1,46,171,0,44,35,180,0,7,14,14,53,39,657,1,39,0,6,3,0,30,6,1,0,1,7,0,0,2,2,1,13,8,0,1,1,39,0,0,0,3,7,25.0,5.0,0.2432,183.7,0,139,11,6,0.1089,0.8899
10066,1768,2009,8,0,200,1,1,68,295,0,102,47,320,0,16,58,52,75,74,1086,1,47,0,2,7,0,69,19,2,3,5,9,0,0,2,4,4,12,7,0,3,3,47,0,0,3,0,9,47.0,13.0,-2.329,376.2999,0,205,11,15,0.0725,-2.5792
10659,1863,2009,16,0,200,1,1,44,166,0,40,22,183,0,16,14,14,59,44,661,1,37,0,5,1,8,24,8,0,0,1,7,0,0,5,0,1,25,4,0,11,3,37,0,0,2,1,0,27.0,7.0,0.8384,248.7,0,133,13,4,-0.3759,1.1192
11014,1896,2009,9,0,200,1,1,120,460,0,125,49,507,42,37,48,42,163,128,1814,0,54,9,7,6,10,87,25,5,4,6,7,0,0,2,4,1,24,16,7,12,2,45,0,0,4,3,8,19.0,5.0,1.5802,669.0002,0,360,17,9,0.8765,1.6523
11076,1897,2009,2,0,200,1,1,52,216,0,74,29,252,0,27,48,46,55,62,897,0,40,0,1,7,0,52,14,4,1,1,7,0,0,1,2,4,11,7,0,5,5,40,0,0,3,3,6,26.0,4.0,-1.8304,268.5001,0,156,11,12,-0.6041,-2.0176
11629,2352,2009,13,0,200,1,1,8,32,0,11,4,37,0,5,4,4,9,8,154,1,8,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,8,0,0,2,1,0,5.0,2.0,-0.0341,13.0,0,25,0,1,-0.2931,0.0077
12804,2576,2009,94,0,200,1,1,90,356,0,104,70,411,0,39,50,47,104,85,1497,2,59,0,6,2,0,69,30,5,5,2,3,0,0,4,0,6,9,8,0,3,3,59,0,0,5,1,7,53.0,16.0,-0.1354,422.5,0,272,18,12,1.4405,0.3115
13318,2657,2009,12,0,200,1,1,32,135,0,41,12,147,0,6,17,16,46,36,529,2,21,0,3,2,0,30,8,1,2,1,2,0,0,0,3,3,7,2,0,1,1,21,0,0,3,2,0,23.0,10.0,-0.6253,145.5,0,98,4,7,0.0865,-0.1737
