id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
84,5,2005,4,0,200,1,1,61,244,0,75,34,283,0,31,36,35,73,64,1017,0,34,0,2,1,1,54,15,2,3,1,5,0,0,1,3,3,14,8,0,2,1,34,0,0,5,1,0,30.0,16.0,-0.6657,154.8,0,183,5,5,-0.0465,-0.2032
259,37,2005,7,0,200,1,1,11,41,0,7,6,47,0,6,6,6,15,12,179,1,11,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,1,0,1,13.0,3.0,-0.0298,22.9,0,34,0,1,0.1113,-0.0278
277,37,2005,11,0,200,1,1,11,37,0,8,4,49,0,11,3,3,16,8,180,0,11,0,1,0,0,7,1,1,0,0,0,0,0,2,4,0,4,4,0,0,0,11,0,0,0,1,0,6.0,2.0,0.3103,52.3,1,33,2,0,-0.0649,0.2837
650,90,2005,16,0,200,1,1,209,767,0,179,189,857,114,73,87,83,194,210,3270,1,33,33,14,9,0,129,29,5,7,5,16,1,0,6,5,5,0,21,25,0,0,0,3,2,9,9,0,0.0,0.0,0.1967,875.7004,0,628,0,0,5.133,4.399
1825,374,2005,1,0,200,1,1,45,182,0,61,24,200,30,15,32,31,47,51,737,0,9,9,4,4,0,37,15,0,2,2,7,0,0,0,3,1,0,6,3,0,0,0,0,0,6,2,0,0.0,0.0,-0.9062,210.4,0,135,0,0,0.0462,-0.4393
1829,374,2005,9,0,200,1,1,88,323,0,81,48,367,29,33,32,32,110,87,1410,1,24,13,7,4,2,58,14,2,3,4,5,0,0,0,3,6,8,11,8,3,1,11,1,1,4,6,0,12.0,5.0,0.7393,445.2,1,265,2,4,0.8546,1.8966
2199,498,2005,3,0,200,1,1,94,333,0,63,76,362,0,23,20,18,113,81,1288,1,74,0,7,4,6,46,11,2,2,1,5,1,0,2,2,2,37,9,0,10,4,74,0,0,9,0,18,70.0,12.0,2.4452,489.3002,0,283,31,10,1.9012,3.2396
2794,562,2005,7,0,200,1,1,42,164,0,40,23,173,0,8,11,5,55,43,667,2,41,0,4,1,16,27,11,1,0,0,2,0,0,0,1,0,30,3,0,21,5,41,0,0,3,3,5,14.0,7.0,1.0204,284.0,0,128,18,7,0.877,1.512
2804,562,2005,2,0,200,1,1,30,114,0,26,20,128,0,9,10,7,39,28,462,0,23,0,1,2,5,22,3,3,1,0,1,0,0,1,2,1,11,4,0,9,4,23,0,0,1,0,5,7.0,5.0,-0.4806,253.5,1,90,8,5,0.7799,0.8791
3225,609,2005,4,0,200,1,1,19,78,0,26,13,89,0,9,10,9,20,20,340,0,19,0,0,3,4,23,0,0,2,0,3,0,0,0,1,0,13,4,0,4,0,19,0,0,1,0,1,18.0,5.0,-0.4117,118.6,0,57,4,4,-0.1606,0.062
