id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
50459,5254,2020,1,0,200,1,1,28,117,0,38,18,128,15,9,21,21,34,29,493,0,6,6,0,1,0,26,8,0,2,2,2,0,0,0,4,0,0,1,0,0,0,0,0,0,4,2,0,0.0,0.0,-0.719,133.7,0,84,0,0,0.3871,-0.3323
54313,5394,2020,8,0,200,1,1,215,838,0,220,134,889,133,34,97,85,264,223,3251,1,33,33,18,5,0,150,52,6,7,3,15,0,0,3,3,4,0,19,21,0,0,0,0,0,13,4,0,0.0,0.0,0.7717,896.3009,0,646,0,0,4.2362,3.7867
70424,5852,2020,2,0,200,1,1,181,725,0,229,93,796,60,48,119,111,216,197,2921,0,33,33,4,16,0,159,36,13,6,9,25,0,0,0,5,4,0,16,10,0,0,0,0,0,10,10,0,0.0,0.0,-2.0973,793.2004,0,543,0,0,0.5679,-0.2038
76417,6070,2020,2,0,200,1,1,211,799,0,207,123,880,84,58,82,75,241,240,3212,2,34,34,15,11,0,165,24,16,3,5,13,0,0,0,6,4,0,20,17,0,0,0,2,2,2,6,0,0.0,0.0,2.0218,891.9007,0,635,0,0,3.4204,5.4771
1887,6193,2020,1,0,200,1,1,87,361,0,111,47,384,0,21,41,39,102,99,1295,2,32,0,3,0,4,87,15,0,1,2,7,0,0,0,1,1,14,8,0,8,0,32,0,0,11,2,0,28.0,10.0,0.0701,256.8,0,263,1,3,0.2148,0.4616
21649,6687,2020,10,0,200,1,1,176,692,0,196,122,765,111,50,98,90,208,179,2801,1,32,32,11,11,0,132,48,17,4,1,15,2,0,1,9,2,0,12,14,0,0,0,0,0,17,3,0,0.0,0.0,-1.4137,698.4997,0,529,0,0,3.5294,2.7762
22355,6702,2020,4,0,200,1,1,208,791,0,193,132,835,119,31,74,73,207,262,3107,0,33,33,17,9,0,145,34,7,4,3,11,2,0,0,5,2,0,11,19,0,0,0,1,1,14,8,0,0.0,0.0,2.4193,816.8007,0,624,0,0,5.2674,6.587
23053,6718,2020,16,0,200,1,1,203,800,0,228,114,868,116,43,105,101,274,200,3090,2,33,33,13,8,0,174,36,13,8,5,13,1,1,1,9,3,0,6,18,0,0,0,0,0,27,7,0,0.0,0.0,-1.5896,912.0009,0,611,0,0,4.0467,2.9693
30738,6915,2020,4,0,200,1,1,137,556,0,168,88,581,46,17,63,62,150,151,2051,0,42,12,5,5,1,130,25,2,5,2,11,2,0,0,3,1,15,10,5,3,1,30,1,0,4,4,6,16.0,5.0,-0.8046,532.4999,0,411,10,5,2.3742,2.1735
34333,7027,2020,3,0,200,1,1,57,218,0,53,40,229,0,10,16,16,59,67,820,2,38,0,6,1,15,43,7,0,1,0,3,0,0,1,3,0,29,5,0,18,3,38,0,0,2,2,5,23.0,4.0,2.3942,332.3,0,173,19,3,0.8511,1.5688
34341,7027,2020,94,0,200,1,1,24,119,0,49,17,134,0,13,37,36,25,28,545,2,24,1,3,7,6,28,14,1,0,1,6,0,1,1,1,0,11,0,0,10,4,23,0,0,0,0,1,22.0,13.0,-3.4791,200.4001,0,74,5,9,-0.6335,-2.3017
35522,7054,2020,14,0,200,1,1,6,28,0,9,7,35,0,4,8,6,4,8,144,0,4,0,1,0,0,6,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,2,0,1,2.0,0.0,-0.0418,50.8,0,18,1,3,-0.1131,-0.5673
35523,7054,2020,15,0,200,1,1,6,27,0,11,4,33,0,5,7,5,9,4,132,1,9,0,0,1,0,6,3,1,0,0,2,0,0,2,0,0,1,2,0,2,2,9,0,0,0,0,1,9.0,4.0,-0.8169,49.0,0,19,1,5,-0.2961,-0.4333
35735,7056,2020,1,0,200,1,1,60,237,0,67,51,251,0,12,19,18,53,66,925,1,26,0,3,0,0,50,11,2,0,0,6,0,0,1,2,0,10,4,0,0,0,26,0,0,3,2,2,23.0,5.0,1.2321,162.2001,0,181,7,2,0.5757,1.3172
43901,7340,2020,1,0,200,1,1,190,757,0,224,133,819,82,41,95,82,203,205,2973,1,33,33,9,12,0,172,28,13,6,6,18,0,0,0,5,2,0,16,19,0,0,0,0,0,13,4,0,0.0,0.0,-0.654,842.1002,0,571,0,0,2.8626,2.279
