id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
2819,562,2008,2,0,200,1,1,40,160,0,47,26,178,0,14,22,20,51,38,628,1,34,0,0,4,1,35,7,3,0,1,4,0,0,2,1,1,9,4,0,2,1,34,0,0,1,2,5,28.0,8.0,-1.4692,201.0001,0,121,7,9,0.1835,-0.064
3564,646,2008,3,0,200,1,1,162,643,0,189,97,688,76,24,71,70,181,187,2507,0,28,23,10,8,0,129,32,10,3,3,25,0,0,1,2,8,3,11,12,0,0,5,1,0,11,5,0,2.0,0.0,0.3975,691.1005,0,486,1,0,0.6291,1.9022
3746,691,2008,9,0,200,1,1,49,209,0,69,22,226,23,15,35,35,56,63,799,2,17,7,2,4,0,44,12,0,1,5,8,0,0,2,3,1,2,2,1,0,0,10,0,0,2,5,0,7.0,1.0,-1.0155,171.0,0,149,4,0,-0.1108,-0.4629
4801,1062,2008,94,0,200,1,1,32,137,0,45,12,149,16,8,27,27,44,40,540,2,7,7,3,4,0,32,6,4,0,3,4,0,0,0,4,0,0,1,1,0,0,0,0,0,6,1,0,0.0,0.0,-0.8698,132.1,0,98,0,0,0.31,-0.3395
6097,1263,2008,7,0,200,1,1,65,240,0,57,31,259,8,14,22,22,83,71,879,0,49,2,9,2,1,43,7,3,0,4,3,0,0,0,6,2,17,8,1,2,1,47,0,0,2,0,9,45.0,8.0,1.4439,268.1001,0,195,18,4,0.7252,1.3005
6841,1371,2008,1,0,200,1,1,72,277,0,76,61,339,0,54,44,44,81,63,1301,2,49,2,4,1,0,54,15,3,4,3,4,2,0,0,8,1,8,11,0,0,0,47,0,0,5,3,0,47.0,20.0,-0.3642,302.7,0,218,7,10,-0.0224,-0.6187
7210,1415,2008,1,0,200,1,1,119,493,0,167,39,553,34,43,75,73,168,128,1972,1,47,13,4,7,0,130,24,9,5,1,12,0,0,2,5,3,8,17,4,1,1,34,0,0,11,3,2,33.0,12.0,-1.5703,518.7997,0,358,1,9,-0.1688,-0.7582
8091,1517,2008,9,0,200,1,1,63,244,0,67,24,268,20,18,35,32,67,89,926,0,31,6,2,5,7,48,10,3,1,0,9,1,1,1,0,1,17,8,2,7,0,25,0,0,1,1,0,24.0,10.0,-1.2502,269.4,0,189,6,5,-0.2404,0.1507
8095,1517,2008,13,0,200,1,1,12,53,0,18,9,62,0,8,10,6,13,13,232,1,8,0,0,0,0,15,2,0,1,0,1,0,0,0,1,0,2,2,0,0,0,8,0,0,0,0,0,10.0,4.0,0.1954,48.4,0,37,2,0,-0.0344,-0.3191
8285,1588,2008,14,0,200,1,1,4,15,0,4,1,16,0,1,4,4,3,7,54,0,4,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,3.0,0.0,-0.2719,11.4,0,12,0,1,-0.0983,-0.1798
9023,1668,2008,3,0,200,1,1,214,826,0,224,121,881,120,26,92,88,260,235,3132,2,32,32,13,13,0,153,41,16,7,7,23,1,0,2,6,6,0,23,21,0,0,0,0,0,15,3,0,0.0,0.0,0.4196,861.7001,0,644,0,0,2.8478,2.9099
9407,1696,2008,7,0,200,1,1,66,294,0,101,25,311,0,13,34,31,95,72,1096,2,35,0,3,0,0,73,21,2,2,2,5,3,0,0,2,0,13,6,0,0,0,35,0,0,6,1,0,33.0,10.0,0.0463,185.8001,0,200,1,2,0.3069,0.0164
9699,1716,2008,3,0,200,1,1,53,198,0,51,32,217,0,12,20,20,63,58,790,0,40,0,7,3,1,39,10,4,2,0,2,0,0,1,1,1,13,5,0,3,2,40,0,0,1,1,6,33.0,11.0,-0.1005,261.5999,0,159,15,9,0.7456,0.5626
10059,1768,2008,8,0,200,1,1,55,212,0,53,39,233,0,18,22,21,50,70,893,2,36,0,3,1,0,42,9,2,0,0,2,0,0,4,0,1,20,5,0,1,1,36,0,0,6,1,0,24.0,7.0,0.4439,226.4,0,167,7,5,0.8854,0.6602
10150,1795,2008,8,0,200,1,1,18,84,0,33,10,94,0,8,19,18,23,18,336,1,13,0,2,1,0,23,6,1,0,0,4,0,0,4,5,1,2,2,0,0,0,13,0,0,0,1,0,14.0,4.0,-0.2328,88.6,0,55,2,3,-0.3146,-0.9749
10464,1845,2008,11,0,200,1,1,8,32,0,9,1,32,6,0,3,3,13,9,96,0,1,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1764,23.7,0,24,0,0,0.2455,0.241
10653,1863,2008,16,0,200,1,1,62,231,0,53,41,256,0,21,16,14,68,70,938,2,42,0,2,2,5,40,10,2,1,1,2,0,0,5,1,1,26,7,0,7,2,42,0,0,4,1,3,34.0,4.0,-0.0695,284.1,0,188,10,4,1.1697,2.1199
10743,1869,2008,8,0,200,1,1,68,268,0,77,27,296,0,25,37,34,89,75,1014,2,31,0,5,3,1,60,10,3,0,2,5,0,0,5,2,0,11,9,0,3,1,31,0,0,0,2,1,21.0,6.0,-0.404,243.3001,0,206,9,7,0.093,-0.2403
11011,1896,2008,9,0,200,1,1,189,754,0,232,67,820,130,46,92,91,238,230,2920,1,31,31,16,7,0,164,47,10,7,5,16,1,0,1,9,3,0,23,19,0,0,0,1,1,5,4,0,0.0,0.0,-0.4278,852.9,0,568,0,0,2.1242,2.9063
11073,1897,2008,2,0,200,1,1,21,74,0,20,12,89,0,8,12,12,23,26,339,0,21,0,2,1,2,12,3,4,3,1,4,0,0,3,1,0,10,0,0,3,1,21,0,0,2,1,4,15.0,3.0,0.3063,134.3,0,63,7,3,-0.2233,-0.1084
11626,2352,2008,13,0,200,1,1,90,389,0,132,47,424,12,21,70,67,81,135,1528,2,47,6,2,5,0,96,15,2,6,5,16,1,0,1,4,6,13,7,0,0,0,41,0,0,6,0,3,50.0,28.0,-1.3778,295.0,0,272,3,6,-0.5645,-1.6955
11658,2354,2008,9,0,200,1,1,42,171,0,53,17,189,0,13,30,30,48,57,642,1,33,0,2,2,1,27,11,2,2,4,11,1,0,4,1,1,10,2,0,1,0,33,0,0,1,2,3,24.0,9.0,-0.438,144.2001,0,127,4,6,-0.9847,-0.7284
12192,2434,2008,5,0,200,1,1,49,188,0,48,30,203,18,13,28,28,55,56,733,2,9,9,3,4,0,28,8,0,1,3,9,0,0,0,2,1,0,7,5,0,0,0,0,0,0,1,0,0.0,0.0,-0.5212,194.9999,0,149,0,0,-0.0175,0.1224
12519,2535,2008,11,0,200,1,1,13,53,0,12,7,60,0,5,6,6,12,21,208,2,7,0,0,0,0,7,2,0,0,0,3,0,0,0,0,2,3,1,0,0,0,7,0,0,0,0,0,7.0,4.0,0.052,22.4,0,41,1,1,-0.2899,0.1697
12789,2576,2008,94,0,200,1,1,84,323,0,90,52,361,0,29,41,37,90,95,1282,1,60,0,6,4,0,67,16,2,4,1,6,0,0,4,1,3,12,10,0,6,6,60,0,0,5,4,9,57.0,15.0,-1.4711,391.8001,0,253,15,15,0.8571,0.7935
13296,2657,2008,10,0,200,1,1,2,15,0,8,1,17,0,2,7,7,4,2,62,1,2,0,0,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1.0,-0.0269,9.1,0,7,0,0,-0.1301,-0.3993
13522,2699,2008,7,0,200,1,1,7,30,0,12,4,37,0,4,10,10,7,10,146,2,6,0,0,3,1,7,2,0,3,3,0,0,0,0,0,0,4,2,0,2,1,6,0,0,2,0,0,5.0,3.0,-1.1832,72.7,0,23,2,4,0.0928,-0.8737
13526,2699,2008,93,0,200,1,1,51,215,0,67,18,235,0,14,33,30,51,78,820,0,31,0,1,1,0,48,12,2,3,2,5,0,0,5,3,1,8,3,0,3,3,31,0,0,0,1,4,28.0,10.0,-0.9334,207.4,0,153,6,8,0.0114,-0.7337
14138,2819,2008,94,0,200,1,1,136,519,0,137,68,581,22,46,59,59,163,159,2077,1,58,7,11,1,2,96,30,7,2,0,11,1,0,1,4,7,5,10,1,2,0,51,0,0,12,8,0,52.0,7.0,0.5397,412.7,0,409,10,3,0.9346,2.3333
14652,2883,2008,94,0,200,1,1,65,262,0,80,51,296,0,28,35,35,69,66,1106,0,67,0,2,12,33,58,16,2,2,1,5,0,0,4,4,2,59,7,0,41,8,67,0,0,4,2,1,17.0,3.0,-3.519,659.7997,0,195,24,17,1.0901,0.4351
14749,2884,2008,11,0,200,1,1,219,863,0,246,113,945,103,57,119,116,240,272,3344,0,33,33,11,17,0,173,45,8,7,6,22,2,0,2,7,10,0,15,15,0,0,0,2,0,7,7,0,0.0,0.0,-1.6832,987.0004,0,657,0,0,2.8346,2.6426
15048,2895,2008,2,0,200,1,1,184,684,0,159,159,770,99,69,70,69,199,174,2847,1,28,28,15,6,0,119,22,11,0,3,15,0,0,1,3,6,0,14,21,0,0,0,0,0,4,4,0,0.0,0.0,1.7974,796.2003,0,553,0,0,3.6082,4.815
15208,2900,2008,13,0,200,1,1,85,337,0,95,52,389,0,45,44,42,94,98,1453,1,55,0,2,1,0,69,17,0,4,2,7,1,0,0,3,3,13,6,0,0,0,55,0,0,1,3,3,51.0,13.0,0.3324,205.1,0,256,6,6,-0.2326,0.262
15338,2906,2008,14,0,200,1,1,64,258,0,69,27,279,0,18,25,22,80,81,999,2,64,0,6,5,33,51,15,1,1,1,2,1,0,4,3,1,54,6,0,39,6,64,0,0,2,0,1,24.0,9.0,0.8362,509.3998,0,194,26,13,1.1389,1.4641
15643,2994,2008,15,0,200,1,1,113,469,0,159,52,520,56,37,81,78,141,128,1905,1,26,26,5,7,0,111,28,7,6,6,14,1,0,0,1,1,0,16,0,0,0,0,0,0,13,1,0,0.0,0.0,-2.793,508.9,0,340,0,0,1.1537,0.3177
15907,3034,2008,16,0,200,1,1,18,70,0,17,11,75,0,4,12,12,24,19,290,1,12,0,0,0,1,11,3,0,1,0,3,0,0,0,2,0,5,1,0,1,0,12,0,0,1,0,0,12.0,2.0,0.3198,46.5,0,55,2,0,-0.023,-0.1209
15969,3036,2008,7,0,200,1,1,47,174,0,45,29,205,0,25,17,17,61,42,754,0,44,0,6,3,5,36,5,3,2,2,2,0,0,0,4,1,20,5,0,7,2,44,0,0,4,3,3,32.0,7.0,1.4649,337.6999,0,141,20,9,0.1574,0.9956
16026,3061,2008,11,0,200,1,1,62,229,0,50,41,260,0,28,29,29,78,63,981,1,30,0,5,0,0,32,14,1,2,1,3,0,0,1,1,0,7,4,0,0,0,30,0,0,9,1,0,21.0,6.0,0.6411,153.6,0,187,9,3,0.5807,0.6105
16196,3088,2008,14,0,200,1,1,47,179,0,44,31,209,0,23,21,21,43,66,780,2,51,0,5,2,2,36,5,3,3,0,3,0,0,3,5,1,10,3,0,3,1,51,0,0,3,0,11,29.0,3.0,1.0544,225.9,0,143,15,7,0.2836,0.517
16532,3119,2008,14,0,200,1,1,212,800,0,206,115,879,127,44,87,86,210,286,3151,2,31,31,13,8,0,153,30,10,9,6,17,2,0,0,10,16,0,14,22,0,0,0,2,1,15,8,0,0.0,0.0,1.3625,909.0999,0,638,0,0,3.4371,5.1421
16637,3133,2008,15,0,200,1,1,141,587,0,193,56,639,83,38,102,98,162,184,2335,2,28,28,8,11,0,125,46,7,3,6,16,0,0,0,4,4,0,9,8,0,0,0,0,0,8,5,0,0.0,0.0,-3.2056,589.9999,0,425,0,0,1.6329,0.3444
