id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
6473,10378,2016,65,0,204,6,1,34,127,0,31,26,146,0,15,16,14,32,39,515,2,13,0,2,3,0,24,4,0,2,0,3,0,0,0,2,2,3,4,0,0,0,13,0,0,4,1,0,18.0,4.0,-0.0313,160.3,0,104,5,3,-0.1575,-0.6322
6954,10392,2016,70,0,204,6,1,10,34,0,4,7,37,0,3,1,1,9,14,124,0,9,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,1,8.0,0.0,0.1339,33.3,0,30,2,1,0.2447,0.3404
13788,10561,2016,69,0,204,6,1,154,547,0,110,94,609,49,56,39,39,183,161,2219,2,24,24,8,7,0,76,20,4,1,3,11,0,1,0,0,0,0,15,17,0,0,0,0,0,15,8,0,0.0,0.0,3.3994,638.7,0,464,0,0,2.0383,3.5888
13919,10562,2016,69,0,204,6,1,90,333,0,73,69,360,0,22,22,22,109,84,1253,2,70,0,4,6,18,48,18,2,3,0,7,0,0,4,2,0,46,8,0,24,6,70,0,0,4,1,10,33.0,7.0,3.8483,667.6,0,272,35,8,1.9294,1.8313
14002,10563,2016,102,0,204,6,1,128,478,0,100,89,511,17,27,35,33,143,140,1800,1,24,24,3,6,0,74,10,1,2,1,15,1,0,0,5,3,0,11,8,0,0,0,0,0,7,2,0,0.0,0.0,2.3143,516.3,0,385,0,0,1.4069,2.3499
15770,10594,2016,68,0,204,6,1,11,49,0,15,7,54,0,5,11,11,12,14,189,2,8,0,1,0,0,8,2,0,0,1,4,0,0,1,0,0,3,1,0,0,0,8,0,0,1,1,2,2.0,0.0,0.2029,61.3,0,35,2,2,-0.6696,-0.9559
16283,10599,2016,77,0,204,6,1,39,147,0,36,15,173,0,22,25,21,47,50,631,0,20,0,0,1,1,29,3,1,2,0,4,0,0,0,1,1,4,4,0,2,1,20,0,0,2,1,1,15.0,7.0,-0.0156,146.7,0,117,6,5,-1.0248,-1.7147
16353,10600,2016,79,0,204,6,1,79,292,0,67,70,311,6,16,11,11,71,83,1100,2,47,4,10,3,0,56,5,0,1,2,4,0,0,2,1,2,10,11,3,4,4,43,0,0,1,1,11,25.0,6.0,4.2395,536.0999,0,239,25,6,2.563,3.2632
17413,10619,2016,70,0,204,6,1,38,142,0,30,24,152,0,8,13,10,50,38,506,1,15,1,1,0,0,20,5,1,1,0,5,0,0,0,1,0,6,3,1,1,1,14,0,0,0,0,1,10.0,4.0,0.6298,121.3,0,115,4,1,0.0214,0.0994
17512,10620,2016,68,0,204,6,1,1,9,0,5,1,9,0,0,4,4,2,1,42,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.0006,2.1,0,4,0,0,0.0552,-0.3586
18547,10638,2016,75,0,204,6,1,42,153,0,35,31,171,0,17,16,15,34,53,650,1,19,0,4,0,0,22,5,0,1,2,6,0,0,0,1,0,4,6,0,0,0,19,0,0,2,1,0,19.0,7.0,-0.1152,178.2,0,127,4,6,-0.4108,-0.0862
18586,10639,2016,73,0,204,6,1,26,106,0,27,14,119,0,12,16,15,24,39,402,1,17,0,3,2,0,17,4,0,1,1,5,0,0,1,0,0,6,1,0,0,0,17,0,0,2,1,1,16.0,2.0,0.4227,174.1,0,79,6,3,-0.8945,-1.0667
20254,10676,2016,65,0,204,6,1,22,86,0,22,9,94,0,7,6,6,27,28,325,1,8,0,2,0,1,17,4,0,0,0,1,0,0,0,3,1,2,3,0,2,0,8,0,0,0,0,0,8.0,3.0,0.2915,92.6,0,67,3,1,-0.0052,0.201
21184,10725,2016,102,0,204,6,1,68,262,0,65,50,287,0,22,28,27,75,71,1037,0,54,1,2,8,11,45,5,1,0,1,14,0,0,1,1,2,27,6,0,13,2,53,0,0,0,0,11,14.0,1.0,1.0562,507.9999,0,204,29,11,-1.9731,-1.0091
21670,10754,2016,70,0,204,6,1,5,20,0,5,3,24,0,2,0,0,5,8,96,2,5,0,0,0,1,4,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,5,0,0,0,0,0,5.0,3.0,0.1771,14.0,0,17,0,0,0.0424,0.2749
31481,10959,2016,77,0,204,6,1,72,266,0,52,68,295,0,26,17,17,72,74,1088,2,50,0,4,1,5,38,7,1,0,0,7,0,0,4,2,2,21,3,0,8,3,50,0,0,2,0,6,18.0,4.0,3.4704,460.9998,0,218,29,9,0.5781,1.2206
31632,10962,2016,70,0,204,6,1,117,447,0,114,97,487,28,27,42,38,122,118,1683,0,30,14,9,7,0,84,19,3,6,3,8,1,0,0,5,4,7,7,8,1,1,16,0,0,7,6,4,16.0,4.0,1.629,501.5997,0,351,5,3,2.7508,0.638
32035,10967,2016,112,0,204,6,1,9,38,0,11,3,41,0,3,8,8,13,11,131,2,5,0,0,1,0,6,2,0,0,0,3,0,0,1,0,0,1,1,0,2,2,5,0,0,2,0,1,6.0,3.0,-0.5921,52.2,0,29,1,3,-0.5065,-0.6168
32162,10969,2016,73,0,204,6,1,82,314,0,74,71,346,0,25,24,23,83,87,1208,0,52,0,5,5,2,58,10,1,3,1,5,0,0,0,6,3,20,4,0,8,6,52,0,0,6,1,12,35.0,7.0,1.9658,603.3,0,246,31,11,1.4936,0.9196
32549,10974,2016,68,0,204,6,1,76,285,0,64,63,300,0,13,15,14,70,85,1100,2,61,0,5,4,30,50,8,1,0,0,6,0,0,4,2,1,40,10,0,36,6,61,0,0,4,0,2,8.0,2.0,5.4891,752.0009,0,230,41,9,2.5371,2.6694
33156,10985,2016,70,0,204,6,1,29,107,0,25,29,127,2,16,16,15,29,27,465,0,9,4,0,3,0,18,4,1,3,1,2,0,0,0,1,0,0,1,1,0,0,5,0,0,3,1,0,2.0,1.0,-0.4475,121.6,0,87,0,1,0.4123,-0.5291
34177,11001,2016,77,0,204,6,1,148,570,0,139,113,613,62,37,58,55,146,168,2120,0,29,29,6,10,0,104,16,0,2,1,18,0,0,0,1,4,0,10,9,0,0,0,0,0,8,6,0,0.0,0.0,0.0715,590.8001,0,444,0,0,1.1072,0.0339
34244,11003,2016,74,0,204,6,1,44,164,0,41,29,179,11,11,7,7,51,45,625,2,11,5,2,1,5,35,3,1,2,1,2,0,0,0,0,1,5,7,5,6,1,6,1,1,0,2,0,0.0,0.0,1.2684,262.2,0,134,5,1,0.9604,1.6994
34384,11004,2016,112,0,204,6,1,16,62,0,16,12,64,5,2,4,4,22,12,225,0,3,3,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.4181,59.0,0,48,0,0,0.753,0.4036
34750,11007,2016,66,0,204,6,1,12,42,0,7,10,48,0,6,4,4,10,15,165,1,14,0,1,0,2,5,1,0,0,0,1,0,0,1,1,0,5,1,0,2,0,14,0,0,0,1,3,8.0,3.0,0.6503,97.6,0,37,5,3,0.0779,0.0407
35342,11016,2016,78,0,204,6,1,9,29,0,4,4,30,0,1,1,1,10,11,97,1,6,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,3,0,1,0,6,0,0,0,0,1,12.0,1.0,0.1981,36.0,0,28,5,1,0.0165,0.3568
35507,11019,2016,69,0,204,6,1,174,633,0,132,120,690,62,48,57,57,217,164,2447,0,28,28,12,9,0,90,21,3,4,5,16,0,0,0,5,2,0,18,16,0,0,0,0,0,10,2,0,0.0,0.0,2.5456,663.7001,0,522,0,0,2.6248,2.1853
35875,11023,2016,73,0,204,6,1,67,254,0,61,40,283,12,22,25,25,85,68,929,1,49,2,2,4,3,40,13,2,0,4,4,1,0,2,3,5,18,8,1,5,2,47,0,0,0,1,9,25.0,7.0,1.5401,497.6996,0,202,20,10,0.3629,-0.1448
35951,11025,2016,108,0,204,6,1,66,253,0,65,53,270,0,14,30,29,71,64,965,1,59,0,7,5,37,49,8,1,2,1,7,1,0,2,2,0,48,9,0,42,5,59,0,0,1,0,2,13.0,1.0,1.9626,484.8997,0,199,28,9,1.0285,-0.9846
36051,11026,2016,72,0,204,6,1,8,31,0,8,6,39,0,7,6,4,8,8,122,0,4,0,0,0,0,4,2,1,0,1,1,0,0,2,2,0,1,1,0,0,0,4,0,0,0,1,0,1.0,0.0,-0.2698,35.1,0,24,1,1,-0.1417,-0.4144
36261,11031,2016,68,0,204,6,1,192,691,0,142,153,738,55,35,47,46,207,193,2615,1,29,29,9,11,0,105,22,6,3,0,15,1,0,0,11,3,0,18,23,0,0,0,5,1,18,6,0,0.0,0.0,3.5013,803.6002,0,577,0,0,4.8229,4.4799
37062,11050,2016,102,0,204,6,1,58,231,0,64,26,255,0,22,23,23,60,82,888,1,34,0,6,6,0,46,12,0,2,0,6,0,0,3,3,0,9,5,0,1,1,34,0,0,5,1,2,23.0,5.0,-0.0128,290.3,0,175,10,8,-0.5448,-0.5496
37080,11051,2016,70,0,204,6,1,23,85,0,22,17,96,0,10,5,4,26,19,363,0,15,0,0,1,0,19,2,0,0,0,1,0,0,0,1,1,8,7,0,0,0,15,0,0,6,0,1,12.0,0.0,0.1363,77.3,0,69,2,2,0.1752,0.4041
37338,11053,2016,65,0,204,6,1,42,156,0,35,35,165,0,8,13,13,40,47,627,0,19,0,1,2,1,23,7,1,0,1,4,0,0,2,0,0,9,4,0,3,1,19,0,0,2,0,1,16.0,1.0,1.1064,182.1,0,126,8,3,0.6394,0.14
38462,11080,2016,79,0,204,6,1,49,195,0,50,43,214,0,19,17,17,60,41,726,2,29,0,5,0,0,37,10,0,0,2,1,0,0,4,2,0,8,5,0,0,0,29,0,0,2,0,1,22.0,1.0,2.3174,206.3001,0,149,12,2,1.2097,0.0866
38660,11083,2016,73,0,204,6,1,135,510,0,114,116,559,33,38,46,44,140,139,2007,2,27,27,6,10,0,86,14,3,3,3,11,0,0,0,4,5,0,6,7,0,0,0,0,0,6,4,0,0.0,0.0,2.1777,568.0001,0,407,0,0,2.7011,1.6112
38717,11085,2016,69,0,204,6,1,22,83,0,19,16,91,0,6,9,8,25,23,330,1,21,0,2,2,14,10,4,2,0,0,5,0,0,1,0,0,16,1,0,14,0,21,0,0,1,1,0,2.0,0.0,1.9801,207.0,0,67,16,2,-0.6699,-0.2758
38814,11089,2016,67,0,204,6,1,11,46,0,15,6,52,2,5,8,8,14,11,205,0,7,1,0,1,0,10,4,0,0,1,0,0,0,0,0,1,2,2,0,0,0,6,0,0,1,0,1,1.0,1.0,-0.0378,55.6,0,33,2,0,0.1084,-0.5127
