id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
18550,10638,2017,75,0,204,6,1,70,252,0,52,53,282,0,27,22,20,67,81,1070,0,32,0,2,3,0,41,8,0,2,0,3,1,0,0,3,1,15,6,0,0,0,32,0,0,2,0,0,18.0,5.0,0.0949,236.9999,0,210,5,4,0.8987,0.8299
32177,10969,2017,73,0,204,6,1,41,157,0,42,25,168,0,7,9,8,52,37,590,2,23,0,1,1,0,33,6,1,1,1,2,0,0,0,1,2,7,10,0,0,0,23,0,0,1,0,5,17.0,2.0,1.0241,170.0999,0,125,8,1,0.598,0.9853
32866,10977,2017,68,0,204,6,1,25,103,0,32,12,119,0,12,15,15,26,34,397,1,12,0,0,0,0,19,8,0,1,0,5,0,0,4,3,3,5,3,0,0,0,12,0,0,2,1,0,7.0,3.0,-0.042,43.1,0,76,0,0,-0.5454,-0.4142
33113,10984,2017,77,0,204,6,1,41,144,0,24,22,157,1,10,9,8,35,62,571,2,14,1,3,0,0,21,0,1,1,0,3,1,0,0,1,1,5,4,1,0,0,13,0,0,1,2,0,8.0,2.0,0.9997,140.7,0,125,4,1,0.202,0.9565
33226,10987,2017,77,0,204,6,1,8,35,0,10,4,42,0,6,7,7,12,10,167,2,2,0,0,1,0,6,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,1.0,-0.1202,55.9,0,26,0,0,0.0086,-0.5031
35683,11019,2017,69,0,204,6,1,117,433,0,99,80,477,77,36,35,32,133,119,1753,0,22,22,9,4,0,77,14,2,3,3,5,0,0,0,3,3,0,15,8,0,0,0,0,0,10,4,0,0.0,0.0,1.7364,473.9999,0,351,0,0,3.2645,3.3684
35774,11022,2017,102,0,204,6,1,52,188,0,40,29,215,0,25,21,21,50,68,784,1,38,0,4,4,2,24,7,0,1,1,8,0,0,0,4,1,10,7,0,2,0,38,0,0,1,2,10,22.0,4.0,0.4262,243.4001,0,157,11,7,-0.812,0.2168
35880,11023,2017,73,0,204,6,1,33,125,0,30,24,136,2,8,7,7,36,38,465,2,18,1,1,0,0,20,8,1,2,0,2,0,0,0,1,0,6,3,1,1,1,17,0,0,0,0,4,12.0,7.0,0.7561,166.5,0,101,7,4,0.5848,0.9608
35956,11025,2017,108,0,204,6,1,84,306,0,59,63,336,0,22,18,17,77,107,1159,1,66,0,5,6,41,36,16,2,2,3,4,0,0,4,2,4,51,6,0,45,4,66,0,0,2,0,1,3.0,1.0,4.8186,729.4,0,253,39,8,2.4296,3.316
38668,11083,2017,73,0,204,6,1,47,170,0,33,41,179,31,4,14,12,49,49,625,0,8,8,5,1,0,21,7,2,1,3,2,0,0,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0.0,0.0,0.813,165.0,0,141,0,0,1.8906,1.0887
38719,11085,2017,69,0,204,6,1,34,133,0,33,30,150,0,15,12,12,27,44,540,0,25,0,4,2,4,24,5,0,1,0,4,0,0,2,3,1,10,0,0,7,3,25,0,0,6,2,3,12.0,5.0,1.3584,247.1,0,102,11,5,0.2689,0.5336
41560,11223,2017,75,0,204,6,1,93,333,0,66,76,357,35,17,22,21,105,89,1322,2,47,7,11,3,3,49,10,3,3,1,6,0,0,1,5,1,15,9,3,7,4,40,0,0,7,1,10,21.0,4.0,2.6187,448.8,0,281,24,7,2.3909,2.5589
42893,11301,2017,76,0,204,6,1,67,248,0,58,45,281,0,28,30,22,57,88,976,1,41,0,2,5,0,40,11,1,4,2,5,0,0,1,1,0,10,10,0,3,3,41,0,0,1,1,8,23.0,9.0,-0.2537,431.4001,0,202,18,10,0.2729,-0.4456
43322,11317,2017,67,0,204,6,1,105,385,0,80,57,416,55,25,32,30,123,125,1506,2,15,15,7,2,0,63,10,2,2,3,4,0,0,0,4,2,0,8,11,0,0,0,3,2,8,4,0,0.0,0.0,1.5231,427.5999,0,317,0,0,2.9117,2.9512
43418,11319,2017,102,0,204,6,1,9,30,0,4,4,32,0,2,2,2,11,11,116,0,3,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,3.0,0.0,-0.0134,25.7,0,27,1,1,0.0122,0.2379
43568,11321,2017,102,0,204,6,1,73,278,0,66,55,298,14,17,17,14,68,87,1088,0,33,4,7,2,1,54,8,0,2,1,3,1,0,1,4,1,12,6,4,2,1,29,0,0,1,2,6,11.0,2.0,2.0879,343.0001,0,219,9,4,2.0078,2.1333
43746,11329,2017,72,0,204,6,1,136,495,0,111,64,538,79,38,40,37,161,159,1885,1,22,22,9,4,0,80,18,0,3,6,7,0,0,3,5,2,0,12,12,0,0,0,2,1,19,7,0,0.0,0.0,2.3572,557.6996,0,409,0,0,2.9736,3.9816
49492,11464,2017,80,0,204,6,1,2,6,0,0,3,6,0,0,0,0,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0088,0.4,0,6,0,0,0.1068,0.1068
49499,11464,2017,65,0,204,6,1,12,42,0,10,6,47,0,3,2,2,13,14,174,0,5,0,0,0,0,9,1,0,1,0,0,0,0,0,0,1,2,3,0,0,0,5,0,0,3,0,0,10.0,2.0,0.1382,19.0,0,36,1,0,0.2251,0.4044
50468,11485,2017,78,0,204,6,1,5,23,0,7,7,26,5,3,5,5,4,5,107,1,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0786,31.7,0,16,0,0,0.2296,-0.2124
51234,11509,2017,80,0,204,6,1,3,11,0,3,3,14,0,2,2,2,2,4,73,0,6,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,7.0,4.0,-0.1732,9.6,0,9,0,2,-0.1439,-0.0966
51554,11518,2017,69,0,204,6,1,158,601,0,145,89,657,77,45,73,68,150,219,2409,2,30,30,7,10,0,109,23,2,6,2,11,1,0,0,9,3,0,9,14,0,0,0,0,0,26,8,0,0.0,0.0,0.0691,648.6007,0,476,0,0,3.2455,1.5343
