id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
81070,8335,2016,39,0,202,3,1,61,244,0,65,46,269,0,23,30,28,54,77,900,1,33,0,7,2,1,49,10,0,2,2,4,0,0,10,5,0,16,5,0,1,0,33,0,0,2,1,3,28.0,8.0,1.1217,329.9001,0,184,13,6,1.186,-0.2667
81526,8349,2016,48,0,202,3,1,69,246,0,46,56,281,0,28,18,14,52,93,1055,0,35,0,4,2,0,29,9,0,4,3,5,0,0,0,1,3,7,2,0,2,2,35,0,0,4,1,5,21.0,9.0,0.5535,289.7,0,207,16,5,0.4928,1.7887
81690,8356,2016,33,0,202,3,1,29,114,0,29,17,125,0,10,19,19,26,42,420,2,19,0,1,2,1,18,4,0,1,0,7,0,0,2,5,0,9,2,0,3,1,19,0,0,1,0,1,19.0,7.0,-1.0719,112.9,0,89,2,7,-0.6284,-0.6359
82975,8390,2016,47,0,202,3,1,80,289,0,63,55,324,0,26,27,25,101,72,1195,2,48,1,5,4,0,44,11,0,6,1,7,0,0,0,4,3,24,11,0,1,1,47,0,0,2,1,5,28.0,17.0,-0.21,289.3001,0,242,8,5,0.477,1.4904
83238,8399,2016,43,0,202,3,1,59,213,0,45,42,229,22,12,14,14,66,61,830,0,13,8,5,1,0,26,15,1,1,0,4,1,0,0,3,2,4,6,4,0,0,5,1,1,1,1,0,2.0,0.0,1.6906,223.2,0,177,0,0,1.3575,2.2889
83244,8399,2016,33,0,202,3,1,19,81,0,23,20,88,19,7,10,9,19,17,327,1,4,4,2,0,0,17,3,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,-0.1918,95.8,0,58,0,0,0.4151,0.0482
85731,8473,2016,46,0,202,3,1,106,430,0,126,92,485,0,48,68,56,81,131,1683,2,70,0,3,2,0,89,21,1,4,6,10,2,1,6,4,1,22,9,0,3,3,70,0,0,4,2,5,67.0,18.0,-0.577,331.5003,0,320,12,9,0.7785,-1.5698
85922,8481,2016,44,0,202,3,1,13,54,0,15,14,60,0,6,4,4,14,11,230,1,13,0,0,0,0,12,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0,13,0,0,2,0,2,8.0,2.0,0.3868,55.4,0,40,4,0,0.1771,0.2808
86498,8496,2016,38,0,202,3,1,66,238,0,47,50,277,32,32,22,21,52,88,1016,0,22,8,4,3,0,28,11,1,1,1,7,0,0,0,4,5,4,7,1,2,2,14,0,0,10,0,4,10.0,2.0,0.657,336.0998,0,198,7,2,0.1645,1.411
86607,8499,2016,39,0,202,3,1,113,398,0,72,81,453,19,49,32,32,123,121,1646,0,47,10,5,7,24,52,12,3,1,1,7,0,0,5,5,2,32,10,6,27,3,37,0,0,7,1,0,10.0,2.0,3.2845,690.0001,0,339,17,6,1.6414,3.1072
90306,8651,2016,41,0,202,3,1,29,126,0,43,13,150,0,20,22,18,25,43,541,2,17,0,0,0,0,32,6,0,1,1,4,0,0,0,2,3,8,4,0,0,0,17,0,0,0,0,0,16.0,6.0,-0.3004,91.5,0,89,1,2,-0.7553,-0.7734
91054,8674,2016,44,0,202,3,1,97,381,0,97,75,417,52,34,41,34,90,114,1463,1,15,15,4,4,0,60,22,1,1,4,11,1,0,0,5,0,0,8,8,0,0,0,0,0,7,1,0,0.0,0.0,0.0241,409.9998,0,292,0,0,1.2963,1.7311
92248,8719,2016,48,0,202,3,1,31,130,0,41,12,146,0,14,19,15,37,40,458,0,29,0,2,4,4,25,9,0,1,0,7,1,0,4,1,1,18,2,0,6,2,29,0,0,3,2,3,21.0,4.0,-0.0156,267.6999,0,93,9,7,-1.1525,-0.5885
92332,8726,2016,48,0,202,3,1,69,267,0,60,50,304,0,32,28,22,84,70,1120,2,29,0,5,0,1,45,12,0,2,2,1,0,0,0,2,3,5,4,0,1,0,29,0,0,3,1,1,17.0,2.0,0.887,272.7,0,209,11,3,0.8767,0.6607
93136,8746,2016,35,0,202,3,1,78,295,0,76,50,342,0,38,29,29,88,87,1130,0,67,0,4,2,3,60,10,2,6,3,3,1,0,16,4,1,27,4,0,10,7,67,0,0,5,3,18,18.0,4.0,2.3367,560.8997,0,234,25,10,1.5729,0.9454
93405,8756,2016,41,0,202,3,1,66,260,0,75,48,302,29,37,38,37,62,77,1128,0,17,10,2,5,0,55,11,1,1,1,8,0,0,0,2,3,4,3,5,0,0,7,0,0,1,5,0,5.0,0.0,-0.7143,331.7,0,198,0,2,-0.0817,-0.0449
93556,8761,2016,39,0,202,3,1,41,154,0,37,36,170,0,14,14,14,35,47,604,2,20,0,2,0,1,23,4,0,1,1,9,0,1,1,1,0,13,6,0,2,0,20,0,0,3,1,1,21.0,1.0,0.6278,81.5,0,125,3,0,-0.4404,0.5682
