id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
56846,11653,2019,67,0,204,6,1,5,22,0,7,4,23,6,1,3,3,7,4,86,1,1,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1012,20.1,0,16,0,0,0.253,-0.0175
71814,12090,2019,68,0,204,6,1,13,50,0,12,10,53,9,3,6,6,13,15,178,1,3,3,1,1,0,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0.0,0.0,-0.1086,50.6,0,40,0,0,0.3748,0.1085
74677,12243,2019,67,0,204,6,1,43,163,0,36,30,175,2,9,17,16,57,39,583,2,17,1,3,1,1,24,7,0,1,2,3,0,0,0,2,2,9,3,1,2,0,16,0,0,3,0,0,15.0,0.0,-0.0019,131.2,0,131,4,3,0.7971,0.3219
74733,12244,2019,68,0,204,6,1,33,119,0,20,14,130,0,11,5,5,37,46,460,2,12,0,4,0,1,17,2,0,0,0,1,0,0,1,0,0,6,4,0,1,0,12,0,0,2,0,0,8.0,2.0,0.7217,87.2,0,101,5,1,0.4508,1.2049
78966,12394,2019,75,0,204,6,1,24,87,0,16,25,94,0,7,4,4,23,23,341,2,16,0,0,0,1,11,2,0,0,2,1,0,0,0,0,0,5,2,0,3,2,16,0,0,1,0,1,13.0,5.0,0.6028,89.7,0,74,5,1,0.7144,0.8129
79197,12405,2019,108,0,204,6,1,30,111,0,24,24,118,0,5,3,3,27,35,425,0,27,0,3,1,0,18,5,0,0,0,1,0,0,0,0,2,4,3,0,0,0,27,0,0,1,0,10,18.0,1.0,1.443,158.8,0,90,10,2,0.9326,1.4284
79701,12429,2019,67,0,204,6,1,26,97,0,21,18,101,11,4,4,3,26,28,354,0,4,4,1,0,0,18,1,0,0,2,0,0,0,0,2,0,0,2,3,0,0,0,0,0,5,4,0,0.0,0.0,0.884,114.9,0,78,0,0,1.2534,1.2592
79939,12436,2019,65,0,204,6,1,154,606,0,160,88,663,45,49,70,64,172,180,2318,0,30,30,4,12,0,116,26,0,4,8,10,0,0,0,6,4,0,14,7,0,0,0,0,0,13,6,0,0.0,0.0,0.2624,697.7,0,462,0,0,2.8943,1.0738
80204,12454,2019,102,0,204,6,1,13,51,0,14,5,53,0,2,2,2,18,14,184,1,9,0,2,0,1,12,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,9,0,0,0,0,2,10.0,3.0,0.6535,49.0,0,40,4,1,0.327,0.4556
81975,12593,2019,69,0,204,6,1,22,86,0,21,18,97,0,10,12,12,26,20,376,2,18,0,2,1,1,14,7,0,1,0,0,1,0,2,0,0,7,2,0,4,2,18,0,0,4,0,4,10.0,5.0,-0.2618,149.5,0,68,7,4,0.8176,-0.2773
82989,12686,2019,76,0,204,6,1,61,244,0,64,45,287,0,38,41,37,63,71,1097,1,28,0,3,0,0,42,7,0,4,3,12,0,0,0,1,1,2,4,0,0,0,28,0,0,4,1,0,20.0,3.0,0.197,208.6,0,184,6,5,-1.4709,-1.661
83186,12703,2019,74,0,204,6,1,45,159,0,30,33,170,0,9,9,9,48,47,575,0,21,0,4,2,1,24,3,0,0,0,3,0,0,0,1,2,14,6,0,3,1,21,0,0,3,0,2,7.0,0.0,1.2942,196.0001,0,135,10,2,0.7999,1.3606
83499,12734,2019,71,0,204,6,1,7,27,0,5,4,29,0,1,4,4,9,9,103,2,6,0,0,1,1,3,0,0,0,0,2,0,0,0,0,1,2,1,0,1,0,6,0,0,1,0,0,0.0,0.0,-0.1849,21.5,0,23,1,1,-0.1776,-0.0732
83636,12742,2019,75,0,204,6,1,11,44,0,12,4,51,0,5,5,5,14,14,173,1,4,0,1,0,0,6,4,0,0,0,2,0,0,0,0,2,0,2,0,0,0,4,0,0,1,0,0,5.0,4.0,0.3725,54.3,0,34,2,1,-0.3292,-0.0091
83728,12767,2019,69,0,204,6,1,14,56,0,13,11,60,0,4,5,5,17,14,237,0,15,0,2,1,1,9,4,0,0,0,0,0,0,0,2,0,4,1,0,1,0,15,0,0,3,0,1,8.0,1.0,0.5957,87.2,0,42,7,2,0.5308,0.1738
84196,12834,2019,65,0,204,6,1,5,22,0,7,1,23,3,1,3,3,10,4,74,2,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,-0.0526,30.9,0,17,0,0,0.1561,-0.0068
84703,12869,2019,72,0,204,6,1,16,61,0,11,8,67,0,5,4,2,16,25,233,1,10,0,0,1,0,7,4,1,0,0,0,0,0,0,0,0,5,1,0,0,0,10,0,0,1,0,2,4.0,0.0,0.2628,47.8,0,49,2,1,0.3457,0.3779
84972,12884,2019,102,0,204,6,1,29,106,0,23,17,117,0,11,4,4,27,39,407,0,21,0,0,1,0,18,3,0,0,0,2,0,0,2,0,0,3,3,0,0,0,21,0,0,3,1,3,13.0,4.0,0.3071,168.4,0,87,7,4,0.3709,1.2612
85061,12886,2019,98,0,204,6,1,16,68,0,18,15,75,0,6,9,9,12,20,289,1,13,0,0,0,1,11,5,0,0,1,1,0,0,0,3,1,4,1,0,2,1,13,0,0,3,0,1,13.0,3.0,0.0993,53.9,0,49,3,2,0.276,-0.2107
85118,12887,2019,77,0,204,6,1,53,213,0,57,41,224,0,7,16,16,53,63,756,1,42,0,7,7,20,52,5,0,3,0,0,0,0,3,0,1,33,2,0,23,3,42,0,0,3,0,0,1.0,0.0,3.1488,589.7999,0,160,28,6,3.5727,1.0878
85414,12896,2019,98,0,204,6,1,7,25,0,3,10,27,0,2,0,0,6,6,102,2,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,1.0,0.2093,17.9,0,23,1,0,0.3805,0.4304
85552,12901,2019,102,0,204,6,1,19,74,0,17,20,82,0,5,8,5,14,22,298,0,18,0,2,2,9,13,3,0,1,0,1,0,0,1,0,2,16,1,0,10,1,18,0,0,1,0,0,3.0,0.0,0.3611,145.1,0,57,8,2,0.709,0.0101
85629,12907,2019,74,0,204,6,1,6,24,0,6,6,26,0,2,1,1,4,8,94,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,3.0,2.0,-0.1247,25.3,0,18,1,1,0.2097,0.1979
87415,12997,2019,102,0,204,6,1,94,381,0,103,66,427,2,42,50,45,95,117,1578,1,45,3,4,4,0,76,11,0,3,2,14,0,0,3,6,1,9,3,0,0,0,42,0,0,8,2,0,47.0,15.0,-0.7301,367.0002,0,283,9,8,-0.3762,-0.9968
87692,13019,2019,69,0,204,6,1,46,170,0,36,38,192,11,17,11,11,33,65,706,2,22,3,3,1,0,24,7,0,3,1,4,1,0,1,0,2,11,4,2,0,0,19,0,0,1,0,1,20.0,9.0,0.6457,160.0,0,140,3,3,0.691,1.3182
87836,13027,2019,108,0,204,6,1,53,196,0,37,56,209,0,13,9,9,45,55,747,0,51,0,4,3,19,29,6,0,0,1,1,0,0,0,2,0,36,3,0,21,2,51,0,0,0,0,7,14.0,5.0,2.1291,361.3,0,159,25,5,2.6219,2.3163
87918,13031,2019,66,0,204,6,1,52,194,0,45,39,227,0,30,25,23,56,57,863,0,22,0,6,1,0,29,11,1,2,0,5,0,0,0,1,0,4,3,0,0,0,22,0,0,2,0,0,20.0,2.0,0.6335,209.9,0,156,6,3,-0.0545,-0.2395
88023,13037,2019,108,0,204,6,1,166,618,0,141,118,662,71,36,41,35,176,179,2296,1,27,27,14,7,0,111,22,1,3,3,5,1,1,0,3,3,0,21,19,0,0,0,0,0,9,3,0,0.0,0.0,4.2385,724.6,0,499,0,0,6.0314,5.7238
88120,13044,2019,98,0,204,6,1,37,151,0,42,25,165,16,13,19,19,36,48,597,2,9,7,0,3,0,30,5,0,1,2,5,0,0,0,2,0,1,2,1,0,0,2,0,0,9,2,0,0.0,0.0,-0.5036,151.6,0,113,0,0,0.3458,0.069
88337,13050,2019,98,0,204,6,1,147,560,0,138,96,607,67,35,54,51,166,161,2125,2,28,28,5,7,0,100,30,0,6,2,6,1,0,0,5,6,0,12,8,0,0,0,0,0,9,4,0,0.0,0.0,1.3913,593.7001,0,443,0,0,4.4883,2.7509
88366,13051,2019,98,0,204,6,1,83,331,0,93,54,368,27,26,44,36,88,96,1349,2,20,20,5,9,0,73,15,0,6,2,3,1,0,0,4,5,0,7,3,0,0,0,0,0,15,4,0,0.0,0.0,-0.5052,380.9998,0,251,0,0,2.2318,0.0282
88612,13068,2019,98,0,204,6,1,71,267,0,57,49,277,34,8,19,14,83,73,949,1,12,12,4,5,0,42,9,0,1,2,4,0,0,0,1,1,0,7,8,0,0,0,0,0,5,0,0,0.0,0.0,1.3777,262.4,0,214,0,0,2.568,2.2469
88680,13069,2019,66,0,204,6,1,113,430,0,102,80,468,63,29,37,35,100,148,1672,1,31,17,12,4,3,75,19,2,3,1,7,0,0,2,3,4,8,5,6,5,2,14,0,0,3,4,1,4.0,1.0,1.1354,558.6,0,340,6,3,2.9206,2.462
88757,13074,2019,108,0,204,6,1,55,202,0,39,53,223,0,17,12,10,64,46,834,2,47,0,7,1,2,33,2,0,2,1,3,0,0,0,3,2,20,4,0,3,1,47,0,0,1,0,13,30.0,5.0,2.1791,291.5,0,167,21,4,1.4345,1.7072
88993,13083,2019,102,0,204,6,1,68,257,0,58,54,289,39,31,27,26,62,81,1121,1,15,15,5,3,0,42,6,0,1,3,7,0,0,0,1,0,0,3,3,0,0,0,0,0,10,4,0,0.0,0.0,0.8381,291.3,0,205,0,0,0.9513,0.9232
