id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
97,5,2006,20,0,201,2,1,101,390,0,104,61,420,35,24,35,34,116,114,1522,2,26,12,5,9,7,78,18,2,3,3,5,1,0,0,2,1,13,11,8,8,1,14,2,0,7,2,0,2.0,0.0,0.4678,459.4998,0,305,6,3,1.9645,2.3643
1492,330,2006,26,0,201,2,1,9,33,0,7,5,36,3,2,4,4,6,16,115,2,3,1,1,1,0,4,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,2,0,0,1,0,1,1.0,0.0,-0.0066,53.4,0,29,0,1,0.1128,0.1147
1495,330,2006,31,0,201,2,1,54,204,0,45,43,215,6,9,10,10,55,61,710,2,34,1,8,0,7,36,5,0,1,0,4,0,0,3,2,1,17,5,1,10,3,33,0,0,4,0,4,21.0,5.0,2.7746,287.5,0,164,17,3,1.1633,2.133
2583,556,2006,26,0,201,2,1,151,603,0,168,88,647,60,33,91,88,156,196,2217,2,27,27,8,14,0,104,33,1,9,9,22,0,0,4,3,1,0,11,16,0,0,0,0,0,31,2,0,0.0,0.0,-1.9983,670.8,0,455,0,0,0.8915,-0.665
3397,645,2006,26,0,201,2,1,144,600,0,176,50,636,71,35,87,77,235,125,2204,0,34,26,7,9,7,118,41,1,0,9,8,1,0,3,10,0,7,14,11,8,1,8,0,0,15,6,0,0.0,0.0,-1.6569,700.5997,0,432,4,1,1.9074,-0.8674
3709,691,2006,26,0,201,2,1,21,73,0,13,15,75,8,0,2,2,30,16,249,0,3,3,2,0,0,9,3,0,1,0,1,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.9841,84.3,0,63,0,0,0.7334,1.2834
5012,1115,2006,26,0,201,2,1,4,21,0,7,4,27,0,6,4,4,5,5,107,2,4,0,0,1,0,5,2,0,0,0,0,0,0,1,3,0,0,0,0,1,1,4,0,0,0,0,2,7.0,4.0,-0.4273,63.1,0,14,2,2,-0.0525,-0.3354
5054,1116,2006,30,0,201,2,1,59,225,0,60,32,256,3,23,25,24,55,81,976,0,33,1,2,2,0,40,12,0,6,3,5,0,0,0,2,2,10,4,0,0,0,32,0,0,6,1,0,35.0,9.0,-0.083,213.5,0,177,7,6,-0.081,0.3541
5575,1212,2006,26,0,201,2,1,6,28,0,10,3,28,2,0,1,1,6,9,89,2,1,1,1,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.0,0.0,0.2196,38.7,0,20,0,0,0.2585,0.3426
6266,1315,2006,17,0,201,2,1,70,280,0,73,43,288,49,7,25,22,75,85,1001,1,11,11,7,2,0,56,13,0,0,1,3,0,0,0,2,1,0,5,8,0,0,0,0,0,3,3,0,0.0,0.0,1.0206,290.1,0,211,0,0,2.0963,1.7472
