id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
121852,10094,2020,48,0,202,3,1,94,366,0,93,75,409,21,37,48,39,107,89,1371,2,25,13,6,5,1,64,17,1,3,2,10,0,0,0,3,2,4,11,7,3,1,12,0,0,4,1,1,6.0,3.0,-0.0454,430.5002,0,284,3,1,1.0526,0.5506
122837,10149,2020,41,0,202,3,1,65,242,0,56,55,273,0,28,24,23,59,73,931,2,30,0,0,0,0,37,10,0,2,1,8,2,0,1,2,1,12,8,0,0,0,30,0,0,2,1,0,22.0,5.0,-0.2475,190.0,0,197,3,4,0.1052,0.9254
825,10182,2020,39,0,202,3,1,87,346,0,98,53,400,56,47,53,48,91,104,1376,1,19,19,4,7,0,75,16,1,5,2,5,0,0,0,2,1,0,7,7,0,0,0,0,0,6,1,0,0.0,0.0,-1.3473,423.7998,0,262,0,0,1.1907,0.0925
6359,10373,2020,96,0,202,3,1,58,227,0,53,55,243,5,14,22,18,54,63,825,1,22,3,4,2,1,35,9,0,1,3,6,0,0,2,2,1,7,2,2,1,0,19,0,0,5,1,1,12.0,5.0,0.5984,199.0999,0,175,4,2,0.9785,0.6434
6986,10392,2020,34,0,202,3,1,24,101,0,29,12,120,0,17,16,14,24,36,409,2,10,0,1,2,0,22,5,0,2,0,2,0,0,0,2,0,3,0,0,0,0,10,0,0,4,0,1,7.0,4.0,-0.3873,109.5,0,74,1,3,-0.2089,-0.3203
7723,10405,2020,40,0,202,3,1,137,523,0,124,75,591,52,60,46,43,178,143,1981,0,39,15,11,6,0,95,22,2,3,1,6,0,0,0,3,3,2,10,8,1,1,24,0,0,7,2,4,12.0,2.0,1.3688,581.4,0,411,11,4,2.0376,3.6686
7791,10407,2020,46,0,202,3,1,38,143,0,31,34,158,0,13,12,12,26,53,537,2,23,0,0,2,0,23,4,0,1,2,2,0,0,0,0,1,8,0,0,0,0,23,0,0,1,1,3,14.0,1.0,0.0089,134.0,0,116,5,2,0.6837,0.7986
9051,10427,2020,44,0,202,3,1,35,142,0,37,37,148,0,5,16,16,35,32,535,2,14,0,0,2,1,28,8,0,0,0,1,0,0,0,3,1,6,2,0,2,0,14,0,0,0,0,0,11.0,1.0,0.0018,94.3,0,107,2,3,1.2415,0.1774
9237,10428,2020,48,0,202,3,1,151,598,0,165,111,655,81,50,75,66,164,153,2249,0,28,28,8,4,0,123,27,0,6,3,12,3,0,0,6,1,0,18,10,0,0,0,0,0,16,1,0,0.0,0.0,-0.19,703.4001,0,453,0,0,2.9466,1.4019
9550,10431,2020,48,0,202,3,1,68,260,0,62,44,290,0,25,22,21,62,91,962,2,28,0,6,1,0,45,9,0,2,1,7,0,0,0,3,3,11,6,0,0,0,28,0,0,8,1,0,27.0,9.0,0.1926,235.0,0,206,4,5,0.0187,1.2981
9992,10449,2020,106,0,202,3,1,71,278,0,73,48,307,22,26,32,29,79,74,1067,0,20,7,5,3,1,51,16,0,0,0,6,1,0,0,5,3,7,7,5,2,0,13,0,0,3,2,2,10.0,2.0,0.8743,296.3,0,213,2,0,0.7322,0.6562
10091,10450,2020,34,0,202,3,1,7,38,0,17,4,42,0,4,10,10,8,9,151,1,6,0,0,1,0,12,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,0,0,8,0,1,8.0,7.0,-0.7467,41.2,0,22,1,3,-0.0785,-0.5928
10386,10460,2020,48,0,202,3,1,53,187,0,35,39,201,0,11,9,8,52,62,706,0,38,0,2,2,1,22,9,0,1,1,3,1,0,2,1,2,13,5,0,3,1,38,0,0,4,1,11,26.0,2.0,1.484,171.4,0,159,14,2,0.9908,1.9078
11981,10497,2020,48,0,202,3,1,87,334,0,76,65,384,0,46,39,38,102,87,1344,1,65,0,7,7,3,58,11,0,2,2,5,0,0,3,4,2,19,7,0,12,9,65,0,0,4,0,21,22.0,9.0,-0.148,615.5,0,262,24,14,0.7276,0.5334
13583,10554,2020,39,0,202,3,1,55,219,0,57,49,257,0,33,37,28,50,62,912,2,25,0,3,1,1,38,10,0,2,1,8,0,0,0,2,3,7,3,0,1,0,25,0,0,3,0,1,22.0,8.0,-0.4279,170.7999,0,167,2,4,-0.4039,-0.8324
13847,10561,2020,48,0,202,3,1,10,46,0,14,8,51,0,5,5,4,10,14,186,2,9,0,2,1,1,9,5,0,0,0,0,0,0,0,2,0,3,0,0,2,1,9,0,0,0,0,4,1.0,1.0,0.2,126.1,0,32,4,1,0.3406,0.042
13949,10562,2020,48,0,202,3,1,73,291,0,83,39,335,38,39,46,46,71,99,1149,0,16,16,5,7,0,59,17,0,3,1,6,0,0,0,5,2,0,8,4,0,0,0,0,0,4,1,0,0.0,0.0,-0.1569,356.4998,0,219,0,0,0.3643,-0.3091
15333,10590,2020,100,0,202,3,1,121,462,0,108,85,510,38,39,47,43,115,154,1695,1,23,23,6,7,0,76,19,2,2,2,11,0,0,0,4,5,0,9,8,0,0,0,0,0,3,0,0,0.0,0.0,0.6311,506.5002,0,364,0,0,1.7448,2.3823
16388,10600,2020,46,0,202,3,1,10,38,0,10,5,45,0,5,2,2,12,11,160,0,10,0,1,0,6,7,3,0,0,0,0,0,0,1,1,2,7,1,0,6,0,10,0,0,0,0,0,1.0,0.0,1.151,104.7,0,30,8,1,0.1169,0.5442
16664,10608,2020,33,0,202,3,1,85,316,0,61,60,338,14,20,21,18,93,99,1172,2,35,6,7,1,3,39,14,0,1,3,5,0,0,0,5,1,12,4,4,3,0,29,0,0,4,2,6,16.0,1.0,2.2584,371.6001,0,257,11,4,1.9004,2.9413
17035,10612,2020,47,0,202,3,1,17,62,0,17,8,72,5,8,7,7,24,15,250,1,9,2,1,2,0,10,4,0,2,1,2,0,0,0,0,0,4,5,0,0,0,7,0,0,0,0,2,6.0,1.0,-0.1212,85.3,0,52,0,2,-0.0624,0.2692
17460,10619,2020,34,0,202,3,1,29,120,0,35,22,139,0,18,20,20,25,39,491,2,14,0,3,0,0,24,6,0,1,1,4,0,0,0,1,0,5,2,0,0,0,14,0,0,4,1,1,10.0,2.0,-0.1763,86.8,0,89,4,3,-0.2308,-0.4617
17835,10626,2020,38,0,202,3,1,64,261,0,72,47,284,0,17,37,36,68,73,962,2,44,0,5,4,4,49,10,0,4,2,11,1,0,0,7,2,12,3,0,11,7,44,0,0,5,1,16,23.0,4.0,-0.6715,419.5999,0,194,20,13,-0.1174,-0.4206
18222,10634,2020,41,0,202,3,1,66,242,0,57,41,264,23,20,18,16,67,77,921,0,12,12,3,3,0,49,6,0,2,0,2,0,0,1,1,0,0,8,8,0,0,0,0,0,5,2,0,0.0,0.0,1.3819,275.2,0,198,0,0,1.8336,2.3668
18501,10636,2020,110,0,202,3,1,4,20,0,7,4,20,0,0,2,2,2,7,65,2,3,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6.0,3.0,0.2198,21.2,0,14,2,1,0.1997,0.023
18561,10638,2020,40,0,202,3,1,14,52,0,11,8,67,0,12,5,4,9,24,221,2,13,0,1,0,0,8,3,0,1,0,0,0,0,0,0,2,4,1,0,0,0,13,0,0,1,1,0,8.0,1.0,0.4548,51.6,0,44,3,0,-0.0483,0.2785
18606,10639,2020,41,0,202,3,1,52,200,0,48,30,216,0,15,17,15,45,76,724,2,26,0,4,2,0,33,6,0,1,1,8,0,0,0,4,0,9,3,0,0,0,26,0,0,4,0,1,24.0,8.0,-0.264,141.8999,0,158,2,3,-0.257,0.9947
18669,10641,2020,48,0,202,3,1,70,277,0,78,52,317,0,33,36,34,63,85,1118,1,38,0,2,4,3,54,12,0,5,2,10,0,0,0,3,2,24,8,0,12,7,38,0,0,2,2,1,29.0,13.0,-1.8923,356.3,0,211,6,9,-0.5552,-0.1788
19674,10667,2020,41,0,202,3,1,64,267,0,80,41,302,11,31,40,39,73,72,1048,2,51,4,2,10,31,53,18,0,1,5,4,0,1,3,2,2,41,7,0,37,6,47,0,0,2,0,0,8.0,0.0,-1.8675,590.5999,0,194,24,11,0.5787,-1.0462
19760,10669,2020,41,0,202,3,1,26,101,0,27,20,111,0,10,11,8,31,23,356,0,22,0,0,1,0,18,7,0,0,0,2,0,0,0,1,0,4,2,0,2,2,22,0,0,3,1,6,22.0,4.0,0.148,103.5,0,78,5,3,0.2374,0.1999
20927,10715,2020,44,0,202,3,1,2,8,0,1,1,8,0,0,0,0,3,3,24,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.3196,19.7,0,7,1,0,0.1197,0.2354
25243,10832,2020,44,0,202,3,1,42,148,0,31,37,163,0,11,8,8,45,33,597,0,18,0,4,0,0,24,4,0,1,0,3,0,0,1,1,3,6,5,0,1,1,18,0,0,5,2,1,24.0,5.0,1.3801,186.5,0,126,8,3,0.7342,1.5527
26010,10845,2020,39,0,202,3,1,50,189,0,44,33,210,18,17,24,23,60,50,697,0,23,3,5,4,3,30,7,1,1,2,5,0,0,0,3,2,11,5,2,6,3,20,0,0,3,0,1,15.0,6.0,-0.7216,255.6001,0,150,7,6,0.3913,0.3587
27788,10894,2020,34,0,202,3,1,45,173,0,42,31,205,0,27,30,30,44,56,668,2,17,0,1,1,1,22,12,0,1,0,8,0,0,0,4,4,3,6,0,2,0,17,0,0,0,0,0,23.0,15.0,-0.4718,133.5,0,137,4,4,-0.8251,-0.6278
30692,10947,2020,96,0,202,3,1,42,154,0,34,31,169,22,14,12,12,41,48,581,2,20,10,1,2,1,24,8,0,1,0,2,0,0,0,1,0,7,5,1,2,0,10,0,0,0,2,2,4.0,0.0,0.0347,156.0,0,128,1,1,0.8832,1.1698
31153,10953,2020,44,0,202,3,1,27,116,0,40,13,134,0,14,18,18,33,33,464,2,20,0,0,0,2,27,7,0,3,2,4,0,0,0,2,1,7,4,0,2,0,20,0,0,0,0,3,13.0,3.0,0.1591,132.5,0,83,6,3,-0.4398,-0.4552
31587,10961,2020,33,0,202,3,1,67,258,0,61,47,275,20,13,22,22,72,79,909,2,42,27,1,4,4,49,10,0,4,0,2,1,0,0,1,0,8,4,0,4,0,15,0,0,11,0,4,10.0,1.0,1.4964,322.6999,0,203,11,1,2.2601,1.9377
31690,10962,2020,34,0,202,3,1,51,195,0,40,34,210,23,12,18,15,48,69,688,2,15,4,2,0,1,28,8,0,2,0,4,1,0,0,3,1,6,3,4,2,0,11,0,0,2,0,1,6.0,0.0,0.5257,188.5,0,155,1,1,0.9585,1.2258
31930,10965,2020,42,0,202,3,1,142,587,0,175,85,661,62,63,108,108,139,193,2275,1,28,28,5,18,0,113,29,4,3,7,26,0,0,0,26,4,0,6,6,0,0,0,1,1,11,2,0,0.0,0.0,-4.3005,658.8006,0,427,0,0,-0.5454,-1.9111
32682,10975,2020,106,0,202,3,1,52,210,0,64,38,227,0,14,28,25,44,65,764,0,28,0,1,2,1,41,16,0,2,2,5,0,0,0,4,1,9,6,0,6,4,28,0,0,6,1,2,13.0,6.0,-0.3171,242.8001,0,156,9,6,0.4524,-0.3609
32800,10976,2020,100,0,202,3,1,70,275,0,68,41,303,0,23,28,23,85,77,1037,2,32,0,3,1,0,46,13,0,2,3,6,1,0,0,5,3,9,7,0,0,0,32,0,0,4,1,0,31.0,7.0,-0.0811,186.3,0,212,6,5,0.136,0.602
32876,10977,2020,39,0,202,3,1,37,156,0,49,20,176,0,15,23,20,32,53,594,1,22,0,1,1,0,40,5,0,0,1,3,0,0,1,4,5,15,4,0,0,0,22,0,0,4,2,0,13.0,5.0,0.0133,109.1999,0,112,2,2,-0.0164,-0.3811
33182,10985,2020,34,0,202,3,1,121,474,0,123,85,514,45,34,40,37,123,139,1643,1,25,16,5,3,3,81,28,0,4,3,11,1,0,0,8,2,7,9,8,4,1,9,0,0,2,3,1,6.0,3.0,1.63,604.5002,0,364,5,2,2.297,3.5956
33277,10987,2020,42,0,202,3,1,134,560,0,168,98,642,0,67,111,101,141,148,2259,0,27,0,4,11,0,115,20,0,4,4,29,2,0,0,13,11,1,5,0,0,0,27,0,0,5,4,0,12.0,7.0,-4.5731,574.2004,0,402,0,0,-2.5971,-3.9245
33870,10995,2020,35,0,202,3,1,66,263,0,68,52,289,0,21,34,33,72,66,993,1,42,0,2,8,1,47,10,0,2,1,10,0,0,0,5,3,12,3,0,5,4,42,0,0,8,2,8,30.0,10.0,-1.0933,376.2002,0,199,18,12,-0.0305,0.0051
34782,11007,2020,38,0,202,3,1,49,183,0,42,38,197,0,14,16,16,44,59,680,1,28,0,2,1,0,25,7,0,0,1,9,0,0,0,1,0,11,3,0,2,2,28,0,0,2,2,5,19.0,2.0,0.9994,156.9999,0,148,5,2,-0.0986,1.024
35714,11019,2020,48,0,202,3,1,157,603,0,144,114,668,95,58,70,66,189,152,2236,1,28,28,11,5,0,100,29,0,4,5,10,0,0,0,10,3,0,12,14,0,0,0,0,0,5,4,0,0.0,0.0,0.4715,697.5998,0,472,0,0,3.1498,2.3413
35973,11025,2020,106,0,202,3,1,24,102,0,27,18,109,0,6,9,9,24,31,358,2,23,0,1,2,13,20,1,0,1,0,6,0,0,0,0,0,18,1,0,15,2,23,0,0,0,0,1,3.0,2.0,0.2794,213.9999,0,74,10,6,-0.5504,0.4691
36366,11031,2020,47,0,202,3,1,6,21,0,3,3,24,6,2,2,2,9,6,80,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2842,25.6,0,19,0,0,0.1368,0.1969
36868,11045,2020,39,0,202,3,1,1,6,0,2,1,7,0,1,1,1,1,2,35,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1.0,1.0,0.0048,1.1,0,4,0,0,0.0122,-0.0321
37030,11049,2020,39,0,202,3,1,130,511,0,126,88,562,106,44,64,60,158,133,1900,2,22,22,7,6,0,94,22,2,1,1,9,0,0,0,3,4,0,12,13,0,0,0,0,0,14,0,0,0.0,0.0,-0.655,581.8001,0,392,0,0,2.6928,1.6677
37325,11051,2020,34,0,202,3,1,21,76,0,15,11,88,0,10,7,7,20,30,306,1,9,0,0,0,0,9,4,0,1,0,2,0,0,0,3,1,3,1,0,0,0,9,0,0,3,1,1,9.0,1.0,0.1478,62.1,0,64,2,1,-0.0718,0.4342
37374,11053,2020,46,0,202,3,1,154,600,0,155,115,665,91,57,75,72,149,178,2240,2,26,24,12,5,0,99,35,0,3,4,17,1,0,0,7,5,2,13,14,0,0,2,0,0,10,1,0,3.0,0.0,0.2961,654.5004,0,464,0,0,1.8973,1.7578
38493,11080,2020,46,0,202,3,1,4,15,0,3,3,15,0,0,0,0,3,6,53,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0.0,0.1175,8.9,0,12,1,0,0.1549,0.2302
39240,11114,2020,106,0,202,3,1,90,359,0,105,48,412,45,48,61,61,103,105,1398,2,19,19,3,4,0,73,22,1,2,3,7,1,0,0,6,2,0,10,4,0,0,0,0,0,19,2,0,0.0,0.0,-1.8202,434.6998,0,272,0,0,0.5412,-0.8992
41857,11235,2020,39,0,202,3,1,36,140,0,38,26,155,9,14,11,10,41,34,525,1,29,4,3,1,1,27,7,1,0,1,3,0,0,0,2,0,6,6,0,2,1,25,0,0,1,0,2,17.0,7.0,0.1552,138.4,0,109,7,4,0.4277,0.9454
41901,11236,2020,38,0,202,3,1,33,127,0,28,31,139,0,11,12,12,33,32,504,1,25,0,1,1,0,22,3,0,0,0,3,0,0,0,1,1,7,3,0,0,0,25,0,0,0,0,4,21.0,5.0,0.2678,154.1,0,100,8,5,0.5044,0.592
42647,11286,2020,36,0,202,3,1,38,158,0,46,26,168,0,9,14,13,40,45,565,1,20,0,5,4,1,34,9,0,1,1,2,1,0,0,1,0,13,3,0,3,2,20,0,0,3,0,0,8.0,4.0,0.4999,375.3998,0,115,7,8,1.1594,0.993
43295,11316,2020,40,0,202,3,1,99,384,0,100,60,440,0,45,42,37,102,124,1481,1,46,0,5,0,0,70,16,0,6,2,12,0,0,0,5,5,10,8,0,0,0,46,0,0,6,4,0,51.0,19.0,0.5974,328.7,0,298,10,6,-0.446,1.034
