id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
110607,9460,2016,57,0,203,4,1,0,1,0,1,0,2,0,1,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,-0.0277,1.6,0,0,0,0,0.0,0.0
112722,9538,2016,62,0,203,4,1,33,124,0,29,19,150,0,24,24,24,31,47,519,0,14,0,2,1,0,17,3,0,2,1,8,1,0,0,1,0,7,2,0,0,0,14,0,0,3,0,0,17.0,3.0,-0.4087,95.3999,0,99,1,4,-1.1459,-0.7704
113087,9546,2016,59,0,203,4,1,155,598,0,160,69,661,72,53,69,61,201,172,2242,2,28,25,10,9,0,125,23,2,7,2,10,0,0,2,5,1,1,19,15,0,0,3,2,2,25,3,2,6.0,2.0,1.5158,723.6003,0,467,1,0,2.2993,2.3662
113150,9548,2016,49,0,203,4,1,20,76,0,17,10,98,0,22,11,11,30,18,339,0,8,0,0,1,0,9,5,0,0,0,3,0,0,0,2,0,3,1,0,0,0,8,0,0,1,1,0,9.0,4.0,-0.1688,51.6,0,60,0,1,-0.7707,-0.2188
113366,9558,2016,63,0,203,4,1,7,25,0,8,1,30,0,4,4,4,7,10,111,0,4,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,2,1,0,1,1,4,0,0,1,2,0,5.0,2.0,-0.3494,50.3,0,21,0,1,-0.0144,-0.0752
114542,9597,2016,101,0,203,4,1,92,361,0,91,70,386,37,18,31,27,107,94,1295,1,20,14,8,3,0,69,12,3,4,1,9,1,0,1,1,0,1,4,4,0,0,6,1,1,4,1,0,11.0,5.0,0.3132,435.9,0,277,0,2,2.2819,2.6624
115377,9623,2016,62,0,203,4,1,50,184,0,39,30,205,0,18,11,11,52,63,696,0,24,0,1,1,1,30,5,1,0,1,3,1,0,2,3,2,13,5,0,1,0,24,0,0,3,0,5,21.0,2.0,1.6307,201.6,0,150,11,3,0.4508,1.5404
118330,9736,2016,58,0,203,4,1,48,193,0,53,21,215,6,20,25,24,66,53,729,2,7,7,1,4,0,38,9,2,0,1,5,0,0,0,1,0,0,4,4,0,0,0,1,0,1,1,0,0.0,0.0,0.0658,208.7001,0,146,0,0,0.2344,0.3392
118856,9767,2016,49,0,203,4,1,10,41,0,13,5,53,0,10,4,4,10,14,187,1,4,0,0,0,0,11,2,0,1,0,0,0,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,8.0,6.0,-0.1487,22.2,0,31,0,1,-0.1424,0.076
118882,9771,2016,56,0,203,4,1,31,117,0,27,27,130,1,11,7,7,29,35,455,2,20,1,1,2,1,23,3,1,0,0,1,0,0,0,0,1,6,3,0,2,1,19,0,0,1,0,9,21.0,7.0,0.9503,190.6,0,95,11,2,0.7474,1.0798
120007,9911,2016,60,0,203,4,1,150,592,0,159,94,648,91,48,65,58,177,158,2204,0,28,28,9,6,0,115,27,4,2,3,14,0,0,4,7,2,0,14,11,0,0,0,0,0,11,4,0,0.0,0.0,0.9678,689.1996,0,450,0,0,2.4193,2.4778
120713,10012,2016,62,0,203,4,1,46,162,0,29,47,185,0,19,12,11,37,49,643,2,36,0,3,2,2,19,6,1,2,0,4,0,0,1,3,1,15,5,0,6,4,36,0,0,2,0,14,22.0,5.0,0.6107,331.0,0,140,14,7,0.8805,1.7048
120946,10026,2016,62,0,203,4,1,157,602,0,145,111,666,66,57,55,50,176,166,2323,1,27,27,10,6,0,110,23,1,3,3,9,1,0,2,9,3,0,9,12,0,0,0,1,1,2,3,0,0.0,0.0,1.7243,641.8004,0,472,0,0,3.4955,4.1715
121032,10037,2016,111,0,203,4,1,11,37,0,4,6,45,0,6,0,0,19,10,135,2,4,0,0,0,1,3,1,2,0,0,0,0,0,2,0,0,1,0,0,1,0,4,0,0,0,0,1,4.0,0.0,0.7898,48.7,0,35,4,0,0.1919,0.6966
