id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
32570,10974,2021,49,0,203,4,1,39,153,0,33,31,162,17,7,6,4,36,49,527,2,5,5,4,1,0,25,6,0,1,1,1,0,0,1,0,1,0,2,5,0,0,0,2,0,1,0,0,0.0,0.0,1.3333,199.2001,0,119,0,0,1.6317,2.0433
53364,11570,2021,59,0,203,4,1,32,121,0,25,30,132,23,11,6,6,29,36,454,2,5,5,3,0,0,21,3,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,0,0.0,0.0,0.8512,151.4,0,98,0,0,1.1458,1.4693
62361,11787,2021,49,0,203,4,1,11,42,0,10,6,49,0,6,5,5,11,15,161,0,3,0,0,0,0,5,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,3.0,1.0,-0.2054,26.1,0,33,0,2,-0.2653,-0.0013
63038,11798,2021,55,0,203,4,1,12,47,0,9,7,55,0,6,1,1,13,18,184,2,6,0,1,1,1,9,0,0,0,0,0,0,0,0,2,2,5,0,0,1,0,6,0,0,1,0,0,7.0,1.0,0.4915,76.9,0,38,3,1,0.0966,0.688
68538,11969,2021,60,0,203,4,1,10,38,0,10,7,44,0,5,3,3,12,9,149,1,6,0,1,1,3,9,1,0,1,0,0,0,0,1,0,0,5,2,0,4,1,6,0,0,2,1,0,3.0,0.0,0.2009,77.7,0,31,3,1,0.2905,0.2679
71636,12083,2021,60,0,203,4,1,31,128,0,34,19,138,22,10,19,18,35,38,477,1,5,5,1,1,0,22,6,0,0,2,4,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0.0,0.0,-0.6317,110.7,0,94,0,0,0.2498,-0.1833
71780,12089,2021,58,0,203,4,1,27,105,0,30,12,126,14,15,16,16,27,38,410,2,4,4,2,2,0,23,3,1,1,1,3,0,0,0,2,4,0,3,1,0,0,0,0,0,0,2,0,0.0,0.0,-0.2738,180.8,0,83,0,0,-0.2012,-0.1059
71834,12090,2021,49,0,203,4,1,4,17,0,4,5,20,0,3,2,2,4,4,71,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1.0,0.0,0.1262,12.7,0,14,1,0,0.0977,0.0131
73483,12209,2021,60,0,203,4,1,35,128,0,24,22,142,22,13,15,12,46,35,493,2,5,5,4,1,0,18,5,1,0,0,1,1,0,0,2,0,0,3,4,0,0,0,2,1,4,0,0,0.0,0.0,0.1203,130.8,0,107,0,0,0.886,0.4826
79202,12405,2021,107,0,203,4,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0028,0.1,0,1,0,0,0.0023,0.0174
79421,12413,2021,52,0,203,4,1,1,4,0,0,2,4,0,0,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0187,1.1,0,4,0,0,0.0722,0.0722
79443,12415,2021,62,0,203,4,1,2,8,0,2,2,9,0,0,0,0,2,3,27,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,3.0,1.0,-0.203,13.8,0,7,0,1,0.1247,0.1591
79945,12436,2021,56,0,203,4,1,17,63,0,14,11,70,14,7,7,7,19,19,241,0,3,3,1,0,0,8,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.2966,65.5,0,51,0,0,0.3011,0.2562
80190,12453,2021,107,0,203,4,1,8,27,0,5,6,30,0,2,2,2,8,9,103,0,3,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,3,1,0,1,0,3,0,0,0,0,0,0.0,0.0,0.1356,21.1,0,24,2,0,0.0431,0.1982
80209,12454,2021,101,0,203,4,1,19,84,0,27,5,92,3,8,15,11,30,21,287,2,4,4,1,3,0,19,4,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,2,2,0,0.0,0.0,-0.354,79.9,0,59,0,0,-0.2675,-0.3293
80337,12458,2021,107,0,203,4,1,31,113,0,30,20,131,7,13,14,14,28,39,445,2,5,4,1,2,0,21,4,1,3,1,4,0,0,0,2,1,1,3,3,0,0,1,0,0,5,2,0,1.0,0.0,-0.2656,127.3,0,95,0,0,0.1139,0.3726
81592,12568,2021,60,0,203,4,1,32,116,0,19,26,125,21,8,7,6,26,42,438,2,5,5,5,0,0,14,1,0,0,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,0,0.0,0.0,0.7185,109.7,0,98,0,0,0.5182,1.3166
