id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
36513,4672,2018,30,0,201,2,1,2,9,0,3,2,9,0,0,1,1,1,3,28,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3.0,1.0,-0.3837,10.5,0,6,0,1,0.0963,0.0049
58727,5533,2018,17,0,201,2,1,74,305,0,89,50,319,0,11,46,44,80,84,1098,0,27,0,1,2,0,56,16,0,2,3,14,1,0,0,5,1,10,5,0,0,0,27,0,0,8,2,0,15.0,3.0,-0.6006,177.3001,0,222,1,4,-0.4205,-1.2057
64337,5720,2018,25,0,201,2,1,29,113,0,29,23,126,9,11,16,16,35,25,437,2,5,5,0,3,0,22,4,0,1,1,2,0,0,0,2,1,0,4,2,0,0,0,0,0,1,1,0,0.0,0.0,-0.2673,129.5,0,89,0,0,0.6273,0.2284
65655,5740,2018,109,0,201,2,1,93,347,0,82,53,372,11,16,29,27,102,111,1280,1,42,5,6,4,4,65,7,2,3,0,10,1,0,0,5,4,13,11,4,7,3,37,0,0,4,0,4,16.0,2.0,3.077,468.5998,0,280,18,4,0.425,1.7478
4308,6263,2018,31,0,201,2,1,54,203,0,50,38,223,0,20,22,21,49,65,765,0,23,0,3,2,0,31,8,0,0,0,11,1,0,3,4,0,15,7,0,0,0,23,0,0,1,1,0,20.0,6.0,0.4234,192.4,0,162,4,3,-0.471,0.656
4999,6277,2018,21,0,201,2,1,171,671,0,185,120,740,49,56,98,87,182,185,2649,1,32,32,7,15,0,134,31,2,9,7,13,0,0,0,13,2,0,15,15,0,0,0,0,0,6,3,0,0.0,0.0,-1.4715,750.7007,0,514,0,0,3.1511,-0.1046
10812,6426,2018,20,0,201,2,1,59,239,0,68,39,252,0,8,29,28,73,64,928,2,49,0,11,9,21,46,15,0,5,2,5,0,0,0,3,0,44,1,0,29,8,49,0,0,3,0,0,6.0,0.0,-1.898,558.4,0,179,20,15,1.3074,-0.2101
11414,6439,2018,25,0,201,2,1,38,155,0,47,23,169,9,11,26,26,44,41,581,0,7,7,1,4,0,34,11,1,1,0,2,1,0,0,3,1,0,3,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.5842,169.2,0,114,0,0,0.8644,-0.2276
11420,6439,2018,29,0,201,2,1,5,20,0,4,5,20,0,0,2,2,2,7,64,0,3,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0004,4.6,0,15,0,0,0.0551,0.0642
12720,6477,2018,105,0,201,2,1,182,726,0,190,118,785,41,49,93,83,194,221,2772,2,29,19,8,12,0,124,31,2,7,6,29,0,0,1,5,1,3,9,12,0,0,10,0,0,9,3,0,2.0,0.0,-1.2968,765.4992,0,548,0,0,0.6065,0.6044
13102,6479,2018,21,0,201,2,1,50,206,0,60,34,220,0,13,27,25,62,46,748,1,32,0,2,1,1,40,10,0,0,5,5,0,0,0,3,1,7,4,0,5,4,32,0,0,3,0,10,19.0,12.0,-0.7843,298.8,0,151,12,11,0.3524,-0.4354
