id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
25042,3961,2002,52,0,203,4,1,2,8,0,1,0,8,0,0,0,0,1,6,25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0304,1.7,0,7,0,0,0.0564,0.1394
25353,3970,2002,57,0,203,4,1,2,9,0,4,2,12,0,2,4,4,2,2,49,0,1,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.1597,3.8,0,6,0,1,-0.1519,-0.2691
25992,3993,2002,62,0,203,4,1,24,83,0,11,36,93,5,10,2,2,20,15,386,1,10,1,2,0,2,10,1,0,0,0,0,1,0,0,1,0,2,3,1,2,0,9,0,0,0,0,3,9.0,0.0,1.5785,122.6,0,73,7,0,1.253,1.3464
26301,4006,2002,52,0,203,4,1,59,200,0,35,75,240,21,35,13,13,43,49,915,0,14,7,4,3,2,24,5,3,1,1,5,0,0,1,2,1,2,5,5,2,0,7,1,0,0,4,2,4.0,0.0,1.5131,247.8,0,177,6,0,1.6481,2.6262
29575,4231,2002,58,0,203,4,1,22,77,0,14,24,83,0,3,5,5,21,17,315,0,12,0,3,1,1,10,3,0,0,0,1,0,0,0,0,3,6,2,0,2,1,12,0,0,0,2,4,12.0,0.0,1.3094,127.9,0,66,8,1,0.7698,0.7619
29673,4244,2002,50,0,203,4,1,84,329,0,84,83,369,36,30,37,35,83,75,1366,2,16,16,5,7,0,56,17,1,0,0,11,1,0,0,1,9,0,8,6,0,0,0,0,0,0,4,0,0.0,0.0,-0.0551,357.6997,0,254,0,0,1.6008,1.7595
30264,4281,2002,59,0,203,4,1,74,282,0,69,72,332,0,35,39,33,62,82,1171,1,49,0,5,4,4,44,14,6,3,4,7,1,0,15,5,6,33,3,0,7,3,49,0,0,1,2,3,44.0,9.0,0.9772,408.2999,0,223,17,10,0.9993,-0.4837
30523,4300,2002,64,0,203,4,1,34,131,0,30,40,159,0,19,15,13,29,32,565,2,38,0,4,1,4,23,7,3,1,0,0,0,0,7,3,5,14,2,0,7,3,38,0,0,2,0,8,21.0,7.0,0.5404,270.7999,0,104,12,6,1.3377,0.1977
30629,4310,2002,54,0,203,4,1,15,56,0,12,17,65,0,6,6,6,15,14,260,2,15,0,0,1,2,9,2,1,1,0,1,0,0,0,0,1,8,1,0,2,0,15,0,0,3,0,5,4.0,3.0,-0.2095,48.4,0,47,2,2,0.3513,0.2461
30745,4311,2002,64,0,203,4,1,40,143,0,26,43,180,0,32,14,11,32,43,694,1,24,0,2,2,0,17,5,2,3,2,2,0,0,9,3,0,14,0,0,2,2,24,0,0,1,1,1,23.0,8.0,-0.8718,258.2,0,121,5,6,0.6708,0.6808
30888,4316,2002,56,0,203,4,1,83,308,0,68,83,353,56,32,24,23,89,67,1333,2,19,19,4,3,0,51,14,3,0,1,2,1,0,0,5,10,0,6,2,0,0,0,0,0,5,4,0,0.0,0.0,0.8813,370.5999,0,251,0,0,3.1013,3.1825
31119,4326,2002,58,0,203,4,1,17,61,0,9,19,74,0,10,4,4,22,11,306,1,21,0,1,0,1,7,1,0,0,0,1,0,0,0,2,3,3,0,0,2,0,21,0,0,1,0,10,25.0,2.0,0.6256,57.5,0,52,5,1,0.0794,0.458
31133,4327,2002,52,0,203,4,1,56,202,0,45,65,242,0,30,22,21,41,55,950,1,28,0,5,3,3,33,4,4,3,0,8,0,0,2,2,3,17,4,0,3,0,28,0,0,2,1,3,21.0,3.0,1.1479,268.2,0,169,9,3,0.5279,0.9682
31196,4337,2002,49,0,203,4,1,104,386,0,85,83,461,41,55,46,43,108,106,1789,1,24,15,8,5,4,60,19,2,1,2,4,1,0,2,5,17,8,7,9,6,2,9,0,0,8,6,1,6.0,4.0,0.2234,543.4001,0,313,1,3,2.0782,1.9876
31383,4341,2002,54,0,203,4,1,30,103,0,22,33,129,2,21,10,9,29,20,495,0,6,2,0,0,0,17,4,0,2,1,0,0,0,1,5,3,1,6,2,0,0,4,0,0,1,1,0,4.0,1.0,0.217,102.3,0,90,0,0,0.857,0.8495
31650,4358,2002,54,0,203,4,1,71,265,0,61,67,292,0,18,28,27,58,80,1047,1,34,0,4,1,3,35,13,3,2,1,12,0,1,3,2,3,16,3,0,3,0,34,0,0,1,4,2,34.0,5.0,1.556,251.8,0,214,12,4,0.6121,1.0571
32633,4419,2002,49,0,203,4,1,34,126,0,30,43,141,21,9,14,14,32,24,543,1,5,5,1,1,0,23,6,1,2,0,1,0,0,0,2,3,0,2,2,0,0,0,0,0,0,1,0,0.0,0.0,0.1147,146.0,0,103,0,0,1.8179,0.8336
