id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
66208,7970,2010,78,0,204,6,1,14,51,0,10,5,57,0,6,4,3,15,21,189,0,4,0,0,0,0,9,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,4,0,0,2,0,0,3.0,1.0,0.2071,30.3,0,42,1,0,-0.0593,0.333
71077,8054,2010,98,0,204,6,1,2,8,0,3,0,8,0,0,3,3,3,2,27,0,6,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,4.0,3.0,-0.3001,10.0,0,6,1,2,-0.1506,-0.2413
75579,8191,2010,98,0,204,6,1,22,89,0,25,15,97,7,6,10,10,20,29,351,2,4,4,0,2,0,19,5,0,1,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0665,113.2,0,68,0,0,0.5575,0.3413
80468,8316,2010,69,0,204,6,1,155,558,0,113,108,612,65,41,50,47,163,171,2318,2,26,26,11,8,0,73,25,3,4,1,14,0,0,0,5,6,0,13,14,0,0,0,0,0,3,8,0,0.0,0.0,2.6521,642.8,0,467,0,0,2.7856,4.6282
80504,8317,2010,74,0,204,6,1,92,352,0,91,51,377,40,18,31,30,127,82,1306,0,15,15,5,5,0,71,14,3,1,4,2,0,0,0,2,3,0,9,8,0,0,0,0,0,11,2,0,0.0,0.0,1.6118,375.2,0,276,0,0,2.5216,2.5342
80701,8325,2010,74,0,204,6,1,101,373,0,85,66,413,49,35,27,25,122,98,1410,0,16,13,8,3,0,66,15,1,2,1,3,0,0,5,2,2,1,11,11,0,0,3,1,1,10,5,0,3.0,1.0,1.903,470.6999,0,303,1,1,2.4506,3.6558
80758,8328,2010,66,0,204,6,1,6,23,0,6,2,28,0,4,6,6,4,12,93,1,3,0,0,0,1,3,1,0,1,1,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,1.0,1.0,-0.0986,12.0,0,19,0,1,-0.1646,-0.2891
80759,8328,2010,98,0,204,6,1,69,251,0,57,45,278,3,22,23,23,73,77,1061,2,37,3,1,3,2,43,10,1,1,0,4,0,0,1,2,3,11,9,1,2,0,34,1,0,0,3,8,19.0,2.0,2.2079,267.5999,0,209,15,2,0.8499,1.3645
81170,8338,2010,80,0,204,6,1,43,155,0,28,34,170,0,14,13,12,38,53,610,0,30,0,2,2,3,22,2,0,1,0,4,0,0,4,1,0,9,4,0,5,2,30,0,0,1,0,9,21.0,5.0,1.2634,222.9,0,129,14,3,0.5152,1.0297
81224,8339,2010,72,0,204,6,1,48,165,0,26,41,187,0,19,7,6,56,42,661,0,40,0,6,1,7,22,3,2,0,0,1,2,0,6,7,1,19,3,0,8,1,40,0,0,2,1,7,29.0,4.0,2.6446,313.6,0,144,21,4,1.5304,2.4626
81263,8343,2010,79,0,204,6,1,133,496,0,114,116,558,0,50,48,43,138,128,2076,2,84,0,10,6,3,82,21,2,5,3,8,1,0,9,4,5,23,11,0,5,1,84,0,0,14,6,16,59.0,19.0,2.7936,627.1002,0,401,31,11,1.9701,2.0415
81443,8348,2010,71,0,204,6,1,6,21,0,4,5,25,0,3,1,1,4,7,95,1,5,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,5,0,0,0,1,1,4.0,2.0,0.1499,25.6,0,19,1,0,0.0791,0.237
81493,8349,2010,69,0,204,6,1,167,633,0,148,144,700,56,53,69,64,155,187,2604,2,28,28,9,8,0,101,27,5,3,7,13,1,0,0,3,6,0,8,12,0,0,0,0,0,15,8,0,0.0,0.0,1.2811,715.7001,0,503,0,0,3.7855,3.1914
