id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
43023,4992,2005,62,0,203,4,1,63,242,0,53,69,269,0,18,26,15,56,59,978,0,39,0,3,3,0,33,10,3,0,0,10,0,0,3,2,6,18,3,0,2,2,39,0,0,1,2,7,32.0,7.0,-0.0439,272.4999,0,189,10,5,0.5647,0.7609
43696,5011,2005,57,0,203,4,1,11,43,0,9,9,49,0,4,7,5,9,14,156,1,3,0,1,1,0,3,3,0,1,0,3,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3.0,0.0,-0.1061,34.2,0,34,1,1,-0.2214,-0.1066
50936,5265,2005,56,0,203,4,1,66,240,0,48,77,300,0,43,36,32,48,68,1159,0,34,0,3,1,1,26,14,5,3,1,7,1,1,2,4,8,8,4,0,4,2,34,0,0,5,3,10,35.0,7.0,0.0092,286.0,0,198,11,7,-0.1898,-0.4542
52905,5361,2005,52,0,203,4,1,55,198,0,37,78,228,5,20,20,17,37,46,922,0,22,4,3,4,1,25,7,2,3,1,4,0,0,1,2,5,6,2,2,3,2,18,0,0,1,2,4,14.0,3.0,0.8908,289.0001,0,165,10,3,1.6332,1.0098
53192,5368,2005,62,0,203,4,1,39,142,0,30,40,163,0,17,18,14,34,36,628,0,19,0,0,0,0,18,5,1,1,3,4,0,0,1,2,2,11,5,0,0,0,19,0,0,0,2,2,20.0,6.0,-0.0778,96.4,0,117,2,3,0.45,0.2707
53481,5380,2005,49,0,203,4,1,64,224,0,44,85,273,0,38,28,28,46,53,1062,1,33,0,0,1,1,25,11,3,1,1,7,0,0,1,3,7,19,4,0,2,0,33,0,0,4,5,2,38.0,12.0,0.3814,215.7,0,193,7,4,0.2443,0.3026
53519,5381,2005,53,0,203,4,1,78,295,0,67,86,341,2,39,36,34,73,69,1277,2,36,2,2,4,0,46,10,3,1,4,7,0,0,2,7,3,15,3,1,2,2,34,0,0,5,5,3,26.0,7.0,0.4157,319.0001,0,236,10,6,0.7709,0.2963
53557,5384,2005,62,0,203,4,1,77,286,0,62,76,328,46,35,28,25,75,72,1232,1,17,11,5,2,0,45,11,2,1,1,5,0,0,0,5,4,5,5,6,0,0,6,0,0,0,2,0,4.0,1.0,1.039,345.1999,0,232,0,0,1.8551,2.0428
54575,5398,2005,62,0,203,4,1,39,146,0,31,56,180,0,28,15,14,28,33,697,1,14,0,1,1,0,28,1,3,0,1,1,1,0,1,2,3,5,0,0,0,0,14,0,0,1,1,0,14.0,2.0,0.2705,79.2,0,118,1,0,0.9199,0.6061
54927,5405,2005,55,0,203,4,1,145,548,0,135,136,662,42,86,74,69,130,147,2464,2,27,27,5,16,0,103,19,4,7,6,7,0,1,0,6,16,0,12,13,0,0,0,1,1,18,9,0,0.0,0.0,-0.2803,775.6998,0,437,0,0,1.9249,0.9783
55987,5424,2005,52,0,203,4,1,55,204,0,47,53,224,17,16,23,21,52,51,817,1,9,9,3,4,0,30,10,1,1,1,6,1,0,0,2,2,0,5,4,0,0,0,0,0,3,2,0,0.0,0.0,0.1501,225.1,0,166,0,0,1.0306,0.9664
57782,5511,2005,49,0,203,4,1,8,34,0,9,5,39,0,5,3,3,8,11,149,2,10,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,1,7.0,3.0,0.1787,33.0,0,26,2,1,0.062,0.1266
58837,5538,2005,55,0,203,4,1,23,86,0,21,17,103,2,12,15,10,25,22,370,0,11,1,0,1,0,10,6,3,0,2,3,0,0,1,0,2,7,3,0,2,2,10,0,0,0,1,0,8.0,3.0,-0.9023,77.2,0,69,0,2,-0.1943,-0.3714
59087,5541,2005,54,0,203,4,1,62,238,0,57,80,281,0,35,33,28,56,46,1073,2,38,0,2,3,1,37,10,2,0,0,10,0,0,0,2,6,14,5,0,5,3,38,0,0,3,2,7,32.0,8.0,-0.5067,334.1,0,188,9,8,-0.4211,-0.4265
63505,5687,2005,61,0,203,4,1,118,450,0,105,98,519,39,59,54,51,126,114,1987,2,20,19,6,9,0,69,21,1,1,4,11,0,0,0,9,8,0,9,9,0,0,1,0,0,2,8,0,2.0,0.0,-0.2167,557.2998,0,356,0,0,1.2663,1.6031
63534,5693,2005,63,0,203,4,1,63,214,0,33,108,257,2,31,20,19,36,42,1053,1,33,1,5,2,2,22,6,4,2,0,5,0,0,4,2,6,18,3,1,5,3,32,0,0,2,0,4,39.0,10.0,0.921,314.5001,0,190,13,5,2.2066,1.6069
63658,5697,2005,57,0,203,4,1,67,242,0,57,57,304,31,50,28,24,64,65,1241,1,15,15,4,4,0,44,8,2,2,2,3,0,0,0,3,8,0,14,2,0,0,0,0,0,3,2,0,0.0,0.0,-0.1821,335.6999,0,202,0,0,0.7081,1.4283
