id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
31171,4329,2006,33,0,202,3,1,38,138,0,27,28,153,0,13,11,11,47,37,559,2,19,0,3,1,2,20,2,2,0,0,5,0,0,2,2,0,7,3,0,4,1,19,0,0,1,1,1,13.0,4.0,0.2553,148.6001,0,116,6,2,0.0074,0.8361
35189,4629,2006,39,0,202,3,1,31,118,0,26,21,126,14,8,8,8,43,27,451,2,8,4,1,1,0,18,5,0,0,0,3,1,0,3,0,0,1,3,2,0,0,4,1,0,2,1,1,6.0,3.0,0.6212,152.3,0,95,1,1,0.5652,1.1124
35297,4635,2006,41,0,202,3,1,0,2,0,0,0,2,0,0,0,0,2,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0015,0.3,0,2,0,0,0.0066,0.0359
35434,4650,2006,33,0,202,3,1,49,184,0,45,39,208,0,18,19,19,48,54,753,0,31,0,4,1,1,38,5,1,5,0,2,0,0,1,2,0,12,4,0,2,1,31,0,0,7,0,8,23.0,6.0,1.2162,272.6,0,147,14,6,0.8647,0.5473
35979,4665,2006,39,0,202,3,1,51,196,0,44,34,226,1,28,22,21,60,57,793,1,29,1,2,4,3,28,10,1,1,2,4,0,0,11,3,0,9,3,0,5,2,28,0,0,1,0,6,16.0,3.0,1.3922,392.1998,0,154,15,7,0.4506,0.4387
36749,4687,2006,33,0,202,3,1,48,183,0,49,43,203,0,17,24,20,55,37,793,0,42,0,3,2,3,36,11,0,3,0,2,0,0,2,1,0,9,8,0,6,3,42,0,0,1,0,14,22.0,7.0,0.3697,277.2,0,144,17,8,1.0937,-0.162
37187,4690,2006,38,0,202,3,1,77,296,0,75,44,331,44,28,32,32,85,95,1241,2,12,12,4,2,0,53,15,1,2,1,6,0,0,0,3,4,0,4,8,0,0,0,1,1,2,3,0,0.0,0.0,0.7519,343.0999,0,233,0,0,0.7727,1.3664
40974,4911,2006,36,0,202,3,1,32,120,0,30,24,145,0,20,16,12,30,38,523,0,17,0,2,0,0,22,7,1,3,0,1,0,0,2,1,1,4,1,0,2,2,17,0,0,5,1,1,18.0,6.0,-0.7575,159.6001,0,96,5,5,0.2075,-0.0725
41591,4942,2006,48,0,202,3,1,65,253,0,67,49,273,0,16,24,24,67,70,946,0,30,0,4,2,2,54,10,1,1,0,3,0,0,1,3,2,9,8,0,3,0,30,0,0,2,1,2,25.0,4.0,1.2999,252.8,0,195,12,3,1.1212,0.7273
43046,4992,2006,41,0,202,3,1,129,502,0,135,61,533,28,24,58,56,160,144,1839,1,44,15,8,8,14,98,21,0,2,1,15,0,0,3,8,5,23,21,8,19,5,29,0,0,4,0,0,2.0,1.0,0.5763,716.3,0,388,13,6,0.7636,1.1473
43471,5004,2006,41,0,202,3,1,81,317,0,76,47,352,35,27,42,39,120,70,1238,2,17,14,7,7,0,59,12,2,3,2,3,1,0,6,2,3,2,7,7,1,1,3,0,0,3,0,0,3.0,3.0,-0.3063,375.4,0,245,0,1,1.8366,0.3942
43519,5006,2006,35,0,202,3,1,74,289,0,82,38,334,0,39,45,44,97,73,1201,2,47,0,5,6,1,55,17,2,2,3,7,1,0,6,3,2,16,11,0,7,6,47,0,0,6,3,7,30.0,11.0,-1.3887,447.2001,0,224,15,13,-0.5877,-1.1806
44147,5020,2006,38,0,202,3,1,52,196,0,44,35,215,0,16,22,20,54,63,756,2,47,0,6,6,16,28,11,2,1,1,4,0,0,2,2,0,34,6,0,19,3,47,0,0,4,0,3,23.0,5.0,0.3425,365.1998,0,158,18,8,0.6188,0.4896
44439,5038,2006,34,0,202,3,1,113,458,0,130,73,507,57,38,68,67,115,146,1788,0,34,21,3,12,9,90,23,4,5,7,10,0,0,1,5,2,12,3,2,9,0,13,0,0,9,1,1,1.0,0.0,-1.4655,583.1,0,339,7,4,1.2809,-0.4422
45535,5062,2006,36,0,202,3,1,14,54,0,12,6,59,0,5,3,3,17,17,228,2,11,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,0,0,0,0,3,9.0,1.0,0.2303,40.1,0,44,1,0,0.186,0.4556
47143,5148,2006,48,0,202,3,1,13,51,0,11,10,54,0,3,5,5,20,10,219,2,7,0,1,1,0,5,3,0,0,1,2,0,0,0,0,0,2,1,0,0,0,7,0,0,0,0,1,4.0,0.0,-0.1129,53.0,0,41,1,1,0.0043,0.1581
47507,5165,2006,35,0,202,3,1,76,292,0,68,60,321,0,26,28,26,69,92,1161,1,42,0,1,1,0,46,11,0,0,3,8,2,0,0,3,3,16,6,0,0,0,42,0,0,2,1,1,35.0,8.0,-0.5463,176.6,0,229,4,5,0.1743,0.9424
48398,5203,2006,39,0,202,3,1,57,210,0,48,45,235,6,21,13,12,49,66,874,0,29,2,3,0,1,38,6,0,1,1,3,1,0,3,2,3,7,9,0,3,1,27,0,0,3,1,6,14.0,5.0,0.9366,263.0001,0,171,10,6,0.8403,1.8277
49191,5236,2006,38,0,202,3,1,64,255,0,75,34,289,0,27,45,41,72,76,1045,0,41,0,0,7,1,49,11,3,3,3,12,2,0,3,4,1,17,4,0,3,2,41,0,0,4,2,5,28.0,8.0,-1.7056,308.0001,0,192,10,12,-1.2518,-1.5624
52549,5350,2006,48,0,202,3,1,150,578,0,155,84,646,78,55,87,73,182,154,2387,0,28,28,7,12,0,112,28,4,5,3,12,0,0,0,1,4,0,22,13,0,0,0,0,0,8,5,0,0.0,0.0,-1.8622,644.9003,0,450,0,0,1.5463,-0.2553
52772,5355,2006,33,0,202,3,1,129,492,0,119,86,543,56,40,57,54,132,156,1932,0,31,19,9,8,0,78,19,5,4,6,16,0,0,4,3,2,7,11,11,1,1,12,0,0,10,1,2,4.0,1.0,0.9647,593.7997,0,387,3,3,0.9625,1.5327
52842,5360,2006,44,0,202,3,1,147,563,0,138,95,614,64,42,56,51,145,185,2182,1,27,27,10,2,0,100,23,1,5,1,14,0,0,1,4,3,0,12,10,0,0,0,0,0,8,3,0,0.0,0.0,0.936,601.5999,0,442,0,0,2.0933,3.0214
52911,5361,2006,44,0,202,3,1,43,155,0,28,32,170,0,11,11,11,49,44,641,2,23,0,1,1,2,19,5,0,1,0,4,0,0,0,0,3,9,6,0,4,1,23,0,0,2,0,1,16.0,1.0,0.0033,111.7,0,131,5,2,0.2754,1.1034
53100,5362,2006,38,0,202,3,1,39,144,0,31,27,159,0,12,15,11,40,43,575,0,26,0,1,3,3,17,7,1,2,1,6,0,0,0,2,0,9,3,0,5,2,26,0,0,2,2,1,15.0,4.0,0.217,194.6,0,117,11,7,-0.2528,0.4588
53152,5363,2006,43,0,202,3,1,63,241,0,59,33,269,0,24,31,29,78,71,1011,2,37,0,5,3,1,46,5,1,2,2,6,0,0,4,3,1,11,6,0,7,5,37,0,0,4,1,4,22.0,5.0,0.0126,291.9,0,191,14,8,0.0045,-0.0594
53271,5376,2006,45,0,202,3,1,72,280,0,77,52,320,0,32,38,38,82,73,1124,1,46,0,6,8,1,57,10,3,3,1,9,0,0,5,3,2,13,5,0,7,6,46,0,0,5,3,8,43.0,8.0,-0.3515,476.8,0,217,21,14,-0.2395,-0.4904
53567,5384,2006,43,0,202,3,1,164,638,0,166,72,684,82,35,75,67,190,204,2382,0,28,28,11,8,0,123,30,3,6,6,7,0,0,2,2,2,0,23,14,0,0,0,0,0,13,4,0,0.0,0.0,0.0808,701.2005,0,492,0,0,3.594,2.0248
