id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
115154,9616,2014,72,0,204,6,1,24,95,0,23,15,104,0,8,12,10,21,35,374,1,10,0,2,0,0,14,5,0,1,1,3,0,0,0,1,0,3,1,0,0,0,10,0,0,0,0,0,7.0,0.0,-0.1139,52.6,0,73,2,2,-0.0494,-0.2782
118420,9742,2014,73,0,204,6,1,79,298,0,74,51,328,4,25,31,30,84,90,1145,1,24,4,5,5,0,50,16,1,1,3,5,0,0,1,5,3,2,10,1,0,0,20,1,0,1,2,0,18.0,5.0,0.6672,317.9,0,238,4,4,1.2535,0.6697
118875,9771,2014,65,0,204,6,1,101,377,0,81,70,413,41,32,20,19,132,92,1564,2,21,21,5,5,0,58,16,0,3,4,3,1,0,0,2,1,0,6,4,0,0,0,0,0,2,5,0,0.0,0.0,2.012,415.0999,0,305,0,0,2.9125,3.694
120762,10018,2014,76,0,204,6,1,31,113,0,25,19,129,0,13,9,9,34,34,475,1,25,0,0,1,8,18,3,2,0,0,4,0,0,3,3,1,14,5,0,11,3,25,0,0,1,1,2,4.0,3.0,0.8863,260.9999,0,94,11,3,-0.0604,0.8254
121725,10087,2014,98,0,204,6,1,94,356,0,85,67,394,24,32,32,31,107,95,1449,2,21,21,2,9,0,64,10,2,1,0,11,0,0,0,3,3,0,9,4,0,0,0,0,0,10,3,0,0.0,0.0,1.3639,355.0997,0,284,0,0,1.0082,1.6652
121941,10098,2014,78,0,204,6,1,122,473,0,121,81,520,47,39,47,45,149,126,1902,0,30,20,7,8,3,91,23,3,4,3,4,0,0,0,4,1,7,9,11,4,1,10,0,0,17,1,1,2.0,2.0,0.7732,568.9998,0,366,4,3,3.5641,1.842
122042,10100,2014,73,0,204,6,1,46,175,0,40,26,186,0,11,10,10,55,54,678,1,28,0,3,0,0,31,7,0,0,1,1,0,0,0,2,0,6,4,0,0,0,28,0,0,1,1,9,9.0,6.0,1.9629,192.6,0,139,17,4,1.0442,1.233
122075,10102,2014,72,0,204,6,1,35,133,0,30,35,145,0,9,11,11,33,36,509,2,16,0,1,0,2,18,6,0,1,2,4,0,0,0,0,2,8,2,0,4,1,16,0,0,4,1,3,10.0,5.0,0.2736,96.2,0,107,4,1,0.4315,0.4035
122327,10116,2014,67,0,204,6,1,67,227,0,36,55,253,0,21,9,8,72,66,906,0,56,0,2,5,38,29,6,2,2,0,1,0,0,0,3,1,47,6,0,39,1,56,0,0,4,1,1,11.0,1.0,4.7899,518.1998,0,201,31,5,2.6424,3.4484
122373,10119,2014,71,0,204,6,1,20,72,0,12,17,78,0,5,4,4,17,26,268,1,15,0,1,1,1,7,1,0,0,1,3,0,0,0,1,1,8,1,0,1,0,15,0,0,0,0,2,9.0,1.0,0.3152,55.5,0,61,3,3,0.0349,0.5216
122412,10128,2014,102,0,204,6,1,7,23,0,2,7,25,0,2,0,0,8,6,88,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,1,0,2,3.0,0.0,0.5767,34.1,0,21,4,0,0.3004,0.4274
122605,10138,2014,73,0,204,6,1,145,571,0,150,105,615,75,31,67,59,179,135,2215,0,28,28,7,8,0,99,32,2,5,5,14,0,0,0,2,6,0,11,8,0,0,0,0,0,6,2,0,0.0,0.0,-0.8178,604.0001,0,435,0,0,3.1641,0.9259
122696,10141,2014,65,0,204,6,1,70,257,0,54,50,279,0,19,18,17,66,89,1026,2,46,0,5,2,2,39,10,1,2,2,3,0,0,0,2,0,12,6,0,4,2,46,0,0,2,0,19,25.0,3.0,3.1334,409.8,0,212,28,6,1.6291,1.5158
122748,10145,2014,75,0,204,6,1,58,221,0,50,39,247,0,23,24,24,59,74,911,1,38,0,1,3,4,34,9,1,1,0,7,0,0,0,3,1,21,1,0,4,0,38,0,0,1,2,4,22.0,5.0,0.9476,253.4,0,175,11,5,0.0165,0.2027
122819,10149,2014,73,0,204,6,1,32,122,0,34,23,141,0,15,11,11,34,33,548,0,21,0,1,1,0,25,7,1,3,0,2,0,0,0,0,0,6,5,0,2,2,21,0,0,1,0,2,21.0,6.0,-0.3189,186.3,0,96,7,5,0.3178,0.384
122991,10155,2014,70,0,204,6,1,72,273,0,69,40,293,33,17,15,14,85,77,1035,0,15,13,7,1,0,56,9,1,1,1,3,0,0,3,2,1,0,6,4,1,1,2,0,0,3,6,1,0.0,0.0,1.2752,309.8999,0,216,0,1,2.0725,2.5484
123037,10157,2014,70,0,204,6,1,81,300,0,72,48,337,36,26,27,25,93,90,1149,0,15,15,6,5,0,44,24,6,2,1,3,0,0,2,1,3,0,10,5,0,0,0,0,0,6,3,0,0.0,0.0,1.0481,334.2999,0,243,0,0,2.0553,1.5229
123081,10158,2014,76,0,204,6,1,60,224,0,53,37,253,24,25,21,20,72,63,912,0,12,12,4,3,0,41,7,3,1,2,3,0,0,0,2,0,0,6,2,0,0,0,0,0,2,2,0,0.0,0.0,0.7257,256.8,0,180,0,0,1.2508,1.1987
123124,10164,2014,72,0,204,6,1,8,27,0,4,4,31,0,3,3,3,14,6,122,2,3,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,7.0,0.0,0.2243,22.5,0,26,1,0,-0.0064,0.0565
60,10165,2014,112,0,204,6,1,66,253,0,57,42,269,28,15,31,29,75,75,1009,2,14,14,1,5,0,38,12,0,0,1,6,0,0,1,0,1,0,7,2,0,0,0,0,0,3,0,0,0.0,0.0,0.118,254.3999,0,200,0,0,1.4928,0.4723
177,10168,2014,112,0,204,6,1,66,257,0,63,52,291,3,29,33,33,87,57,1047,2,38,5,6,3,2,45,9,1,2,2,7,2,0,6,4,2,8,4,0,5,3,33,0,0,4,0,7,7.0,3.0,0.7289,411.3999,0,200,18,7,0.7587,-0.2795
250,10171,2014,98,0,204,6,1,59,235,0,61,43,257,5,16,31,30,66,64,865,2,32,3,4,5,0,39,12,4,0,2,8,0,0,3,4,2,12,5,0,1,1,29,0,0,6,2,2,15.0,7.0,-0.0969,271.9001,0,179,9,6,0.3142,-0.746
521,10175,2014,73,0,204,6,1,63,237,0,55,37,264,0,22,30,28,79,63,923,0,61,0,12,5,31,39,9,2,1,0,7,0,0,3,2,2,49,8,0,36,5,61,0,0,2,1,1,21.0,6.0,1.1641,562.4996,0,189,28,9,0.1432,-0.5354
688,10182,2014,68,0,204,6,1,147,569,0,139,105,617,28,42,52,49,151,168,2255,2,26,26,4,11,0,97,31,1,2,5,6,0,0,0,4,3,0,10,15,0,0,0,0,0,6,5,0,0.0,0.0,2.114,665.7001,0,443,0,0,4.2136,2.2605
925,10186,2014,78,0,204,6,1,107,398,0,87,69,428,46,28,39,38,117,120,1544,1,32,14,5,7,11,59,20,0,0,0,8,0,0,1,2,2,14,12,7,11,0,18,0,0,1,1,0,0.0,0.0,2.3478,585.2001,0,322,11,2,2.3438,1.7813
1029,10187,2014,71,0,204,6,1,61,219,0,45,35,230,34,9,5,5,67,73,797,0,9,9,5,0,0,42,2,0,1,0,1,0,0,0,1,1,0,4,8,0,0,0,1,1,1,2,0,0.0,0.0,2.6201,243.9999,0,183,0,0,2.3103,3.5136
