id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
1509,330,2010,95,0,201,2,1,14,56,0,17,5,67,0,8,14,14,17,20,240,1,10,0,1,2,0,7,8,0,3,0,2,0,0,2,1,0,4,0,0,0,0,10,0,0,1,1,0,3.0,1.0,-0.1445,49.6,0,43,2,2,-0.2011,-0.6453
7839,1513,2010,20,0,201,2,1,76,307,0,90,46,341,42,24,49,48,86,86,1254,0,15,15,3,7,0,61,16,2,3,1,12,1,0,0,1,5,0,7,6,0,0,0,0,0,5,2,0,0.0,0.0,-0.9356,331.6,0,228,0,0,0.178,-0.3769
10072,1768,2010,19,0,201,2,1,11,52,0,20,6,58,0,4,8,7,12,14,201,2,9,0,0,1,1,11,4,0,2,1,4,0,0,0,0,0,3,1,0,2,1,9,0,0,1,0,2,2.0,0.0,-0.5299,81.9,0,35,2,2,-0.5207,-0.2777
11022,1896,2010,29,0,201,2,1,23,85,0,20,7,90,15,4,6,6,30,29,288,1,3,3,2,0,0,16,3,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,2,1,0,0.0,0.0,0.5858,95.4,0,70,0,0,0.4403,0.9126
11663,2354,2010,29,0,201,2,1,12,49,0,11,7,52,0,3,2,2,15,16,184,2,6,0,1,0,1,7,3,0,0,0,1,0,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,2.0,0.0,0.2719,32.8,0,38,2,0,0.0835,0.4837
11875,2386,2010,29,0,201,2,1,73,298,0,90,22,326,0,15,39,32,102,83,1106,2,52,1,9,5,1,66,20,3,5,1,3,0,0,3,2,5,19,9,0,6,5,51,0,0,5,2,12,22.0,9.0,-0.6589,454.6999,0,221,17,11,0.625,-0.252
12199,2434,2010,31,0,201,2,1,88,345,0,86,59,386,18,26,42,32,119,76,1350,1,49,7,5,8,24,69,10,3,6,0,7,0,0,5,6,6,32,11,3,27,3,42,0,0,2,0,0,4.0,1.0,0.6913,662.6001,0,265,21,10,1.0456,0.5395
13742,2725,2010,23,0,201,2,1,121,441,0,96,72,485,69,35,38,33,145,130,1766,1,23,23,11,7,0,71,20,2,3,0,5,1,0,0,5,4,0,11,8,0,0,0,0,0,11,3,0,0.0,0.0,1.3393,487.5998,0,364,0,0,2.9629,3.7575
14166,2819,2010,95,0,201,2,1,18,75,0,24,12,83,0,7,12,12,14,24,282,0,10,0,3,0,0,18,2,0,0,1,3,0,0,1,0,1,1,2,0,2,2,10,0,0,3,2,2,5.0,3.0,-0.0468,100.4,0,54,3,4,-0.1862,-0.3014
14592,2880,2010,31,0,201,2,1,63,233,0,54,34,250,0,11,16,14,77,68,888,1,39,0,6,1,2,44,6,1,3,0,4,0,0,2,0,2,15,9,0,5,3,39,0,0,11,2,4,19.0,6.0,0.8252,270.3,0,190,15,6,0.7555,1.7666
15563,2942,2010,17,0,201,2,1,87,326,0,81,56,359,2,27,36,33,95,98,1303,0,52,1,5,2,0,56,16,2,3,1,8,1,0,0,6,1,9,8,0,2,2,51,0,0,8,3,8,37.0,11.0,0.6372,311.5001,0,261,13,9,0.6035,0.8197
15794,3006,2010,31,0,201,2,1,135,514,0,125,83,548,73,25,52,51,166,138,1987,2,28,28,9,8,0,88,22,3,5,4,11,0,0,0,4,1,0,11,7,0,0,0,0,0,9,7,0,0.0,0.0,1.2722,505.3997,0,407,0,0,2.6747,3.0418
16763,3133,2010,18,0,201,2,1,30,127,0,35,20,134,0,6,10,9,30,41,466,1,25,0,3,2,14,27,6,0,1,1,1,1,0,0,0,0,18,1,0,18,4,25,0,0,0,0,0,6.0,4.0,0.1799,304.7999,0,91,11,5,1.089,0.8944
17081,3160,2010,25,0,201,2,1,131,517,0,150,86,562,45,31,67,65,123,164,2056,0,27,26,2,9,0,104,30,3,8,4,12,1,0,1,3,3,0,14,5,0,0,1,0,0,27,6,0,3.0,3.0,-1.2231,555.1998,0,393,0,1,2.1737,1.0303
17631,3217,2010,28,0,201,2,1,116,458,0,127,65,499,47,33,49,43,147,118,1805,1,35,16,8,4,1,99,22,6,2,0,6,0,0,1,0,0,4,14,7,2,1,19,0,0,8,2,6,14.0,5.0,0.59,520.3002,0,349,5,3,2.0121,1.7774
18005,3282,2010,23,0,201,2,1,24,88,0,21,19,95,0,4,8,8,27,23,343,0,13,0,1,0,0,14,4,1,2,0,3,0,0,0,1,0,2,2,0,1,1,13,0,0,2,1,0,12.0,6.0,0.4495,87.0,0,72,5,2,0.2659,0.4308
18340,3301,2010,17,0,201,2,1,71,297,0,100,42,342,5,34,56,55,92,70,1266,0,52,3,4,4,1,74,13,5,3,3,10,0,0,0,3,3,9,3,0,6,5,49,0,0,2,3,10,30.0,7.0,-2.7249,465.2001,0,213,8,14,-0.7754,-2.3575
19333,3432,2010,20,0,201,2,1,14,55,0,16,10,64,0,6,13,9,17,12,244,0,11,0,1,0,0,11,3,0,2,0,2,1,0,0,1,1,2,1,0,0,0,11,0,0,0,1,3,5.0,0.0,0.5117,57.6,0,42,4,1,-0.1018,-0.6257
19895,3469,2010,99,0,201,2,1,25,102,0,31,11,112,0,6,13,11,35,25,395,1,21,0,2,2,2,25,4,0,3,0,2,1,0,1,1,1,5,5,0,3,1,21,0,0,1,0,3,16.0,3.0,0.5463,142.0001,0,76,8,4,0.1169,-0.0335
19899,3469,2010,29,0,201,2,1,1,9,0,5,0,9,0,0,3,3,3,1,25,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.0,-0.1551,4.8,0,4,0,1,-0.1357,-0.2093
20990,3586,2010,31,0,201,2,1,48,194,0,53,39,205,0,9,23,21,52,47,746,0,35,0,2,2,5,34,12,1,0,0,7,1,0,1,7,1,14,3,0,7,2,35,0,0,4,2,6,16.0,9.0,1.297,268.0,0,144,16,6,0.2163,0.1021
21257,3592,2010,17,0,201,2,1,102,408,0,110,71,435,45,22,58,54,136,90,1602,0,19,19,6,6,0,76,18,3,0,5,11,1,0,0,4,2,0,5,6,0,0,0,1,1,5,1,0,0.0,0.0,-0.6918,434.5998,0,306,0,0,1.8903,0.2701
21566,3607,2010,30,0,201,2,1,166,645,0,181,93,716,106,58,70,66,219,152,2510,1,28,28,12,11,0,147,23,7,4,6,5,1,0,1,5,2,0,24,16,0,0,0,0,0,12,4,0,0.0,0.0,0.5482,746.8004,0,499,0,0,3.5483,3.0317
21761,3628,2010,24,0,201,2,1,99,386,0,103,71,430,3,35,54,53,83,128,1615,0,51,1,2,6,1,68,18,1,3,3,14,0,0,0,4,5,15,8,0,2,0,50,0,0,4,3,1,40.0,21.0,-1.2216,377.0002,0,297,7,10,-0.2647,-0.4932
22547,3770,2010,29,0,201,2,1,131,522,0,144,79,575,58,40,66,56,148,153,2080,1,31,20,10,10,0,100,30,2,7,5,9,1,0,1,4,4,5,9,10,1,1,11,0,0,24,2,3,7.0,0.0,-0.3605,684.9999,0,394,6,3,1.9222,1.0471
24892,3955,2010,20,0,201,2,1,73,267,0,57,44,296,0,28,20,20,83,83,1064,1,50,1,6,5,13,42,10,1,0,0,5,0,0,0,4,0,31,5,0,15,2,49,0,0,7,5,5,23.0,7.0,1.9399,470.6998,0,220,28,7,0.6916,2.3265
25028,3958,2010,23,0,201,2,1,139,534,0,127,106,579,86,31,56,50,142,161,2141,2,24,24,13,5,0,82,27,6,3,5,13,1,0,0,4,5,0,5,12,0,0,0,0,0,2,1,0,0.0,0.0,1.3388,592.8,0,419,0,0,3.1178,2.8841
25292,3962,2010,31,0,201,2,1,61,240,0,62,44,257,5,15,21,20,66,68,885,2,33,4,6,3,0,43,13,2,0,2,4,0,0,3,1,0,9,6,0,4,4,29,0,0,5,1,4,13.0,4.0,0.4532,302.9,0,185,9,6,1.1757,1.2978
