id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
17651,3217,2016,20,0,201,2,1,70,265,0,75,35,291,15,20,30,30,86,72,1028,1,46,6,6,4,4,61,10,0,4,2,2,0,0,0,1,2,18,10,2,5,1,40,0,0,6,5,11,17.0,1.0,1.3016,404.4001,0,211,17,7,1.0611,0.5744
27268,4041,2016,25,0,201,2,1,139,536,0,140,78,587,61,32,61,55,161,159,1996,1,25,24,6,11,0,99,28,3,9,3,10,2,0,0,9,7,0,19,11,0,0,1,0,0,3,1,0,0.0,0.0,0.3006,585.7,0,418,0,0,2.7133,2.4194
30507,4289,2016,17,0,201,2,1,45,190,0,58,29,210,0,12,28,23,43,62,747,2,28,0,3,3,0,35,13,2,4,3,7,1,0,2,3,2,13,3,0,1,1,28,0,0,1,1,4,22.0,11.0,-1.5018,245.4,0,137,7,10,-0.2634,-0.7784
32809,4421,2016,17,0,201,2,1,1,5,0,3,0,7,0,2,3,3,1,1,19,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1.0,-0.2645,9.9,0,3,1,1,0.0182,-0.3081
36506,4672,2016,17,0,201,2,1,10,36,0,5,11,40,0,3,2,2,12,7,134,1,7,0,1,1,1,3,1,0,0,1,0,0,0,1,0,1,5,1,0,1,0,7,0,0,0,0,0,3.0,0.0,-0.0263,48.4,0,31,1,1,0.3771,0.3606
38772,4773,2016,26,0,201,2,1,169,635,0,150,105,695,78,51,69,66,182,196,2487,2,25,25,8,8,0,113,22,1,3,2,13,0,0,0,4,5,0,21,17,0,0,0,4,0,3,3,0,0.0,0.0,1.6143,701.8002,0,509,0,0,3.1115,3.5592
40673,4883,2016,21,0,201,2,1,60,234,0,62,41,255,0,17,26,26,69,63,886,0,38,0,0,3,0,45,8,0,3,2,7,1,0,1,3,1,17,5,0,0,0,38,0,0,3,0,3,24.0,8.0,0.2396,192.8999,0,180,10,6,0.1238,0.2525
44057,5014,2016,29,0,201,2,1,176,628,0,124,111,697,113,59,43,38,218,176,2585,2,28,28,14,1,0,95,22,4,4,3,4,0,0,0,1,2,0,17,20,0,0,0,2,2,8,2,0,0.0,0.0,4.0094,739.5003,0,530,0,0,5.06,7.399
52722,5350,2016,99,0,201,2,1,59,244,0,69,34,280,22,31,39,34,74,62,998,2,13,13,3,6,0,50,12,0,2,2,5,1,0,0,5,3,0,7,4,0,0,0,0,0,3,1,0,0.0,0.0,-0.693,279.0999,0,179,0,0,0.4604,-0.1598
55215,5406,2016,17,0,201,2,1,22,104,0,40,18,114,0,9,24,21,16,28,408,0,12,0,0,1,0,28,8,0,1,2,2,0,0,1,1,0,6,2,0,0,0,12,0,0,2,0,0,9.0,2.0,-0.5781,51.3,0,66,0,2,0.1418,-1.3845
58046,5514,2016,28,0,201,2,1,67,253,0,55,49,264,27,8,18,17,84,65,880,1,19,6,5,2,0,37,12,1,2,1,5,0,0,2,0,0,1,1,4,3,3,13,0,0,2,2,2,11.0,5.0,0.8482,300.6,0,202,5,4,1.9559,2.3191
58718,5533,2016,17,0,201,2,1,83,351,0,112,69,376,23,17,62,59,97,74,1299,1,21,9,3,6,0,66,22,0,2,6,18,0,0,0,5,6,2,6,2,0,0,12,0,0,7,2,0,11.0,4.0,-1.6939,313.3001,0,250,1,1,-0.3352,-1.6668
64038,5717,2016,32,0,201,2,1,101,381,0,82,67,412,0,27,34,33,91,138,1442,1,61,0,6,4,1,61,10,0,3,2,9,1,0,6,2,1,21,6,0,4,3,61,0,0,4,0,12,37.0,9.0,1.9276,449.7,0,304,26,8,1.3909,2.0898
64325,5720,2016,31,0,201,2,1,49,177,0,37,36,199,0,19,15,14,54,49,729,2,39,0,4,5,3,22,12,0,1,0,3,0,0,4,2,2,17,7,0,5,2,39,0,0,2,2,11,27.0,6.0,0.5191,335.1,0,149,15,11,0.9077,1.5095
65007,5732,2016,99,0,201,2,1,44,179,0,51,32,200,0,18,21,19,50,45,691,0,41,0,0,0,3,39,10,0,3,1,1,1,0,5,2,0,12,3,0,6,3,41,0,0,2,0,12,36.0,13.0,1.126,285.3,0,132,17,7,1.1925,0.2452
66385,5758,2016,27,0,201,2,1,2,8,0,1,1,8,0,0,0,0,3,3,39,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0343,2.2,0,7,0,0,0.0715,0.1371
68681,5796,2016,105,0,201,2,1,34,143,0,44,22,157,4,13,22,20,46,29,537,1,20,1,2,2,0,33,6,0,0,1,4,0,0,3,2,1,12,3,0,0,0,19,0,0,1,1,1,11.0,5.0,-0.2883,151.0002,0,103,3,2,0.0093,-0.6329
69826,5843,2016,29,0,201,2,1,55,210,0,56,35,242,39,24,25,25,72,52,916,0,10,10,4,1,0,39,11,3,4,2,4,1,0,0,3,1,0,4,3,0,0,0,0,0,1,1,0,0.0,0.0,0.2079,250.9999,0,165,0,0,0.8482,0.9083
