id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
42,5,2003,23,0,201,2,1,74,273,0,62,67,311,30,30,27,24,66,77,1130,2,14,14,4,4,0,43,10,1,1,1,8,0,0,0,1,6,0,9,3,0,0,0,0,0,1,3,0,0.0,0.0,0.2199,291.6,0,224,0,0,1.1299,1.8773
232,37,2003,25,0,201,2,1,7,27,0,6,12,33,0,4,3,3,4,6,132,1,9,0,0,1,2,4,1,0,1,0,1,0,0,1,0,1,5,0,0,3,1,9,0,0,0,0,1,9.0,2.0,-0.4574,42.2,0,22,4,2,0.144,0.0839
353,50,2003,31,0,201,2,1,54,190,0,38,43,230,0,28,19,18,58,55,897,0,37,0,7,3,0,26,4,5,1,0,8,0,0,0,1,6,10,3,0,4,4,37,0,0,6,3,6,26.0,5.0,-0.595,239.4,0,162,11,7,-0.4626,0.9557
490,56,2003,26,0,201,2,1,77,295,0,69,80,352,0,45,46,38,73,68,1395,2,62,0,2,6,11,46,12,2,2,2,9,1,0,6,4,8,30,10,0,13,2,62,0,0,4,2,9,46.0,17.0,0.405,413.4998,0,233,20,12,0.2025,-0.7996
577,85,2003,29,0,201,2,1,55,212,0,63,29,256,0,32,36,35,73,53,949,2,44,0,3,2,3,40,14,7,1,1,8,0,0,4,2,4,7,8,0,7,4,44,0,0,4,2,9,36.0,8.0,-0.8737,316.6001,0,167,11,8,-0.808,-0.8547
609,90,2003,32,0,201,2,1,10,43,0,10,15,49,3,4,6,5,7,10,188,2,3,3,0,2,0,8,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0813,49.7,0,32,0,0,0.3145,0.0615
731,95,2003,32,0,201,2,1,42,159,0,35,50,210,18,46,34,34,37,37,839,2,20,7,1,1,0,25,5,2,1,2,3,0,0,0,4,2,1,2,0,0,0,13,0,0,5,0,0,11.0,7.0,-0.4777,206.7,0,128,3,1,0.071,-0.8724
868,143,2003,17,0,201,2,1,142,532,0,123,147,597,65,51,59,54,144,114,2282,1,29,29,5,7,0,86,22,2,3,2,13,1,0,0,6,9,0,9,6,0,0,0,0,0,14,8,0,0.0,0.0,0.9132,603.8997,0,427,0,0,3.3758,2.6871
1034,180,2003,26,0,201,2,1,78,306,0,81,41,371,0,52,59,52,104,77,1307,1,58,0,3,1,0,57,13,6,1,0,11,0,0,5,3,6,18,8,0,3,3,58,0,0,3,5,4,61.0,25.0,-0.3961,260.6001,0,235,9,12,-1.3626,-2.0328
1286,278,2003,17,0,201,2,1,95,366,0,91,87,416,35,40,60,57,83,104,1638,0,30,19,2,7,0,54,17,1,3,2,18,0,1,0,8,5,6,8,0,0,0,11,0,0,5,3,0,6.0,0.0,-1.1667,356.4,0,285,1,0,0.0244,-0.5065
