id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
56839,7680,2014,44,0,202,3,1,149,554,0,135,107,608,83,43,55,53,163,154,2193,0,21,21,9,6,0,99,23,3,4,2,11,2,0,0,10,4,0,17,12,0,0,0,4,3,2,1,0,0.0,0.0,0.7201,638.7,0,447,0,0,3.2557,3.5911
57528,7708,2014,46,0,202,3,1,1,7,0,2,1,7,0,0,1,1,1,3,21,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,8.0,2.0,0.1949,6.7,0,5,1,0,0.0554,-0.018
57580,7710,2014,44,0,202,3,1,24,96,0,27,15,106,0,7,12,11,21,35,344,1,11,0,0,0,0,20,1,1,2,1,5,0,0,0,0,0,7,2,0,0,0,11,0,0,0,0,0,6.0,0.0,-0.2598,46.0,0,73,0,1,-0.2837,0.0037
60800,7815,2014,47,0,202,3,1,189,728,0,187,119,785,84,50,79,76,206,216,2697,1,26,26,11,7,0,127,42,1,4,6,12,5,0,0,2,2,0,16,14,0,0,0,1,1,14,9,0,0.0,0.0,1.8409,800.5005,0,568,0,0,4.3905,3.6145
65592,7951,2014,41,0,202,3,1,22,82,0,19,13,91,8,7,7,7,27,24,327,1,11,2,2,0,1,15,2,1,0,0,2,0,0,0,3,1,1,2,2,1,0,9,0,0,1,0,1,5.0,0.0,0.6326,86.4,0,67,1,1,0.1837,0.5396
66230,7970,2014,96,0,202,3,1,38,150,0,38,22,171,0,18,17,16,41,50,642,2,25,0,2,1,0,28,7,0,2,0,3,0,0,3,2,1,11,1,0,0,0,25,0,0,4,2,0,16.0,6.0,0.0566,94.1,0,116,4,3,0.005,0.0062
66483,7976,2014,34,0,202,3,1,38,140,0,37,20,159,0,15,17,16,44,42,549,0,31,0,2,1,2,25,8,1,3,0,4,0,0,1,3,0,10,8,0,4,1,31,0,0,0,1,8,9.0,2.0,1.2259,200.2,0,114,12,1,-0.1257,-0.0686
66892,7989,2014,34,0,202,3,1,59,213,0,48,40,254,0,35,25,23,65,57,835,2,50,0,2,3,20,33,10,3,1,1,4,1,0,2,2,2,28,10,0,22,2,50,0,0,1,2,4,22.0,4.0,2.489,499.4,0,179,24,5,-0.1002,0.1507
67415,7994,2014,110,0,202,3,1,66,261,0,75,39,303,21,37,46,40,75,73,1069,1,20,7,4,3,1,55,8,2,2,0,12,0,0,0,5,1,8,9,3,2,0,13,0,0,2,0,0,13.0,6.0,-0.562,288.8,0,199,1,2,-1.2267,-1.841
67495,7996,2014,45,0,202,3,1,43,176,0,45,27,193,4,11,22,19,42,62,642,2,26,1,1,3,5,34,4,0,2,4,3,0,1,1,2,3,16,0,0,8,3,25,0,0,7,0,2,17.0,6.0,-0.315,259.2,0,131,7,7,0.5996,0.009
67634,8000,2014,47,0,202,3,1,24,87,0,16,28,91,0,4,4,4,20,22,328,0,23,0,1,2,14,11,3,0,0,1,1,0,0,0,0,0,20,2,0,15,1,23,0,0,0,1,1,9.0,4.0,1.0921,149.5,0,72,11,2,1.1086,1.1555
67885,8002,2014,34,0,202,3,1,112,430,0,109,87,495,47,59,60,60,117,121,1808,2,23,18,6,9,0,71,21,4,2,2,15,2,0,0,4,0,3,12,8,0,0,5,0,0,4,1,0,0.0,0.0,-0.7689,491.8997,0,338,0,1,0.2226,-0.1795
69514,8031,2014,47,0,202,3,1,47,199,0,58,37,216,0,16,31,22,54,46,753,2,26,0,1,2,1,45,9,0,1,1,3,0,0,0,4,0,14,4,0,3,2,26,0,0,2,2,2,20.0,6.0,-0.4,186.8,0,143,6,5,0.6845,-0.7346
69568,8032,2014,34,0,202,3,1,50,204,0,62,31,234,0,24,30,28,46,67,836,0,29,0,1,4,1,44,12,0,3,0,6,0,1,1,7,2,16,2,0,3,2,29,0,0,6,2,2,21.0,10.0,-1.6117,188.2,0,150,4,8,-0.4168,-0.942
69889,8035,2014,45,0,202,3,1,11,39,0,6,9,40,0,0,0,0,15,9,133,0,5,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,5,0,0,0,0,0,4.0,2.0,0.899,60.3,0,33,3,1,0.5101,0.7978
70187,8037,2014,33,0,202,3,1,27,105,0,26,14,117,0,10,13,13,30,36,393,0,13,0,1,0,2,17,2,0,1,1,6,0,0,2,0,1,5,0,0,4,0,13,0,0,4,0,0,10.0,2.0,-0.0725,73.5,0,81,3,2,-0.6196,-0.1813
70380,8040,2014,44,0,202,3,1,145,541,0,131,76,586,109,36,62,60,172,166,1973,1,26,19,10,5,0,84,31,2,5,4,12,3,0,2,4,2,4,13,11,0,0,7,6,1,1,4,1,6.0,1.0,0.0671,520.2999,0,436,1,1,2.4144,2.3687
70486,8043,2014,47,0,202,3,1,13,44,0,6,14,55,0,8,2,2,14,10,220,1,14,0,1,1,9,5,1,0,1,0,0,0,0,0,1,2,13,2,0,10,1,14,0,0,0,0,0,2.0,1.0,0.5295,116.5,0,40,6,1,0.33,0.7945
70899,8047,2014,47,0,202,3,1,49,186,0,44,24,201,24,13,15,14,67,52,694,1,7,7,4,2,0,34,5,0,2,2,3,0,0,0,1,0,0,3,6,0,0,0,1,1,2,0,0,0.0,0.0,0.5782,227.0999,0,148,0,0,0.9938,1.6173
71441,8060,2014,100,0,202,3,1,74,288,0,81,47,317,0,24,35,34,79,83,1077,1,46,0,8,4,1,57,14,2,3,1,9,0,0,3,4,0,16,10,0,6,5,46,0,0,0,3,11,23.0,9.0,-0.0569,395.5998,0,223,18,11,0.0526,-0.0058
