id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
30283,4289,2003,53,0,203,4,1,1,3,0,0,1,3,0,0,0,0,2,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3.0,0.0,0.0073,1.2,0,3,0,0,0.0488,0.0548
30992,4316,2003,56,0,203,4,1,16,59,0,9,26,72,0,10,3,3,11,13,306,2,9,0,0,0,0,7,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,1,0,4,3.0,0.0,0.6118,66.8,0,50,3,0,0.5665,0.6127
31157,4329,2003,56,0,203,4,1,69,237,0,36,65,273,0,29,14,14,75,64,1029,1,30,0,8,1,2,20,11,3,2,0,5,0,0,4,0,2,13,2,0,4,2,30,0,0,1,2,5,22.0,5.0,1.441,306.0,0,208,13,3,1.5076,2.5464
31963,4367,2003,57,0,203,4,1,32,120,0,29,47,148,0,21,21,18,23,22,603,2,26,0,0,3,2,16,7,2,2,1,5,0,0,0,3,3,14,2,0,3,1,26,0,0,2,1,7,24.0,8.0,-0.2262,204.6,0,98,7,5,0.108,-0.4928
35095,4629,2003,49,0,203,4,1,160,599,0,135,170,698,69,69,67,60,143,141,2674,0,30,30,9,7,0,104,16,2,5,4,11,1,0,0,9,23,0,15,11,0,0,0,0,0,10,5,0,0.0,0.0,0.2413,754.7008,0,480,0,0,4.3197,3.2431
35411,4650,2003,56,0,203,4,1,79,277,0,46,112,345,0,60,22,19,52,66,1416,0,50,0,6,3,2,31,9,2,2,1,5,0,0,5,3,4,22,4,0,6,3,50,0,0,9,2,10,53.0,14.0,-0.3412,478.9001,0,237,21,10,1.9228,2.427
35646,4655,2003,52,0,203,4,1,5,16,0,2,6,18,0,1,1,1,3,6,71,1,15,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,15,0,0,0,1,2,13.0,2.0,0.5407,32.7,0,16,3,0,0.3355,0.2618
36605,4677,2003,57,0,203,4,1,7,28,0,8,6,31,0,1,1,1,5,10,113,1,4,0,0,0,0,7,1,0,1,0,0,0,0,0,1,1,2,0,0,1,1,4,0,0,0,0,1,1.0,1.0,0.1161,40.1,0,22,1,0,0.2648,0.3507
36644,4685,2003,58,0,203,4,1,6,25,0,6,9,26,0,0,3,3,6,3,87,1,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,5,0,0,1,0,1,3.0,1.0,0.3478,18.6,0,19,2,0,-0.0206,0.0236
36693,4687,2003,56,0,203,4,1,75,271,0,48,83,305,17,32,21,20,63,70,1180,0,26,12,2,3,6,32,9,0,1,1,6,0,0,0,2,1,9,2,2,8,2,14,0,0,4,6,2,9.0,4.0,1.0992,389.8,0,225,7,2,2.2512,2.5926
37142,4690,2003,57,0,203,4,1,13,41,0,6,15,50,0,8,0,0,12,9,182,0,6,0,1,0,0,5,1,1,0,0,0,0,0,2,0,0,3,1,0,0,0,6,0,0,0,1,2,7.0,1.0,0.94,62.3,0,39,5,0,0.4843,0.8541
37294,4697,2003,52,0,203,4,1,20,74,0,13,13,89,0,12,9,8,25,21,307,1,8,0,0,1,2,5,4,2,0,0,4,0,0,1,1,1,5,1,0,4,1,8,0,0,1,1,0,6.0,4.0,-0.6873,92.0,0,61,1,3,-0.3004,0.1764
37306,4701,2003,60,0,203,4,1,98,348,0,57,107,385,0,27,22,19,80,98,1448,0,42,0,5,4,3,38,10,3,0,1,8,0,0,2,1,7,24,4,0,6,1,42,0,0,3,2,1,40.0,7.0,1.0151,305.9,0,294,10,5,2.2019,3.124
37464,4706,2003,54,0,203,4,1,56,219,0,61,53,238,34,18,23,23,49,55,851,2,9,9,3,2,0,41,11,0,1,1,8,1,0,1,2,0,0,8,5,0,0,0,0,0,1,5,0,0.0,0.0,0.3375,233.4,0,170,0,0,1.1948,1.1927
37545,4710,2003,57,0,203,4,1,72,271,0,61,64,324,26,44,28,22,77,68,1234,2,16,16,5,6,0,48,6,1,1,2,5,0,0,0,2,7,0,5,3,0,0,0,0,0,5,3,0,0.0,0.0,0.5334,325.3,0,218,0,0,1.0017,1.7639
37978,4717,2003,50,0,203,4,1,90,319,0,63,101,369,0,37,22,19,85,73,1366,0,52,0,4,0,3,46,8,5,4,2,7,0,0,0,2,4,21,7,0,5,1,52,0,0,5,1,9,48.0,13.0,2.4316,415.5,0,270,21,5,2.0367,2.7878
39346,4810,2003,50,0,203,4,1,24,79,0,8,32,92,0,10,4,4,14,26,378,0,20,0,1,1,15,5,2,1,0,0,1,1,0,0,2,2,19,0,0,16,1,20,0,0,0,0,0,2.0,0.0,1.273,185.0999,0,72,10,1,1.1283,1.3528
40288,4868,2003,49,0,203,4,1,67,246,0,51,57,280,32,24,29,29,65,72,1035,0,10,10,4,4,0,35,8,0,1,1,7,1,0,1,3,9,0,3,4,0,0,0,0,0,2,3,0,0.0,0.0,0.0495,280.6,0,201,0,0,1.2631,1.2566
41027,4916,2003,54,0,203,4,1,38,124,0,18,45,155,0,26,10,8,39,27,627,1,21,0,2,0,0,11,5,5,0,0,2,0,0,0,2,0,5,2,0,1,1,21,0,0,1,1,5,18.0,5.0,0.2645,134.6,0,115,6,3,0.673,1.0304
41516,4930,2003,52,0,203,4,1,17,68,0,12,23,80,0,10,5,5,11,19,292,2,7,0,3,0,0,10,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,3.0,0.0,0.5679,62.7,0,53,3,0,0.421,0.4545
41577,4942,2003,60,0,203,4,1,110,416,0,87,128,476,67,45,38,34,93,102,1810,1,18,18,9,3,0,60,12,0,2,3,12,1,0,0,3,13,0,3,11,0,0,0,1,0,1,3,0,0.0,0.0,1.1178,487.0999,0,331,0,0,2.3907,3.2058
42290,4960,2003,63,0,203,4,1,43,164,0,48,35,192,0,22,27,27,44,39,712,0,26,0,1,6,0,37,7,2,0,1,3,0,0,1,3,4,13,6,0,4,4,26,0,0,2,4,7,30.0,11.0,-1.3696,281.3999,0,129,9,9,0.395,-0.5543
43006,4992,2003,62,0,203,4,1,81,294,0,59,66,329,0,23,27,22,83,83,1101,0,46,0,7,1,5,35,16,5,0,3,5,1,0,4,5,7,22,7,0,9,3,46,0,0,1,3,11,42.0,10.0,2.3383,489.2999,0,243,20,8,1.8501,2.0073
43315,5001,2003,57,0,203,4,1,57,221,0,51,79,257,25,30,26,26,54,34,1063,1,15,9,4,2,0,34,8,0,0,3,6,0,0,0,6,6,2,4,4,0,0,6,0,0,1,0,1,7.0,3.0,-0.1435,252.1,0,172,0,0,1.2645,0.8608
43407,5004,2003,54,0,203,4,1,37,129,0,21,35,156,4,22,5,4,40,33,563,1,14,4,1,1,6,18,1,2,0,1,1,0,0,3,0,3,9,3,3,6,0,10,0,0,0,1,0,0.0,0.0,1.347,218.7999,0,112,5,2,1.0,1.9717
43583,5008,2003,49,0,203,4,1,70,272,0,71,64,315,0,32,38,35,55,79,1128,1,41,0,2,4,2,47,15,1,2,1,8,0,0,2,2,8,18,4,0,6,3,41,0,0,2,4,4,37.0,12.0,-1.0326,258.4,0,211,9,10,0.4427,-0.18
43675,5011,2003,57,0,203,4,1,78,299,0,75,82,350,6,43,41,41,66,77,1273,2,38,2,3,8,0,46,17,1,1,5,7,0,0,3,2,6,14,7,1,4,4,36,0,0,4,4,7,43.0,14.0,-1.7201,392.9002,0,236,8,10,0.8731,0.0934
43754,5012,2003,56,0,203,4,1,42,155,0,34,38,187,1,21,25,21,49,34,679,2,19,1,0,3,1,25,3,2,2,0,6,1,0,1,0,7,6,5,0,3,2,18,0,0,3,2,4,16.0,4.0,-0.8182,217.6,1,128,6,4,-0.0094,-0.2264
43852,5014,2003,58,0,203,4,1,0,1,0,0,0,2,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0003,0.2,0,1,0,0,-0.0343,0.0182
44105,5017,2003,50,0,203,4,1,23,85,0,20,16,100,0,11,9,8,22,29,362,1,16,0,4,0,1,14,3,1,1,0,3,0,0,0,1,2,6,2,0,2,1,16,0,0,0,0,1,8.0,2.0,0.2821,74.2,0,70,5,1,-0.0581,0.3194
44123,5020,2003,57,0,203,4,1,52,201,0,46,53,229,20,19,28,25,47,54,848,2,10,10,2,6,0,30,8,2,2,1,7,1,0,0,0,5,0,3,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.3931,229.8,0,158,0,0,0.8339,0.4605
44187,5024,2003,59,0,203,4,1,50,188,0,43,35,221,0,25,25,20,54,55,829,1,34,0,4,4,1,35,4,3,2,0,4,0,0,2,1,3,8,5,0,5,4,34,0,0,2,1,8,20.0,4.0,0.3691,341.0001,0,151,15,8,0.2808,0.1478
44365,5030,2003,64,0,203,4,1,86,330,0,71,110,385,1,45,48,43,74,67,1521,1,46,1,10,2,2,39,11,1,0,4,17,0,0,2,4,9,7,5,0,4,0,45,0,0,4,1,0,27.0,10.0,-0.5631,255.0999,0,259,8,6,-0.2267,-0.2615
44415,5038,2003,61,0,203,4,1,23,91,0,23,15,101,14,6,13,13,20,33,344,1,4,4,2,1,0,14,4,1,1,1,4,1,0,0,2,2,0,0,1,0,0,0,0,0,2,1,0,0.0,0.0,-0.3099,87.0,0,70,0,0,0.0436,0.0581
44478,5042,2003,51,0,203,4,1,29,101,0,20,23,128,0,19,19,18,35,26,481,2,13,0,1,1,0,12,2,4,0,0,6,0,0,2,2,4,4,4,0,0,0,13,0,0,1,2,0,8.0,1.0,-0.3122,61.5,0,89,1,2,-0.4861,-0.3398
45273,5057,2003,58,0,203,4,1,53,216,0,62,75,256,6,28,39,38,33,45,1013,0,15,6,0,5,0,41,8,1,2,2,11,1,1,0,0,8,5,5,0,0,0,9,0,0,0,1,0,14.0,2.0,-1.7182,201.0999,0,159,0,1,0.0754,-0.7994
45505,5062,2003,61,0,203,4,1,104,388,0,90,91,458,46,58,38,33,110,97,1719,0,32,14,9,3,4,70,13,4,1,4,3,1,0,0,3,7,4,9,4,4,0,18,0,0,8,2,1,17.0,3.0,1.6533,530.4999,0,312,8,1,1.952,2.1774
45674,5068,2003,51,0,203,4,1,3,14,0,3,2,19,0,3,3,3,4,5,68,2,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,3.0,2.0,-0.2165,12.7,0,11,0,1,-0.2039,-0.1066
