id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
54930,5405,2006,55,0,203,4,1,32,121,0,29,10,131,14,8,14,12,37,43,461,1,5,5,1,2,0,21,5,0,0,0,3,0,0,0,0,2,0,4,3,0,0,0,0,0,5,1,0,0.0,0.0,-0.0491,147.9,0,97,0,0,0.1847,0.4423
63664,5697,2006,57,0,203,4,1,7,26,0,8,3,29,4,3,4,4,9,6,105,1,2,1,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1.0,0.0,0.3166,38.3,0,22,1,0,0.1376,0.0302
63840,5704,2006,57,0,203,4,1,6,31,0,11,7,38,0,6,9,9,5,7,147,2,4,0,1,1,0,6,3,0,0,0,2,0,0,0,1,1,1,1,0,2,2,4,0,0,0,0,0,9.0,8.0,-1.6022,64.0,0,20,0,4,-0.3965,-0.7019
64658,5729,2006,54,0,203,4,1,49,188,0,53,41,218,0,22,19,15,44,53,846,0,21,0,3,0,0,44,6,1,5,0,3,0,0,1,2,2,1,6,0,0,0,21,0,0,1,1,0,21.0,5.0,-0.0631,140.3,0,147,3,3,0.3984,0.3914
64926,5731,2006,54,0,203,4,1,8,31,0,8,3,35,0,3,3,3,6,14,133,1,5,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,1,2,0,1,1,5,0,0,2,0,1,3.0,1.0,0.0373,55.8,0,25,1,1,-0.1689,0.1209
66014,5752,2006,55,0,203,4,1,23,86,0,21,18,107,0,18,14,14,23,25,380,1,21,0,2,2,0,17,3,0,1,0,1,0,0,5,2,2,2,3,0,0,0,21,0,0,2,0,4,16.0,2.0,0.5223,154.3,0,70,9,4,0.0913,-0.4194
66972,5764,2006,58,0,203,4,1,154,578,0,153,119,661,96,64,64,63,173,143,2375,2,22,22,11,6,0,114,24,5,7,5,10,4,1,0,7,6,0,18,15,0,0,0,3,1,8,8,0,0.0,0.0,0.7331,714.8004,0,464,0,0,2.6259,3.0519
67349,5769,2006,55,0,203,4,1,64,257,0,69,40,287,0,27,32,25,75,69,1040,2,25,0,0,0,1,53,8,0,2,3,5,0,1,0,5,0,12,7,0,2,0,25,0,0,5,0,1,21.0,6.0,0.086,164.1999,0,194,4,4,0.139,-0.204
70750,5865,2006,51,0,203,4,1,7,24,0,4,6,29,0,4,1,1,7,7,93,0,3,0,0,0,0,2,1,1,0,0,1,0,0,3,1,0,1,1,0,0,0,3,0,0,0,0,0,3.0,0.0,0.0413,16.5,0,21,0,0,0.0589,0.2678
73578,5974,2006,54,0,203,4,1,31,116,0,28,19,137,6,19,15,15,27,42,535,0,24,2,2,0,0,21,6,1,0,1,0,0,1,0,4,0,3,3,2,1,1,22,0,0,5,0,3,25.0,5.0,0.1133,163.8999,0,93,4,5,0.2991,-0.032
75206,6033,2006,51,0,203,4,1,172,636,0,150,120,724,83,69,71,68,156,215,2595,1,27,27,9,7,0,110,25,5,7,1,14,0,1,0,9,6,0,19,16,0,0,0,2,0,12,5,0,0.0,0.0,0.6485,770.3006,0,517,0,0,2.2375,2.831
75774,6053,2006,50,0,203,4,1,18,75,0,24,18,90,0,12,11,10,22,13,360,1,13,0,0,1,0,21,2,2,1,0,1,0,0,2,0,0,6,2,0,1,1,13,0,0,2,0,0,12.0,6.0,-0.7858,73.5,0,55,3,4,0.2041,-0.2707
75856,6054,2006,62,0,203,4,1,35,139,0,37,31,158,0,12,18,16,43,28,583,2,19,0,0,0,0,26,8,1,2,0,3,0,0,1,1,4,10,4,0,0,0,19,0,0,1,0,1,18.0,13.0,-0.1867,70.7,0,107,1,2,0.282,0.0393
