id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
61,5,2004,23,0,201,2,1,14,52,0,14,12,60,5,4,6,5,11,16,208,1,2,2,0,1,0,12,1,0,2,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,2,2,0,0.0,0.0,0.1315,67.9,0,43,0,0,0.318,0.2896
324,40,2004,32,0,201,2,1,19,66,0,14,6,72,9,5,0,0,21,25,266,0,3,3,2,0,0,10,4,1,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0.0,0.0,1.0246,85.3,0,57,0,0,0.5814,1.5115
456,50,2004,29,0,201,2,1,102,402,0,108,75,494,5,78,60,49,109,111,1921,2,53,2,7,4,0,74,20,2,3,5,9,1,0,0,3,9,9,8,0,0,0,51,0,0,7,3,0,50.0,14.0,0.073,395.4001,0,308,6,9,-0.7572,-0.6544
874,143,2004,17,0,201,2,1,147,593,0,160,148,672,68,52,85,78,116,166,2514,0,28,28,3,12,0,105,34,4,5,0,21,2,0,0,6,18,0,7,8,0,0,0,0,0,17,3,0,0.0,0.0,-2.3278,774.3004,0,441,0,0,1.6741,0.5007
1486,330,2004,27,0,201,2,1,74,271,0,54,100,304,0,25,27,25,58,63,1221,0,56,0,3,3,3,36,10,3,2,1,7,1,0,1,6,3,13,1,0,7,4,56,0,0,0,1,18,55.0,20.0,0.2948,394.4999,0,222,24,7,2.2196,1.3522
1861,426,2004,26,0,201,2,1,10,38,0,12,6,43,0,3,10,10,8,14,150,0,9,0,0,0,2,7,2,0,2,0,3,0,0,1,0,0,6,1,0,2,0,9,0,0,1,0,2,6.0,2.0,0.3068,61.5,0,30,2,0,-0.2845,-0.6094
2053,453,2004,26,0,201,2,1,82,324,0,102,35,367,52,27,58,55,96,99,1328,0,22,15,6,5,0,65,19,4,8,1,17,1,0,2,3,4,5,11,3,0,0,7,0,0,8,3,2,4.0,2.0,-2.4875,395.4997,0,246,2,3,-0.7172,-0.9131
2518,554,2004,28,0,201,2,1,130,478,0,112,120,579,36,86,59,47,134,112,2184,1,59,9,6,6,1,81,18,6,5,1,12,1,0,0,7,4,15,16,5,3,2,50,0,0,10,3,1,42.0,12.0,-1.0625,516.5001,0,391,8,10,0.6729,1.2422
2569,556,2004,19,0,201,2,1,162,616,0,144,127,659,52,31,63,58,113,228,2406,0,28,28,5,10,0,85,32,2,3,3,24,0,0,2,5,7,0,13,12,0,0,0,0,0,10,2,0,0.0,0.0,0.6952,646.1003,0,486,0,0,2.5019,3.7871
3066,604,2004,31,0,201,2,1,53,200,0,49,50,234,0,29,28,26,60,43,873,0,50,0,5,5,4,29,15,3,1,0,5,0,0,9,5,1,24,5,0,9,5,50,0,0,2,0,12,38.0,11.0,-0.4712,344.1,0,159,16,10,0.9251,-0.0719
3385,645,2004,32,0,201,2,1,75,283,0,72,67,324,0,33,36,32,82,65,1215,1,68,0,9,9,27,45,13,4,4,0,14,0,0,8,5,0,48,10,0,33,6,68,0,0,2,1,3,39.0,9.0,0.552,613.4998,0,226,30,12,0.0834,0.5283
