id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
4907,2733,2011,2,0,200,1,1,0,500,140,84,604,3007,155,144,26,4,17,72,68,2,0,97,3,11,2,4,1,0,2.403,0,1.6236,4.2811
11033,3542,2011,3,0,200,1,1,0,583,129,108,704,3583,162,162,21,5,25,86,82,15,24,113,8,5,0,5,2,1,0.3892,0,2.2476,1.8105
11678,3578,2011,9,0,200,1,1,0,267,65,42,287,1155,83,66,14,6,4,36,28,11,6,19,0,2,0,1,0,0,-0.0527,0,1.5669,0.6707
11978,3602,2011,2,0,200,1,1,0,371,99,46,403,1409,110,105,21,2,2,38,37,5,4,20,0,2,7,2,3,0,-1.476,0,-1.8994,-0.3397
12801,3650,2011,8,0,200,1,1,0,590,170,80,669,2310,151,149,20,8,4,77,44,42,9,45,0,7,31,1,2,0,-0.7606,0,1.9292,1.8631
13392,3692,2011,13,0,200,1,1,0,481,137,80,532,2041,135,131,22,0,9,53,57,4,3,42,3,8,2,3,3,1,-0.0239,0,3.1486,1.1665
16013,3951,2011,11,0,200,1,1,0,205,44,48,228,775,109,74,10,4,4,24,18,1,2,13,0,5,10,0,0,0,-1.3361,0,1.3716,-0.674
16929,4009,2011,13,0,200,1,1,0,137,32,20,156,551,45,40,5,1,4,15,17,0,0,12,0,6,4,2,1,0,-0.71,0,-0.3464,0.3883
17097,4013,2011,9,0,200,1,1,0,22,9,4,23,71,13,5,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0.3759,0,-0.6671,0.1148
17913,4071,2011,1,0,200,1,1,0,446,112,71,496,1746,125,122,17,1,13,44,56,0,0,36,3,17,9,5,0,0,-2.0568,0,-3.5296,1.8644
20057,4235,2011,16,0,200,1,1,0,130,35,25,146,502,54,32,2,3,1,19,17,4,1,8,1,4,5,1,2,0,-0.0727,0,0.1602,0.0455
20063,4235,2011,9,0,200,1,1,0,48,14,2,51,169,16,14,1,0,1,5,5,0,1,2,0,1,0,1,0,0,-0.1383,1,0.7227,0.0462
20343,4238,2011,16,0,200,1,1,0,71,17,11,74,249,21,20,2,1,3,7,9,1,1,1,0,2,1,0,1,0,-0.3269,0,0.2298,0.1033
20844,4270,2011,16,0,200,1,1,0,200,41,50,235,870,103,52,3,1,0,19,15,0,1,24,1,9,4,2,5,0,-2.0651,0,0.4412,-0.9658
20964,4289,2011,13,0,200,1,1,0,5,2,0,5,13,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0007,0,0.0115,0.0724
22192,4340,2011,13,0,200,1,1,0,419,105,59,467,1541,125,122,11,0,7,42,37,1,1,28,0,15,17,3,0,0,-0.3045,0,-3.4719,1.3338
