id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
11042,3542,2014,104,0,200,1,1,0,181,49,39,211,882,58,46,3,3,11,27,21,4,1,30,3,0,0,0,0,0,0.8083,0,0.4507,1.3932
11045,3542,2014,7,0,200,1,1,0,253,49,43,306,1204,85,70,2,3,6,35,29,7,5,42,1,1,6,3,2,0,-0.4339,1,-2.2981,-1.1137
12819,3650,2014,8,0,200,1,1,0,4,2,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0,0.0,0.0484
17114,4013,2014,94,0,200,1,1,0,91,14,21,102,375,32,30,4,0,0,5,7,0,1,6,0,5,3,2,0,0,-1.5538,0,0.2658,-0.3624
17925,4071,2014,1,0,200,1,1,0,137,36,19,159,582,47,38,4,1,4,12,20,0,0,12,0,5,9,0,1,0,0.2361,0,-3.0324,0.205
22208,4340,2014,13,0,200,1,1,0,265,54,47,305,1104,83,81,3,0,5,23,27,0,0,20,0,5,15,4,1,0,-1.9452,0,-0.0519,0.592
23529,4384,2014,16,0,200,1,1,0,390,105,99,441,1802,120,88,18,1,18,68,49,11,4,48,1,6,0,2,1,0,0.1165,0,0.7765,2.24
24345,4428,2014,104,0,200,1,1,0,172,42,27,186,639,47,41,6,2,2,20,16,2,2,13,2,2,0,1,0,0,-0.152,0,-0.3391,-0.618
27130,4600,2014,103,0,200,1,1,0,454,103,54,507,1780,133,115,16,4,4,55,28,35,7,41,3,1,7,2,3,0,-0.1631,0,0.0158,1.6312
28315,4628,2014,5,0,200,1,1,0,50,10,5,56,195,15,15,0,0,0,1,4,2,0,5,0,2,0,1,0,0,-0.7355,0,-1.1121,-0.5734
28327,4628,2014,94,0,200,1,1,0,146,45,24,168,630,49,42,9,2,1,11,31,0,0,16,0,1,1,4,1,0,0.9721,1,-0.9284,0.0272
