id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
23535,4384,2016,16,0,200,1,1,0,169,36,55,192,789,96,31,4,1,5,15,29,2,0,22,2,2,0,1,0,0,0.2597,0,0.6133,-0.0752
29827,4673,2016,16,0,200,1,1,0,469,128,112,536,2036,145,131,26,1,10,54,58,0,0,60,8,7,1,6,0,0,-1.0962,0,0.6937,0.7136
34646,4945,2016,93,0,200,1,1,0,306,86,54,330,1180,90,83,15,0,4,29,32,0,0,20,1,14,2,1,1,0,-0.813,0,-2.0136,1.1635
51031,5604,2016,11,0,200,1,1,0,305,75,54,328,1210,77,73,12,5,5,42,19,14,8,20,0,5,2,1,0,0,-0.6041,0,-0.6283,-0.6645
51033,5604,2016,13,0,200,1,1,0,103,26,10,116,430,30,29,5,2,1,8,10,5,2,12,0,2,1,0,0,0,0.2771,1,1.0107,0.7017
54669,5713,2016,10,0,200,1,1,0,157,49,34,172,619,46,41,10,0,13,26,31,0,0,13,3,4,1,1,0,0,0.3013,0,-0.9108,1.2393
55008,5719,2016,103,0,200,1,1,0,251,48,62,293,1158,96,74,8,1,5,27,17,1,0,39,0,7,1,2,0,0,-1.1619,0,1.665,1.7893
55843,5746,2016,5,0,200,1,1,0,264,54,45,291,1086,70,70,9,1,8,25,31,0,0,17,0,9,5,4,1,0,-2.1073,0,-2.7821,-0.4689
55846,5746,2016,7,0,200,1,1,0,46,14,8,48,181,19,10,3,0,0,3,4,0,0,2,0,1,0,0,0,0,-0.0958,1,-0.93,0.2131
57330,5789,2016,4,0,200,1,1,0,212,61,31,243,925,90,57,9,0,8,21,28,2,5,28,0,9,1,2,0,0,0.0692,0,-2.4862,0.542
79013,6365,2016,7,0,200,1,1,0,474,121,112,537,2059,134,130,27,2,17,58,63,0,0,55,5,8,0,2,6,0,1.0823,0,-2.7543,1.4204
80563,6402,2016,13,0,200,1,1,0,274,57,68,310,1202,85,83,6,1,5,31,16,3,5,26,0,4,8,0,2,0,-2.6645,0,0.0224,0.7274
83215,6460,2016,7,0,200,1,1,0,16,2,4,17,59,5,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,-0.2888,0,0.0016,-0.1166
83537,6464,2016,94,0,200,1,1,0,534,145,117,602,2304,150,134,24,1,22,71,90,0,0,63,3,17,0,4,1,0,0.9756,0,-3.5935,1.4073
84121,6476,2016,11,0,200,1,1,0,44,11,11,46,170,16,11,3,0,0,2,3,1,0,2,1,1,0,0,0,0,-0.1391,0,0.5311,-0.0325
87031,6556,2016,16,0,200,1,1,0,71,13,16,79,261,32,15,3,0,0,5,4,1,0,4,0,1,1,2,1,0,-0.7018,0,-1.0587,-0.73
90238,6653,2016,14,0,200,1,1,0,13,4,4,13,56,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1297,0,0.0,0.039
91107,6682,2016,14,0,200,1,1,0,184,47,36,209,792,69,44,10,0,5,27,20,1,0,20,1,3,0,4,1,0,-0.196,0,0.0407,0.3782
91865,6711,2016,15,0,200,1,1,0,575,173,48,600,1987,140,137,33,10,7,65,59,55,11,20,2,6,0,2,3,0,0.4895,0,1.0608,4.1432
92098,6714,2016,2,0,200,1,1,0,545,165,108,580,2072,147,130,26,1,23,65,75,1,0,31,1,12,0,4,0,0,1.9064,0,-3.3142,5.001
92926,6740,2016,93,0,200,1,1,0,84,20,7,91,310,40,20,5,1,0,3,11,0,0,2,0,3,2,3,0,0,-0.5251,0,0.1201,-0.0255
93090,6741,2016,8,0,200,1,1,0,455,136,78,510,1854,137,128,29,0,15,48,61,0,0,54,4,11,0,1,0,0,-0.1474,0,-3.5836,6.398
94318,6764,2016,7,0,200,1,1,0,133,23,16,140,451,48,42,4,0,0,4,9,0,0,3,0,3,3,1,0,0,-2.1559,0,-0.8912,-1.2191
94747,6771,2016,4,0,200,1,1,0,591,164,121,639,2296,155,149,31,0,25,64,91,6,4,42,2,18,0,5,1,0,0.7268,0,-1.4817,3.1092
96097,6794,2016,94,0,200,1,1,0,167,39,24,182,662,55,43,6,1,1,16,13,5,1,10,1,3,3,1,1,0,-0.2884,0,-1.2295,-0.5726
