id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
226,66,2005,10,0,200,1,1,0,50,8,4,56,200,16,13,2,1,0,4,9,1,0,4,0,2,2,0,0,0,0.1849,0,0.9132,-0.5501
410,119,2005,3,0,200,1,1,0,563,123,79,684,3159,158,158,17,6,10,71,66,21,13,110,2,13,0,8,3,0,0.425,0,4.7049,1.6463
628,211,2005,14,0,200,1,1,0,129,28,29,142,507,36,33,9,0,3,15,11,1,0,11,0,1,0,1,1,0,-0.2089,0,-0.1305,-0.2068
758,292,2005,14,0,200,1,1,0,521,126,97,607,2523,146,146,26,3,19,62,69,13,6,76,1,11,0,6,4,0,-0.9376,0,2.8142,3.1202
801,293,2005,14,0,200,1,1,0,560,147,143,653,2832,147,147,30,1,19,77,78,0,0,80,1,12,0,6,7,0,1.4516,0,-5.0967,2.2479
1113,476,2005,2,0,200,1,1,0,464,123,55,544,2293,117,114,14,2,8,69,46,12,5,72,0,7,0,6,2,0,1.8736,0,-2.1982,1.8068
1171,478,2005,9,0,200,1,1,0,588,150,98,658,2418,148,142,24,4,25,101,76,8,8,61,3,12,0,4,5,0,1.0052,0,4.4473,3.3147
1338,489,2005,2,0,200,1,1,0,170,35,31,187,735,46,44,3,1,7,17,19,0,0,15,0,7,0,2,0,0,-0.1819,0,-2.1973,-0.6611
1382,528,2005,15,0,200,1,1,0,114,36,18,126,429,43,27,2,4,1,12,19,4,0,8,0,3,0,1,3,0,0.8595,0,0.9262,0.6534
1519,576,2005,2,0,200,1,1,0,396,101,71,438,1682,112,106,14,1,21,56,69,0,0,40,0,15,0,2,0,0,0.5868,0,-2.963,1.008
1897,758,2005,13,0,200,1,1,0,195,37,63,232,931,54,53,4,0,8,22,29,1,0,29,0,6,2,3,3,0,-0.6346,0,0.2617,0.1558
2201,1101,2005,2,0,200,1,1,0,267,65,51,291,1132,71,71,10,2,11,36,38,2,1,23,0,6,0,1,0,0,0.0387,0,0.0033,1.357
2252,1108,2005,5,0,200,1,1,0,316,80,54,374,1531,89,84,14,4,2,48,37,39,10,48,0,1,3,7,0,0,1.6218,0,-3.7137,1.2075
2385,1304,2005,7,0,200,1,1,0,19,2,4,23,100,11,5,1,0,0,2,2,0,1,4,0,2,0,0,0,0,-0.0388,0,0.0733,-0.0434
2681,1381,2005,9,0,200,1,1,0,60,6,11,69,279,30,18,3,0,0,4,1,1,1,7,0,1,2,0,0,0,-0.7855,0,0.3417,-0.2573
2707,1405,2005,4,0,200,1,1,0,383,97,43,440,1796,101,101,22,4,6,55,38,7,4,51,0,9,0,4,2,0,-1.0698,0,0.3869,0.4312
2710,1405,2005,9,0,200,1,1,0,162,46,19,195,800,45,44,7,4,1,23,21,3,2,28,0,4,0,4,1,0,0.4159,1,-0.8032,0.8495
