id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
1193,478,2007,10,0,200,1,1,0,293,76,75,331,1279,78,74,11,0,7,41,37,2,0,33,0,6,2,2,1,0,0.5912,0,3.8999,0.377
2715,1405,2007,13,0,200,1,1,0,615,184,87,691,2755,153,150,33,5,14,102,75,6,4,62,0,10,8,3,3,0,2.1114,0,-4.6201,2.132
3160,1704,2007,13,0,200,1,1,0,402,66,107,485,2086,149,148,20,3,8,39,49,1,6,57,0,1,17,6,3,0,-1.5742,0,-0.649,-0.6007
3615,2321,2007,13,0,200,1,1,0,557,144,130,646,2947,151,146,22,3,25,77,89,2,0,81,0,11,0,6,2,0,3.8221,0,-0.3679,4.2975
4150,2610,2007,14,0,200,1,1,0,427,110,67,470,1655,121,107,16,0,7,38,47,0,0,39,1,17,0,4,0,0,-1.1982,0,0.3634,0.6408
4892,2733,2007,9,0,200,1,1,0,587,180,79,709,3416,155,152,23,0,13,103,81,4,6,115,13,11,1,3,3,0,3.1331,0,0.2965,4.0996
5184,2768,2007,5,0,200,1,1,0,198,58,22,220,731,57,54,15,0,2,23,22,0,0,14,0,5,4,4,0,0,-0.1544,0,1.1939,0.5511
5897,2873,2007,6,0,200,1,1,0,297,64,49,314,1036,79,79,17,3,5,20,29,1,0,15,0,8,0,0,2,0,-2.1105,0,-1.2222,-0.3286
5902,2873,2007,5,0,200,1,1,0,78,16,10,83,283,20,20,2,2,1,9,10,1,0,3,1,1,1,1,0,0,-0.7887,1,0.5061,-0.3577
6329,2937,2007,9,0,200,1,1,0,274,64,41,303,1073,109,79,11,1,3,32,30,1,0,20,0,6,7,2,0,0,-1.3276,0,-0.1047,0.3995
7103,3047,2007,1,0,200,1,1,0,29,6,8,30,120,9,8,0,0,1,4,1,0,0,1,0,0,0,0,0,0,-0.1478,0,0.1686,-0.1547
7389,3070,2007,9,0,200,1,1,0,320,88,51,357,1246,97,76,24,1,6,36,48,0,1,27,2,9,0,5,5,0,-0.9209,0,-4.4686,0.3074
7815,3122,2007,11,0,200,1,1,0,449,109,74,482,1735,126,110,21,2,23,62,65,5,4,27,2,12,0,3,3,0,-0.1146,0,2.7503,0.4135
8074,3136,2007,4,0,200,1,1,0,104,21,25,122,454,38,31,3,0,1,4,10,0,0,8,0,1,8,0,2,0,-1.1571,0,-1.5267,-0.6867
8234,3141,2007,9,0,200,1,1,0,453,133,41,488,1514,130,104,24,6,6,55,60,16,7,21,2,7,8,2,4,0,-1.1776,0,2.5702,0.7169
9044,3232,2007,16,0,200,1,1,0,133,34,23,154,499,55,34,9,0,1,7,10,0,0,7,0,4,10,3,1,0,-0.6544,0,-1.9019,-0.0272
9233,3268,2007,9,0,200,1,1,0,364,83,71,405,1665,104,94,22,0,17,47,59,0,0,37,0,6,0,4,0,0,-1.9283,0,0.4996,0.452
10109,3441,2007,9,0,200,1,1,0,50,7,6,53,186,12,12,4,0,1,5,3,1,0,3,0,1,0,0,0,0,-0.5937,0,0.7727,-0.282
10117,3441,2007,15,0,200,1,1,0,96,18,17,105,382,32,28,4,0,3,8,8,1,0,8,0,3,0,1,0,0,-0.4326,1,-0.335,-0.755
10225,3454,2007,5,0,200,1,1,0,147,33,29,172,643,42,42,8,0,1,10,15,2,0,16,1,4,7,1,1,0,-0.446,0,-1.4055,-0.0861
10229,3454,2007,16,0,200,1,1,0,53,7,8,62,194,26,13,2,0,0,4,5,1,0,7,1,5,2,0,0,0,-0.5554,1,-1.5297,-0.752
10236,3454,2007,10,0,200,1,1,0,69,14,8,82,298,20,20,5,0,1,8,6,0,0,11,1,5,2,0,0,0,-0.5294,2,0.3643,-0.242
11020,3542,2007,2,0,200,1,1,0,577,153,84,676,3196,159,149,18,5,46,108,118,17,11,94,10,1,0,4,1,0,3.3474,0,-2.4742,4.0231
11665,3578,2007,9,0,200,1,1,0,402,109,69,468,1859,112,112,23,8,6,53,51,18,5,50,2,3,7,6,3,0,0.1452,0,1.3329,3.2707
11950,3602,2007,15,0,200,1,1,0,626,190,78,681,2272,151,147,44,5,4,87,60,7,6,50,0,14,3,2,0,0,1.8927,0,-3.4103,2.128
12134,3608,2007,14,0,200,1,1,0,11,2,3,16,54,8,2,0,0,0,1,3,0,0,4,0,0,0,0,1,0,0.1216,0,-0.3493,-0.0064
12643,3639,2007,7,0,200,1,1,0,18,4,0,18,47,8,4,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0.1061,0,-0.1001,0.1213
12786,3650,2007,8,0,200,1,1,0,601,174,77,676,2297,148,148,34,3,6,81,57,59,13,38,3,2,27,3,7,0,0.6833,0,3.6912,1.8701
13046,3669,2007,16,0,200,1,1,0,398,97,61,457,1715,135,120,22,2,4,35,38,0,0,37,0,13,15,3,4,0,-1.485,0,-2.1132,0.7734
13368,3692,2007,13,0,200,1,1,0,369,97,52,404,1504,103,97,23,0,7,34,43,1,5,31,0,16,1,2,1,0,-0.1313,0,0.2501,0.0992
13461,3693,2007,6,0,200,1,1,0,574,158,89,651,2842,151,146,31,1,9,69,70,3,2,66,0,12,0,6,5,0,-0.1538,0,-4.9576,1.2598
13869,3702,2007,8,0,200,1,1,0,142,36,15,156,519,64,33,5,5,2,15,18,0,1,10,2,3,3,0,1,0,-0.7318,0,1.3449,0.3346
14320,3785,2007,14,0,200,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021,0,0.0,0.0138
14391,3788,2007,12,0,200,1,1,0,394,113,73,424,1588,113,106,20,3,15,61,48,1,0,23,1,11,2,3,2,0,-0.5167,0,2.3421,3.4139
14817,3850,2007,2,0,200,1,1,0,77,17,14,90,361,27,22,3,0,3,11,11,0,0,11,0,3,2,0,0,0,-0.0301,0,0.8937,-0.022
14823,3850,2007,14,0,200,1,1,0,24,5,6,25,98,11,6,0,0,2,3,4,0,0,0,0,0,0,1,0,0,0.1801,1,0.0275,-0.0046
15348,3893,2007,7,0,200,1,1,0,9,3,1,11,38,5,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,-0.0174,0,0.0,-0.0939
15655,3932,2007,11,0,200,1,1,0,105,26,15,112,341,47,20,1,1,0,14,6,4,0,4,0,3,2,1,0,0,-0.8623,0,1.4543,-0.4295
15969,3951,2007,16,0,200,1,1,0,6,2,1,7,27,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.2182,0,0.034,-0.0168
16907,4009,2007,9,0,200,1,1,0,119,21,21,142,522,39,35,5,0,1,9,13,0,0,17,3,0,6,0,0,0,-1.3721,0,-1.3356,-0.4395
17071,4013,2007,11,0,200,1,1,0,466,112,76,537,2065,154,146,19,2,3,57,35,4,4,51,2,12,16,4,0,0,-1.5273,0,-2.2561,0.531
17296,4025,2007,13,0,200,1,1,0,291,60,52,323,1199,91,66,6,1,2,25,10,5,4,21,2,8,3,1,7,0,-1.8723,0,0.1364,-1.7575
17528,4066,2007,14,0,200,1,1,0,136,31,39,155,612,70,29,5,0,3,13,17,0,0,15,0,2,0,1,3,0,-0.0168,0,-0.1247,0.2075
17775,4069,2007,13,0,200,1,1,0,30,7,4,31,104,14,6,2,0,2,3,5,1,0,0,0,0,0,1,0,0,-0.0518,0,0.2438,0.2256
17866,4070,2007,7,0,200,1,1,0,60,13,17,65,276,20,14,2,1,1,8,3,0,0,3,0,2,2,0,0,0,-1.047,0,-1.3881,-0.165
17899,4071,2007,11,0,200,1,1,0,474,130,61,520,1836,133,125,19,1,9,48,43,0,0,31,2,13,9,2,4,0,-0.5456,0,0.6569,2.1378
18278,4093,2007,6,0,200,1,1,0,21,7,1,21,77,7,4,0,1,0,3,2,0,0,0,0,1,0,0,0,0,-0.2544,0,0.0381,0.014
18371,4096,2007,12,0,200,1,1,0,378,102,68,428,1677,115,114,14,4,4,51,41,3,0,37,0,3,8,2,3,0,0.1528,0,1.7229,0.6839
18718,4128,2007,8,0,200,1,1,0,110,40,9,118,395,43,23,5,3,1,19,16,5,0,1,0,5,4,2,1,0,0.7331,0,1.515,0.8195
19250,4176,2007,7,0,200,1,1,0,9,3,1,12,35,2,2,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0.016,0,0.0032,-0.008
19997,4233,2007,10,0,200,1,1,0,285,80,54,314,1129,97,78,15,2,6,35,38,2,1,24,0,5,3,2,0,0,0.4683,0,-0.9436,0.9319
20042,4235,2007,3,0,200,1,1,0,476,115,75,524,1743,149,148,17,4,3,44,40,11,8,25,1,12,19,2,1,1,-3.0073,0,2.0625,0.6037
20198,4238,2007,16,0,200,1,1,0,401,105,42,446,1434,115,108,20,8,5,45,51,2,2,32,9,6,3,7,3,0,-0.7433,0,-5.0395,0.3963
20410,4241,2007,9,0,200,1,1,0,193,37,39,222,895,65,57,6,0,3,22,19,0,0,19,0,2,4,5,1,0,-1.1781,0,-1.7107,-0.2837
20781,4270,2007,16,0,200,1,1,0,262,57,33,301,1085,118,69,9,2,1,25,16,0,0,22,3,4,12,1,4,0,-1.2113,0,-4.9287,-0.4341
21439,4303,2007,7,0,200,1,1,0,217,60,30,239,782,81,56,10,0,4,28,30,1,3,15,0,0,4,3,0,0,-0.7369,0,1.4599,0.8845
21502,4306,2007,14,0,200,1,1,0,179,50,26,196,722,121,32,6,2,2,27,25,0,0,15,0,7,0,2,0,0,1.1419,0,2.5728,0.5451
22178,4340,2007,16,0,200,1,1,0,477,112,65,533,1763,129,128,13,0,14,44,73,1,0,27,1,13,22,5,2,0,-0.632,0,-1.4528,0.6046
22960,4371,2007,7,0,200,1,1,0,243,47,43,293,1050,85,74,5,0,2,20,19,0,1,34,0,3,12,3,1,0,-1.8851,0,-2.3198,-0.4336
23079,4372,2007,3,0,200,1,1,0,122,26,25,145,645,74,25,4,2,1,12,10,2,1,19,1,5,0,3,1,0,-1.4436,0,-0.6799,0.01
23446,4384,2007,15,0,200,1,1,0,588,175,98,675,2913,153,147,24,6,25,100,79,5,4,81,6,21,0,5,1,0,0.9723,0,-0.9255,3.185
23634,4416,2007,7,0,200,1,1,0,82,14,16,91,330,27,26,4,0,0,6,7,0,0,5,0,0,3,0,1,0,-0.8959,0,1.1106,-0.3152
23889,4420,2007,10,0,200,1,1,0,525,159,71,573,2129,124,123,30,3,14,79,63,0,1,39,1,14,3,4,2,0,0.9455,0,-5.2659,1.6596
24008,4426,2007,5,0,200,1,1,0,242,59,31,287,1207,67,66,12,4,2,27,19,5,9,39,0,6,3,2,1,0,-1.309,0,-0.8484,0.633
24019,4426,2007,10,0,200,1,1,0,116,35,17,127,549,37,28,7,0,5,19,19,2,1,10,0,2,1,0,0,0,-0.2427,1,-0.8187,0.2676
