id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
1,14,2000,11,0,200,1,1,0,150,44,21,162,498,44,43,8,0,4,22,18,0,0,5,0,4,6,0,1,0,-0.0586,0,-0.6013,1.221
13,15,2000,7,0,200,1,1,0,249,61,37,271,1022,82,69,9,0,5,26,29,0,1,14,0,5,0,5,3,0,0.4177,0,-2.0992,-0.5774
43,30,2000,9,0,200,1,1,0,342,67,101,386,1485,91,89,18,2,6,36,30,3,3,29,0,3,5,4,6,0,-2.377,0,0.6269,-1.0745
68,32,2000,13,0,200,1,1,0,629,193,80,712,2659,154,147,30,13,16,111,69,18,15,59,1,4,18,5,1,0,3.9105,0,4.6934,3.9429
156,65,2000,5,0,200,1,1,0,519,128,81,568,1930,130,129,21,0,20,70,62,6,5,38,0,6,5,2,4,0,-0.8839,0,2.1739,1.904
185,66,2000,9,0,200,1,1,0,421,117,49,480,1770,116,114,24,3,7,67,49,12,2,51,1,9,2,2,4,0,0.9523,0,-1.0561,3.304
281,109,2000,13,0,200,1,1,0,114,31,13,128,421,42,31,4,2,3,15,14,1,1,8,0,0,3,1,2,0,-0.09,0,-0.3834,0.4122
292,110,2000,9,0,200,1,1,0,131,30,27,153,623,72,35,2,0,2,13,15,0,0,18,0,3,0,3,1,0,-1.1043,0,-2.2251,0.4212
319,112,2000,15,0,200,1,1,0,274,70,59,312,1228,75,71,15,3,6,43,36,4,1,33,0,4,4,0,1,0,0.643,0,4.025,0.6578
335,116,2000,2,0,200,1,1,0,20,4,7,23,103,6,6,0,0,0,2,1,0,0,2,0,0,0,1,0,0,-0.2571,0,0.1685,-0.0905
356,119,2000,4,0,200,1,1,0,594,168,88,690,2881,156,156,24,5,17,86,72,32,9,86,11,4,0,5,5,0,2.5606,0,0.9094,4.1859
419,120,2000,15,0,200,1,1,0,107,24,11,116,397,39,32,6,1,2,15,12,1,0,7,0,4,0,1,1,0,-0.4221,0,0.726,-0.2244
439,152,2000,7,0,200,1,1,0,77,12,22,93,372,30,21,3,0,3,10,11,0,0,15,1,3,0,1,0,0,-0.8536,0,-1.2875,-0.2311
459,157,2000,2,0,200,1,1,0,141,45,18,161,601,83,23,10,1,2,21,19,1,0,18,1,3,0,2,0,0,1.8094,0,-1.1133,1.1527
472,168,2000,10,0,200,1,1,0,627,193,72,687,2337,157,157,35,2,20,73,102,0,0,46,9,12,0,11,3,0,2.2189,0,-0.204,3.599
539,202,2000,15,0,200,1,1,0,16,3,3,20,95,10,6,0,0,1,1,2,0,0,3,0,0,1,0,0,0,-0.1036,0,0.0,0.0996
557,207,2000,2,0,200,1,1,0,243,65,27,266,954,82,61,23,0,14,39,46,1,0,21,1,6,0,1,1,0,0.9194,0,0.6274,2.396
583,211,2000,2,0,200,1,1,0,504,125,69,571,2030,130,125,19,3,15,64,60,10,5,42,4,6,15,8,1,1,-1.1193,0,-0.348,0.2028
640,243,2000,13,0,200,1,1,0,460,94,96,506,1901,129,126,27,2,6,49,59,0,0,41,0,12,0,5,0,0,-3.3212,0,-4.3658,0.4848
701,257,2000,4,0,200,1,1,0,265,69,57,307,1328,98,70,12,0,9,28,43,1,0,33,1,6,0,6,3,0,0.5198,0,-0.485,0.6131
719,292,2000,13,0,200,1,1,0,547,163,95,663,2647,159,152,23,9,23,98,80,14,1,82,4,4,25,7,2,0,3.3492,0,8.7451,7.5722
769,293,2000,9,0,200,1,1,0,568,158,122,708,3238,159,155,28,1,26,88,83,2,3,127,7,22,2,3,8,0,3.6729,0,-4.1464,5.4738
821,309,2000,13,0,200,1,1,0,122,30,15,134,504,50,23,4,2,6,16,18,0,0,11,0,0,0,1,0,0,0.2818,0,-0.8085,0.3353
863,348,2000,7,0,200,1,1,0,550,134,70,627,2360,145,140,26,3,8,78,55,25,12,53,1,11,16,6,2,0,-0.3417,0,2.6236,2.33
894,381,2000,10,0,200,1,1,0,309,65,61,343,1277,91,91,10,1,2,31,27,0,0,28,0,20,0,4,2,0,-2.6141,0,-0.6065,0.526
932,391,2000,10,0,200,1,1,0,547,132,111,625,2410,151,148,22,2,14,74,63,9,5,67,3,15,5,1,5,0,-0.5726,0,3.5832,2.2059
958,431,2000,10,0,200,1,1,0,122,25,12,152,588,46,32,2,1,3,17,12,0,0,26,0,6,3,0,1,0,0.0584,0,-1.7714,-0.0759
973,437,2000,13,0,200,1,1,0,618,178,89,680,2428,155,150,29,4,25,111,87,20,5,52,2,9,0,4,5,1,2.7258,0,3.1591,6.396
1007,438,2000,2,0,200,1,1,0,560,151,87,664,2648,149,148,32,2,24,86,92,4,0,93,6,7,3,7,1,0,3.9334,0,-0.7143,2.5711
1030,443,2000,7,0,200,1,1,0,507,151,103,584,2272,134,134,33,3,29,80,103,3,2,69,6,5,0,5,3,0,5.0212,0,-6.8703,3.9108
1071,476,2000,7,0,200,1,1,0,49,19,6,60,221,15,15,3,0,3,14,10,4,2,11,1,0,0,0,0,0,1.4387,0,0.4259,0.9825
1138,478,2000,9,0,200,1,1,0,407,117,78,438,1588,113,95,21,1,17,64,62,6,4,24,2,8,0,3,4,0,0.6231,0,3.9515,2.1377
1229,484,2000,13,0,200,1,1,0,446,125,83,521,2031,126,119,21,2,24,68,92,1,3,61,4,2,3,7,4,0,1.9497,0,0.3651,3.5147
1266,485,2000,12,0,200,1,1,0,572,161,117,625,2153,154,145,35,2,11,65,71,0,0,37,2,10,0,8,7,1,1.153,0,-4.8182,0.7213
