id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
4,14,2001,11,0,200,1,1,0,207,62,21,231,708,71,58,17,0,2,18,30,0,0,8,0,8,11,3,2,0,-0.4886,0,-1.7979,1.4892
65,31,2001,8,0,200,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0003,0,0.0,-0.0216
80,32,2001,13,0,200,1,1,0,637,186,71,712,2629,157,152,31,8,14,92,60,15,16,70,4,8,4,1,0,0,3.5272,0,-0.1291,2.4821
166,65,2001,5,0,200,1,1,0,452,111,72,513,1867,119,119,30,2,12,58,68,8,4,43,0,13,7,6,5,0,1.2944,0,5.2296,1.6909
192,66,2001,9,0,200,1,1,0,398,101,45,454,1591,109,107,16,2,3,32,40,13,5,40,2,9,7,5,4,0,-0.8819,0,-2.0947,0.3606
294,110,2001,9,0,200,1,1,0,343,79,67,389,1579,101,94,12,0,9,43,48,0,1,38,1,6,0,7,1,0,-0.7221,0,-0.2375,-0.0337
327,112,2001,15,0,200,1,1,0,232,53,53,259,1031,60,54,14,1,6,38,17,4,4,20,0,5,2,2,3,0,-0.5973,0,1.2395,-0.3954
348,116,2001,9,0,200,1,1,0,23,6,1,24,72,11,6,1,0,0,1,2,1,0,0,0,1,1,0,0,0,-0.2348,0,-0.687,-0.1099
360,119,2001,4,0,200,1,1,0,545,156,78,646,2757,152,137,23,9,21,76,73,13,8,96,6,5,0,4,1,0,3.4174,0,-3.6226,5.1361
429,120,2001,15,0,200,1,1,0,334,96,38,373,1363,103,99,12,5,13,50,55,1,0,23,0,5,11,3,2,0,0.6888,0,0.4594,1.4769
446,156,2001,15,0,200,1,1,0,35,3,6,45,170,13,13,1,0,0,4,2,0,0,6,0,0,3,1,0,0,-0.4528,0,0.342,-0.6429
462,157,2001,2,0,200,1,1,0,72,17,8,81,283,32,16,2,0,1,9,4,0,1,9,1,4,0,0,0,0,-0.9508,0,-0.1211,-0.1559
476,168,2001,10,0,200,1,1,0,465,120,59,501,1717,121,118,20,1,18,64,68,0,0,27,1,3,0,5,4,0,0.1312,0,-0.4177,0.7548
