ID,Name,IP,HR,BB,K,HR/9,BB/9,K/9
11783,MARCEL REALE,149.1,5,52,75,0.3,3.1,4.5
12185,Ivan Govedarica,147.2,12,63,80,0.7,3.8,4.9
10970,Pete Malcolm,146.2,16,39,84,1.0,2.4,5.2
12081,Angel Gonzalez,146.1,10,49,72,0.6,3.0,4.4
12198,Orlando Barboza,146.0,6,44,77,0.4,2.7,4.7
13209,MIKE TOTE,144.2,15,67,82,0.9,4.2,5.1
11902,Carsten Janssen,139.2,12,70,105,0.8,4.5,6.8
9486,JOSH HALL,138.1,12,66,87,0.8,4.3,5.7
11635,SAMUEL JENKINS,138.0,11,57,85,0.7,3.7,5.5
8905,Martin Gilbert,137.0,14,41,83,0.9,2.7,5.5
10922,JASON DAVIS,135.2,16,37,84,1.1,2.5,5.6
11723,SERGIO TREJO,135.1,11,42,83,0.7,2.8,5.5
10823,SEAN BLUNT,132.1,12,79,79,0.8,5.4,5.4
13812,Willis Lozano,131.1,12,38,72,0.8,2.6,4.9
11571,ALEX ARAIZA,129.1,8,54,70,0.6,3.8,4.9
13715,Jorge Hernandez,128.2,14,35,75,1.0,2.4,5.2
13281,Lee Smith,128.1,13,29,74,0.9,2.0,5.2
12251,DIEDERICK ARENS,127.2,20,35,66,1.4,2.5,4.7
13067,Chris Johnson,126.2,5,57,68,0.4,4.0,4.8
11608,OTTON VAN DER VLUGT,126.2,5,28,79,0.4,2.0,5.6
11758,COLIN SUMAN,126.1,8,66,86,0.6,4.7,6.1
10622,James Stinson,121.2,5,63,111,0.4,4.7,8.2
10690,Luis Ramirez,120.2,9,78,85,0.7,5.8,6.3
14406,Luciano Piontelli,117.2,24,53,45,1.8,4.1,3.4
11214,Jian-zhang Zhang,114.2,10,43,69,0.8,3.4,5.4
12340,ABU BAKR BIN NAJI,114.0,10,40,89,0.8,3.2,7.0
11312,Manabu Okuno,113.2,5,40,79,0.4,3.2,6.3
12407,ELARD KOOLE,111.0,9,39,67,0.7,3.2,5.4
12381,ROARTY BROWN,110.2,13,51,52,1.1,4.1,4.2
12260,BILL POND,110.2,18,29,68,1.5,2.4,5.5
12452,SCOTT JENSEN,110.0,7,34,72,0.6,2.8,5.9
11588,RYAN FERGUSON,106.2,11,40,62,0.9,3.4,5.2
10801,Greg Patrick,106.1,8,46,58,0.7,3.9,4.9
11331,Marcel Verkleij,105.0,7,51,73,0.6,4.4,6.3
12031,Damian Jeffreys,103.2,8,31,62,0.7,2.7,5.4
8025,Jason Campbell,103.1,1,37,53,0.1,3.2,4.6
12948,MARTY ROMAN,100.1,9,41,53,0.8,3.7,4.8
12824,Pablo Clark,99.1,5,59,29,0.5,5.3,2.6
8492,PETE FERGUSSON,99.1,8,31,65,0.7,2.8,5.9
13850,Charlie Parker,99.1,12,47,64,1.1,4.3,5.8
12711,Juan Sastre,99.1,8,32,64,0.7,2.9,5.8
16921,Henry Aponte,98.2,3,29,49,0.3,2.6,4.5
12693,Kuniyoshi Horii,98.2,4,22,81,0.4,2.0,7.4
11555,TEINOSUKE SASAKI,98.1,3,47,56,0.3,4.3,5.1
10110,Jeremy Socha,98.0,7,45,78,0.6,4.1,7.2
11649,Pat Burkhard,97.2,8,45,77,0.7,4.1,7.1
10391,Eddie Uriostegui,97.0,9,30,61,0.8,2.8,5.7
10361,WILL GRAYSON,96.1,4,30,63,0.4,2.8,5.9
12305,IVICO STOJADINOVIC,95.1,10,24,62,0.9,2.3,5.9
10597,JIM ATCHISON,95.0,9,45,65,0.9,4.3,6.2
12946,KEN CORBIN,92.1,4,41,62,0.4,4.0,6.0
12194,Ricky Felix,92.1,3,49,65,0.3,4.8,6.3
11926,Lorenz Buitenkamp,91.2,16,35,66,1.6,3.4,6.5
11379,Donald Bom,91.1,5,42,51,0.5,4.1,5.0
9754,KYLE PEDERSEN,90.1,8,31,63,0.8,3.1,6.3
13906,JOSE LOPEZ,89.1,11,23,52,1.1,2.3,5.2
15627,Chris Almaguer,88.1,8,22,25,0.8,2.2,2.5
10165,Jason Dickerson,87.2,5,36,57,0.5,3.7,5.9
13596,Mark Hutton,87.2,10,31,49,1.0,3.2,5.0
10002,JOHN MADIGAN,87.1,9,27,55,0.9,2.8,5.7
13780,KEVIN CANNON,85.2,7,45,76,0.7,4.7,8.0
12077,Roy Thompson,85.0,5,34,61,0.5,3.6,6.5
11627,CRAIG BARLOW,84.0,6,29,48,0.6,3.1,5.1
9747,CHRIS MORRIS,83.2,9,23,51,1.0,2.5,5.5
10913,NORM PAWLUS,83.1,11,20,57,1.2,2.2,6.2
11772,Farid Bruneau,83.0,8,20,61,0.9,2.2,6.6
12681,Oliver Blakey,82.2,6,29,51,0.7,3.2,5.6
9462,Jon Valenzuela,82.2,6,51,47,0.7,5.6,5.1
8044,ERIC BRUMAN,82.1,10,24,56,1.1,2.6,6.1
11603,Willie Barragan,82.0,7,24,58,0.8,2.6,6.4
11299,Victor Cantu,82.0,6,29,56,0.7,3.2,6.1
10615,CAMERON DAHL,79.2,4,42,54,0.5,4.7,6.1
14166,Hyeon-sang Kim,79.0,9,45,41,1.0,5.1,4.7
10877,CORBIN KNIPPER,79.0,12,25,57,1.4,2.8,6.5
8793,JAMAL MORROW,78.0,10,37,51,1.2,4.3,5.9
8574,Romeu Shellim,78.0,16,18,51,1.8,2.1,5.9
9223,RYAN LEWIS,77.2,6,15,51,0.7,1.7,5.9
12581,Brassal Rampling,76.2,2,23,43,0.2,2.7,5.0
12735,Salvatore Rospigliosi,76.1,8,27,45,0.9,3.2,5.3
12900,Vinny Andrade,75.2,11,42,50,1.3,5.0,5.9
11901,Juan Canas,75.2,11,25,45,1.3,3.0,5.4
11014,TIM COZZI,75.2,12,18,41,1.4,2.1,4.9
11317,Henry Boon,75.1,6,26,56,0.7,3.1,6.7
10333,Hugo Feliciano,75.1,10,10,58,1.2,1.2,6.9
13587,Willie Gonzalez,75.1,10,38,33,1.2,4.5,3.9
11620,AARON RANKIN,75.0,3,16,45,0.4,1.9,5.4
11770,Ceasario Menocchio,74.2,4,24,38,0.5,2.9,4.6
12937,KELLY VAN DEN HOED,74.1,6,27,60,0.7,3.3,7.3
8188,JOHN BECKHAM,73.2,10,10,48,1.2,1.2,5.9
12490,Per Wiegersma,73.2,5,23,40,0.6,2.8,4.9
11335,Li Fitchett,72.1,6,20,41,0.7,2.5,5.1
12280,KHAIR AL DIN BIN SOFIAN,71.2,9,48,49,1.1,6.0,6.2
8033,RICKY CRUZ,71.2,10,30,66,1.3,3.8,8.3
11485,WOUTER KERSTENS,71.2,6,26,50,0.8,3.3,6.3
12373,Reginald Verschuur,71.1,5,26,41,0.6,3.3,5.2
13064,Aydan Cote,71.0,4,9,38,0.5,1.1,4.8
11811,Gordon Crabtree,70.2,11,43,39,1.4,5.5,5.0
9139,JOSEPH WHITE,70.2,6,24,40,0.8,3.1,5.1
11592,MANATO HIRA,70.0,3,21,37,0.4,2.7,4.8
10655,Kyle MacIndoe,70.0,7,16,46,0.9,2.1,5.9
13853,Ron Castaneda,68.2,11,38,22,1.4,5.0,2.9
7977,MATT OLSON,68.2,8,20,37,1.0,2.6,4.8
15007,Vaclav Hoving,68.1,12,30,39,1.6,4.0,5.1
10916,CHRIS KINSLEY,67.1,2,20,35,0.3,2.7,4.7
11793,Carl Beckett,67.0,8,46,40,1.1,6.2,5.4
7961,ERNESTO HERNANDEZ,67.0,6,15,48,0.8,2.0,6.4
11782,NICK MCGUIGAN,67.0,5,27,39,0.7,3.6,5.2
11704,LORENZ DOEDENS,66.1,5,20,59,0.7,2.7,8.0
13813,Paul Rathwell,66.0,9,28,52,1.2,3.8,7.1
12863,Wessel Ballast,65.2,2,19,37,0.3,2.6,5.1
14258,Nicholas Sanders,65.1,15,27,17,2.1,3.7,2.3
11054,Eddie Duran,65.0,8,19,47,1.1,2.6,6.5
9722,KYLE SJOERDSMA,65.0,4,26,52,0.6,3.6,7.2
11760,Mike Aron,64.2,7,20,22,1.0,2.8,3.1
10959,DANNY MARTINEZ,64.2,8,27,44,1.1,3.8,6.1
11223,Aaron McAlpine,64.2,2,9,54,0.3,1.3,7.5
11692,RAFAEL RIVERA,64.2,5,17,54,0.7,2.4,7.5
12471,Teddy Hewson,63.2,7,28,33,1.0,4.0,4.7
12957,JAVY RUIZ,63.2,11,13,38,1.6,1.8,5.4
10591,JEFF FOOTE,63.0,5,28,50,0.7,4.0,7.1
13001,SEAN BANNERMAN,62.2,2,26,44,0.3,3.7,6.3
10754,Jose Aguilera,62.0,8,23,28,1.2,3.3,4.1
12514,Hanbal bin Dharr,60.0,6,22,29,0.9,3.3,4.3
10702,Hugo Fernandez,59.2,6,16,34,0.9,2.4,5.1
11217,Randy Overwater,59.2,2,28,43,0.3,4.2,6.5
8346,STEVE CARTER,59.1,4,14,37,0.6,2.1,5.6
11673,KEEHAN GRIFFIN,59.1,3,23,32,0.5,3.5,4.9
11319,Myung-hwan Kong,59.1,2,28,41,0.3,4.2,6.2
9206,BEN SMITH,59.1,7,37,39,1.1,5.6,5.9
9583,ATSUSHI OSUMI,59.0,7,28,30,1.1,4.3,4.6
10839,RANDALL BLEVINS,58.2,1,28,34,0.2,4.3,5.2
9651,Nate Hildebrand,58.2,11,21,34,1.7,3.2,5.2
9324,Jung-hoon Kang,58.2,2,39,42,0.3,6.0,6.4
11675,GILBERT LELOUP,58.1,10,29,57,1.5,4.5,8.8
11777,HYUN-KYU SIM,57.2,2,25,44,0.3,3.9,6.9
11329,Quido van Kampen,57.2,0,22,21,0.0,3.4,3.3
11413,DAVE TORRES,57.0,7,20,32,1.1,3.2,5.1
9545,CODY MURPHY,56.2,3,20,41,0.5,3.2,6.5
13215,Victor Felix,56.1,4,26,38,0.6,4.2,6.1
10536,Jordan Cooke,55.2,3,28,40,0.5,4.5,6.5
12410,BRODY DALLE,54.0,5,23,34,0.8,3.8,5.7
12253,LOUIS HODGSON,54.0,5,15,47,0.8,2.5,7.8
11809,Leo Ruiz,53.2,5,19,36,0.8,3.2,6.0
11421,MARK HOUSE,53.1,5,10,44,0.8,1.7,7.4
12560,Harrison Sturgess,53.0,9,23,28,1.5,3.9,4.8
7815,Francisco Coronado,52.1,8,12,35,1.4,2.1,6.0
7612,RYAN MARKS,52.1,8,16,38,1.4,2.8,6.5
12939,ALEX NARVAEZ,52.0,2,18,28,0.3,3.1,4.8
11080,Takayasu Tsukamoto,50.2,5,20,41,0.9,3.6,7.3
11743,DANNY MCINTOSH,49.2,6,26,40,1.1,4.7,7.2
13223,Rich Nicholls,49.2,8,15,31,1.4,2.7,5.6
10563,MARK HAMILTON,49.0,3,21,24,0.6,3.9,4.4
11641,MASAKATSU KIMURA,49.0,4,14,32,0.7,2.6,5.9
12345,Joong-seok Lee,49.0,4,17,33,0.7,3.1,6.1
12520,Kadeer Kadeer,48.1,9,32,26,1.7,6.0,4.8
11632,ZHU MAK,48.1,5,20,28,0.9,3.7,5.2
11945,Pamphile Sanguinacco,48.1,1,20,33,0.2,3.7,6.1
10958,COREY O'CONNELL,48.0,3,19,33,0.6,3.6,6.2
9763,Shane Dillenburg,47.1,2,17,27,0.4,3.2,5.1
11430,DAN PLANTE,47.1,4,26,29,0.8,4.9,5.5
10831,Juan Vasquez,47.1,1,25,33,0.2,4.8,6.3
11016,CHRIS BRYANT,47.0,2,13,30,0.4,2.5,5.7
8363,AARON PARKER,47.0,8,16,33,1.5,3.1,6.3
11460,PASCAL BERCOVICI,46.2,6,9,39,1.2,1.7,7.5
12203,Callum Clark,46.2,2,25,31,0.4,4.8,6.0
11012,BRIAN MARSHALL,46.2,7,35,18,1.4,6.8,3.5
9090,BRANDON PEARSON,46.2,1,29,42,0.2,5.6,8.1
9972,BILL DOUGHERTY,46.1,1,17,24,0.2,3.3,4.7
12342,BRIAN REEVES,46.1,4,16,35,0.8,3.1,6.8
12339,MANUEL BARRIENTOS,46.0,5,9,37,1.0,1.8,7.2
14387,Darren Hawkins,46.0,9,25,21,1.8,4.9,4.1
13809,Yugi Muto,46.0,4,15,26,0.8,2.9,5.1
9323,Sandy Chavez,45.2,1,35,30,0.2,6.9,5.9
11330,Glen Morrall,45.2,1,20,28,0.2,3.9,5.5
13249,Dave Naylor,45.2,3,12,24,0.6,2.4,4.7
10612,NICK TESORIERO,45.2,3,27,24,0.6,5.3,4.7
12397,MANNY ESTRADA,45.1,4,18,30,0.8,3.6,6.0
12666,Joe Judson,45.1,3,30,27,0.6,6.0,5.4
13921,Foppe Rutte,45.0,4,15,25,0.8,3.0,5.0
11547,GIANLUIGI SANGUINACCO,45.0,4,17,39,0.8,3.4,7.8
14435,Oscar Silander,45.0,7,12,28,1.4,2.4,5.6
8416,John Johnson,44.2,5,23,19,1.0,4.6,3.8
13914,SEUNG-KYU KIM,44.2,5,15,24,1.0,3.0,4.8
12703,Kaden bin Faris,44.1,9,14,29,1.8,2.8,5.9
12898,Freddy Fuentes,44.1,3,18,27,0.6,3.7,5.5
11754,Landon Gunn,44.1,6,19,27,1.2,3.9,5.5
11745,Danny Arenas,44.0,0,23,30,0.0,4.7,6.1
12044,Akihito Nishimura,43.2,7,19,29,1.4,3.9,6.0
14537,Liam Hendricks,43.1,1,26,24,0.2,5.4,5.0
12281,GARRUS JOHNSON,43.1,0,21,23,0.0,4.4,4.8
12893,Hiromichi Ono,43.1,9,18,31,1.9,3.7,6.4
13205,ELIGIO BRAMANTE,43.0,0,19,26,0.0,4.0,5.4
10561,ALLEN FESS,43.0,2,21,29,0.4,4.4,6.1
10598,BOBBY MCLENDON,42.2,7,17,25,1.5,3.6,5.3
11023,GEOFF LEE,42.1,6,17,31,1.3,3.6,6.6
13441,Roald ten Have,42.1,10,21,29,2.1,4.5,6.2
12333,BILLY STRICKLAND,41.2,5,14,40,1.1,3.0,8.6
11757,DWAYNE MACDERMID,41.1,0,15,28,0.0,3.3,6.1
10474,Daizo Ogasawara,41.1,4,20,32,0.9,4.4,7.0
11373,Tony Delgado,41.0,3,9,22,0.7,2.0,4.8
13078,Joey Walsh,41.0,3,19,38,0.7,4.2,8.3
11716,ADRIÃO TANAKA,40.1,1,9,29,0.2,2.0,6.5
9229,DAN METCALF,40.0,1,19,21,0.2,4.3,4.7
11908,Hugo Ramirez,39.2,4,15,24,0.9,3.4,5.4
14825,Min-jun Lee,39.1,1,12,24,0.2,2.7,5.5
12633,Yushiro Nakamura,39.1,4,15,27,0.9,3.4,6.2
10138,Jeff Born,39.0,3,15,22,0.7,3.5,5.1
12967,JAE-HEE KWAK,38.2,4,22,20,0.9,5.1,4.7
10938,STEPHEN RIX,38.2,3,10,19,0.7,2.3,4.4
12086,Theodore Tippett,38.2,2,5,29,0.5,1.2,6.8
9081,BRETT GRINE,38.1,4,11,28,0.9,2.6,6.6
12427,ADAM KAUFMAN,38.1,0,9,16,0.0,2.1,3.8
13920,Koichi Nakano,38.0,3,12,18,0.7,2.8,4.3
10994,CHRIS REID,38.0,2,10,19,0.5,2.4,4.5
12265,GARY BOTTOM,37.2,1,4,34,0.2,1.0,8.1
12603,Jesus Villegas,37.2,9,19,19,2.2,4.5,4.5
10716,Peyton Orr,37.0,6,12,27,1.5,2.9,6.6
11779,GUILLERMO MALDONADO,36.2,6,21,24,1.5,5.2,5.9
11722,KEVIN LANGILLE,36.0,2,27,26,0.5,6.8,6.5
10600,BOBBY SETTLEMIRE,36.0,5,12,22,1.2,3.0,5.5
12477,Brayden Dalley,35.2,3,13,16,0.8,3.3,4.0
11205,Burton Guster,35.2,3,9,17,0.8,2.3,4.3
12880,Cam Waterson,35.2,3,21,19,0.8,5.3,4.8
11519,BEN PEDUTO,35.1,0,19,19,0.0,4.8,4.8
12970,BERT RODRIGUEZ,35.0,4,21,19,1.0,5.4,4.9
9790,CARLOS MOLINA,34.2,3,19,28,0.8,4.9,7.3
13173,JOEL BANKS,33.1,2,16,18,0.5,4.3,4.9
10969,JASON GARNETT,33.1,1,15,24,0.3,4.0,6.5
10947,EKO SARTIKA,33.0,4,17,18,1.1,4.6,4.9
12033,Pedrag Sesely,33.0,1,11,18,0.3,3.0,4.9
13048,Dylan Bartosz,32.1,3,18,22,0.8,5.0,6.1
13044,John Luckett,32.1,8,12,16,2.2,3.3,4.5
13260,Geaney Munnelly,32.0,2,20,19,0.6,5.6,5.3
11801,FRANCISCO CASTRO,31.2,5,23,18,1.4,6.5,5.1
11392,Nawaf Rafi,31.2,3,16,17,0.9,4.5,4.8
11560,EDWARD MCDONNELL,31.1,3,8,13,0.9,2.3,3.7
11993,Moises Ortiz,31.1,4,14,13,1.1,4.0,3.7
11611,HAMZAH QASIM,31.0,5,16,22,1.5,4.6,6.4
9132,ERIC HUFFMAN,30.2,2,15,24,0.6,4.4,7.0
9109,MARK SCHLOBOHM,30.2,1,11,10,0.3,3.2,2.9
12307,MIKE EDWARDS,30.1,0,14,15,0.0,4.2,4.5
13793,TIMMY FEENSTRA,30.1,3,7,13,0.9,2.1,3.9
12891,Matt Miller,30.0,4,12,17,1.2,3.6,5.1
12584,Alan Tizzard,29.2,1,16,21,0.3,4.9,6.4
11997,Jeroen Schouten,29.1,7,7,16,2.1,2.1,4.9
11822,Jordan Ibarra,28.2,2,10,21,0.6,3.1,6.6
13693,Joon-ho Jung,28.2,2,11,26,0.6,3.5,8.2
8544,Julio Martinez,28.0,2,13,24,0.6,4.2,7.7
11449,KEVIN CASEY,27.2,2,6,19,0.7,2.0,6.2
11083,Remco Hoeksma,27.1,2,4,18,0.7,1.3,5.9
12506,Bakir bin Yazid,27.0,2,15,18,0.7,5.0,6.0
11408,Trevor Hiscock,27.0,2,15,17,0.7,5.0,5.7
11544,ELIJAH WORTHY,27.0,0,16,15,0.0,5.3,5.0
13162,IVAN BERNAL,26.2,2,22,15,0.7,7.4,5.1
8317,Allen Clarke,26.1,3,7,13,1.0,2.4,4.4
10201,Adam Miller,26.1,3,4,16,1.0,1.4,5.5
11334,Miklas Rutten,26.1,1,7,16,0.3,2.4,5.5
12229,Job Schoenmakers,26.1,3,15,29,1.0,5.1,9.9
16171,Bernie Drader,26.0,1,7,21,0.3,2.4,7.3
9506,Javier Maciel,26.0,1,5,13,0.3,1.7,4.5
12978,AARON HERRICK,25.2,3,18,17,1.1,6.3,6.0
12874,Al Montoya,25.1,2,15,14,0.7,5.3,5.0
11639,TERUO WATANABE,25.0,0,10,25,0.0,3.6,9.0
11604,IVAN ANDRIC,24.2,4,11,13,1.5,4.0,4.7
13081,Bruno Sells,24.1,2,7,13,0.7,2.6,4.8
11643,HANNA BIN RAGHIB,23.2,2,11,20,0.8,4.2,7.6
10652,Cleto Favela,23.2,2,15,14,0.8,5.7,5.3
12872,Emir Boulos,23.1,3,4,12,1.2,1.5,4.6
12359,Motochika Ogino,23.1,7,8,11,2.7,3.1,4.2
12270,BEN AXON,23.0,0,5,16,0.0,2.0,6.3
8580,Robert Langrish,23.0,0,8,14,0.0,3.1,5.5
11429,CAMERON STRACHAN,22.1,4,13,16,1.6,5.2,6.4
11697,HIDESHI TANAKA,22.1,2,3,17,0.8,1.2,6.9
11631,Jim Alcorn,22.0,0,11,15,0.0,4.5,6.1
10997,JUSTIN MCGILL,22.0,0,13,21,0.0,5.3,8.6
12235,Luigi Collard,21.2,1,14,8,0.4,5.8,3.3
9577,NICK GULLEY,21.2,4,12,19,1.7,5.0,7.9
10098,Sean McBride,21.1,1,7,15,0.4,3.0,6.3
11005,JORGE RODRIGUEZ,21.1,1,6,12,0.4,2.5,5.1
10715,Lauren Teekens,21.0,0,7,16,0.0,3.0,6.9
11380,Eduardo Vallone,20.2,2,7,14,0.9,3.0,6.1
11996,Sukenobu Hirasawa,20.1,0,13,13,0.0,5.8,5.8
12432,RICO ESQUIVEL,20.0,1,4,13,0.5,1.8,5.8
8906,Lyoto Machida,20.0,0,4,9,0.0,1.8,4.0
10989,KYLE PAINTER,20.0,3,11,11,1.4,5.0,5.0
10648,Archie Edmonds,19.2,3,8,12,1.4,3.7,5.5
10114,Ryan Beebe,19.1,1,5,15,0.5,2.3,7.0
9734,DWIGHT STOKES,19.1,1,4,11,0.5,1.9,5.1
7342,JUAN MARTINEZ,19.0,3,2,8,1.4,0.9,3.8
13240,Lenny Tomkins,19.0,0,7,10,0.0,3.3,4.7
11340,Lewis Curry,18.2,5,8,15,2.4,3.9,7.2
10506,Marcus Hewitt,18.1,0,12,10,0.0,5.9,4.9
13270,Brayden Bourke,18.0,2,5,11,1.0,2.5,5.5
12846,Ricardo Figueroa,18.0,1,5,9,0.5,2.5,4.5
9649,COLE AUBEL,17.2,0,4,22,0.0,2.0,11.2
12149,Halewijn Blok,17.0,1,7,8,0.5,3.7,4.2
14072,Armando Moreno,17.0,5,6,13,2.6,3.2,6.9
11924,Danny Bueno,16.2,2,6,17,1.1,3.2,9.2
12662,Joseph Coll,16.2,0,5,7,0.0,2.7,3.8
11558,MIKE SMITH,16.1,1,7,15,0.6,3.9,8.3
10967,TONY SMITH,16.0,2,5,7,1.1,2.8,3.9
11258,Jose Castillo,15.2,1,10,10,0.6,5.7,5.7
13201,HAMZAH BIN BASIL,15.1,1,2,6,0.6,1.2,3.5
8443,CALEB FOXWORTHY,15.1,0,6,12,0.0,3.5,7.0
10842,BRYAN HALL,15.1,2,3,11,1.2,1.8,6.5
11372,John Hensley,15.1,0,3,8,0.0,1.8,4.7
10370,Tyler Messamore,15.1,0,6,7,0.0,3.5,4.1
9353,Randy Shapiro,15.0,0,8,12,0.0,4.8,7.2
9716,Zack Campbell,14.1,0,7,11,0.0,4.4,6.9
11049,Claude Buso,14.0,1,4,10,0.6,2.6,6.4
15771,Alex Padilla,14.0,1,3,4,0.6,1.9,2.6
8667,Nick Welty,14.0,2,3,6,1.3,1.9,3.9
13198,CHRIS ANDRADE,13.2,1,3,6,0.7,2.0,4.0
12836,Edouard Monasta,13.2,2,3,3,1.3,2.0,2.0
11786,Ron Cunningham,13.0,0,5,9,0.0,3.5,6.2
12956,CLARROS FRONTOURA,13.0,2,2,13,1.4,1.4,9.0
14420,Paolo Janssen,13.0,1,9,10,0.7,6.2,6.9
11003,COREY STEGALL,13.0,0,3,15,0.0,2.1,10.4
12966,DAVID CHAVEZ,12.2,1,5,7,0.7,3.6,5.0
12459,David Estrada,12.2,0,8,4,0.0,5.7,2.8
11800,ABDUL-NASIR FAKHRY,12.2,1,1,6,0.7,0.7,4.3
13616,Iwan Abbas,12.1,0,10,11,0.0,7.3,8.0
12853,Adnan bin Siraj,12.0,1,5,6,0.8,3.8,4.5
11727,ROGER RILEY,12.0,0,1,6,0.0,0.8,4.5
10602,STEVE ACCURSO,11.2,0,0,10,0.0,0.0,7.7
11935,Jorge Ramirez,11.2,1,0,5,0.8,0.0,3.9
10985,KEITH KLEIN,11.1,1,1,8,0.8,0.8,6.4
13286,Jordan van den Berg,11.1,1,6,5,0.8,4.8,4.0
12810,Nicky Beaumont,11.0,0,3,5,0.0,2.5,4.1
11333,Jun-hyuk Im,11.0,0,4,11,0.0,3.3,9.0
11121,Jordan Rendon,10.1,0,4,5,0.0,3.5,4.4
12303,MIGUEL CARREON,10.0,1,11,7,0.9,9.9,6.3
11537,DONG-HAK MYUNG,9.2,0,6,8,0.0,5.6,7.4
13797,ARMANDO CARRILLO,8.1,2,2,6,2.2,2.2,6.5
13781,ROB VAN ZANTEN,8.1,2,4,5,2.2,4.3,5.4
7357,ERIK CALABRIA,8.0,0,3,6,0.0,3.4,6.8
12774,Ruben Pastran,7.2,1,3,4,1.2,3.5,4.7
13167,KAMAL ABDUL-MUHAIMIN,7.0,1,8,1,1.3,10.3,1.3
9236,STEPHEN MILLER,7.0,2,2,3,2.6,2.6,3.9
10636,JEFF WILLEMS,7.0,2,1,4,2.6,1.3,5.1
15595,Hyung-hwa Kim,6.2,1,4,2,1.3,5.4,2.7
15632,Oscar Gonzalez,6.1,1,2,6,1.4,2.8,8.5
14403,Urs Atema,5.2,0,0,3,0.0,0.0,4.8
13818,Antonio Jimenez,5.2,0,3,7,0.0,4.8,11.1
11711,CHRIS LING,5.2,0,2,8,0.0,3.2,12.7
13786,STEVE LOCKEN,5.1,1,2,3,1.7,3.4,5.1
13098,Edgar Martinez,5.1,1,1,1,1.7,1.7,1.7
10950,JIM YOUNG,5.1,0,3,6,0.0,5.1,10.1
12962,JOSH CALLAHAN,5.0,2,0,4,3.6,0.0,7.2
10645,Masahiro Endo,4.2,0,1,2,0.0,1.9,3.9
13791,MATT CLAYTON,4.1,2,1,2,4.2,2.1,4.2
10962,VICTOR LENZY,4.1,1,0,2,2.1,0.0,4.2
13251,Maurice Wells,4.1,0,1,4,0.0,2.1,8.3
11746,Jason Pigeon,4.0,0,1,1,0.0,2.2,2.2
12327,Radoje Cicic,3.2,0,2,1,0.0,4.9,2.5
12248,B.J. MONTALBETTI,3.2,1,3,1,2.5,7.4,2.5
10427,D.J. Smith,3.2,0,2,3,0.0,4.9,7.4
11445,CLYDE BARCLAY,3.0,0,2,0,0.0,6.0,0.0
11453,TOM DOTINGA,3.0,1,0,4,3.0,0.0,12.0
10507,William Taylor,2.2,0,0,3,0.0,0.0,10.1
8036,Nick Thomas,2.2,0,1,4,0.0,3.4,13.5
15084,Ted Zablocki,2.1,0,3,2,0.0,11.6,7.7
11729,HUD BIN KARIF,2.0,1,1,1,4.5,4.5,4.5
11324,Roald Spierenburg,2.0,0,0,0,0.0,0.0,0.0
