ID,Name,IP,HR,BB,K,HR/9,BB/9,K/9
13322,Noël Carpeggiani,137.1,9,47,71,0.6,3.1,4.7
14514,Yoshiji Nagao,135.2,13,44,84,0.9,2.9,5.6
14561,Angel Suarez,135.2,13,29,78,0.9,1.9,5.2
14263,Tito Stinzi,133.2,3,30,89,0.2,2.0,6.0
14346,Ljuba Drulovic,130.2,12,38,68,0.8,2.6,4.7
13536,Alex Escalante,128.2,8,50,73,0.6,3.5,5.1
14390,Bill Martinez,128.0,15,47,86,1.1,3.3,6.0
14498,Peyton Reichert,127.1,10,47,77,0.7,3.3,5.4
14582,Kieron Whalley,126.0,10,40,51,0.7,2.9,3.6
15028,Shareef Ya'qub,124.1,13,54,53,0.9,3.9,3.8
13937,Pedrag Buturovic,122.2,9,51,75,0.7,3.7,5.5
14643,Carlos Sanchez,122.2,10,36,76,0.7,2.6,5.6
14609,Avicenna bin Ma'n,121.1,8,49,94,0.6,3.6,7.0
15772,Brad Burnett,121.0,11,48,66,0.8,3.6,4.9
15573,Akeno Kudo,120.2,8,37,87,0.6,2.8,6.5
14492,Joe MacLellan,120.1,6,51,59,0.4,3.8,4.4
15978,Luis Romero,120.0,13,53,71,1.0,4.0,5.3
14468,Leo Velvick,120.0,12,55,97,0.9,4.1,7.3
14458,Tim Cody,119.2,13,44,44,1.0,3.3,3.3
14782,Malcolm van der Poel,119.2,4,30,52,0.3,2.3,3.9
14451,Andrew Sylvester,119.1,19,33,70,1.4,2.5,5.3
15967,Herbert Duff,116.1,7,41,67,0.5,3.2,5.2
14493,Jerry Medina,116.0,6,41,73,0.5,3.2,5.7
14552,Johnathon Potter,115.1,8,51,58,0.6,4.0,4.5
14347,Sung-jae Kim,115.0,15,42,71,1.2,3.3,5.6
13324,Lewis Wylie,114.1,10,29,66,0.8,2.3,5.2
13770,Milojica Ostrozinska,113.2,14,57,66,1.1,4.5,5.2
13069,Chris Stewart,113.1,7,29,80,0.6,2.3,6.4
14663,Tetsuto Ichikawa,110.2,12,46,64,1.0,3.7,5.2
14476,Trevor Griffiths,109.1,7,43,67,0.6,3.5,5.5
14613,Alberto Reyes,108.1,13,37,69,1.1,3.1,5.7
14641,Joong-hee Kim,108.0,9,37,75,0.8,3.1,6.2
15022,John Turpin,107.2,12,58,87,1.0,4.8,7.3
14460,Bosko Davidovic,107.1,10,54,64,0.8,4.5,5.4
14192,Felipe Vooijs,106.0,8,27,65,0.7,2.3,5.5
15131,Ron Barlow,105.1,13,56,54,1.1,4.8,4.6
14016,Sofian Renard,103.1,9,24,51,0.8,2.1,4.4
16596,Alex Vasquez,102.1,10,40,46,0.9,3.5,4.0
14857,Edward Scholten,102.0,11,23,49,1.0,2.0,4.3
15207,Jonathan Berrios,101.1,15,40,63,1.3,3.6,5.6
14226,Dave Kinch,100.2,6,41,48,0.5,3.7,4.3
14799,Isaias Garcia,100.1,14,40,55,1.3,3.6,4.9
13105,Draza Moljevic,100.1,9,27,84,0.8,2.4,7.5
15027,Abdul-Qahhar Imad al Din,99.2,14,45,47,1.3,4.1,4.2
15755,Jesus Rojo,99.1,6,27,37,0.5,2.4,3.4
14849,Pascal Hiemstra,99.0,3,30,70,0.3,2.7,6.4
15026,Umayr Salah al Din,98.0,8,33,53,0.7,3.0,4.9
14593,Kunifusa Yokoyama,95.2,9,45,63,0.8,4.2,5.9
14449,Wafiq Jibril,94.1,8,31,70,0.8,3.0,6.7
12997,ASIM RACIC,94.1,14,42,66,1.3,4.0,6.3
13952,Armando Alcala,93.1,3,18,65,0.3,1.7,6.3
14687,David Ramirez,93.1,14,54,48,1.4,5.2,4.6
15958,Abdul-Jabbar bin Harun,93.0,4,50,52,0.4,4.8,5.0
14102,Teruyuki Takamoto,91.1,4,33,61,0.4,3.3,6.0
16646,Steve Gallizio,91.0,3,38,60,0.3,3.8,5.9
15423,Vittoriano Macaluso,90.2,4,23,59,0.4,2.3,5.9
14545,Joe Tinter,90.1,24,39,50,2.4,3.9,5.0
14410,Carlos Guerrero,89.1,7,40,60,0.7,4.0,6.0
14586,Rob Harman,89.1,5,21,55,0.5,2.1,5.5
13554,Ji-hu Ahn,89.0,9,22,47,0.9,2.2,4.8
14518,Elias Franco,87.0,7,20,57,0.7,2.1,5.9
13879,Jafar Humam,87.0,8,28,56,0.8,2.9,5.8
13370,Ray Stantz,86.1,1,37,74,0.1,3.9,7.7
14581,Hwi-gon Kim,85.2,6,45,42,0.6,4.7,4.4
13142,Appolonius Hayek,85.0,5,18,64,0.5,1.9,6.8
15261,Steven Beach,83.2,12,29,37,1.3,3.1,4.0
13051,Adrian Gutierrez,83.2,3,26,54,0.3,2.8,5.8
14597,Bernie Hernandez,82.2,8,40,50,0.9,4.4,5.4
14565,Dylan Miners,82.2,11,54,54,1.2,5.9,5.9
13994,Juan Medellin,82.0,4,20,51,0.4,2.2,5.6
13581,Ji-hoon Kim,81.2,4,14,51,0.4,1.5,5.6
14667,Jake Macgregor,81.2,9,37,63,1.0,4.1,6.9
13225,Abdul-Rahim bin Karif,81.0,4,16,43,0.4,1.8,4.8
14532,Aldred Huisman,81.0,7,35,50,0.8,3.9,5.6
13964,Pete Brenna,79.1,6,27,46,0.7,3.1,5.2
13875,Mike Pierson,79.0,4,15,38,0.5,1.7,4.3
14109,Joon-ho Kim,78.2,14,36,48,1.6,4.1,5.5
14216,Lucan Ferraris,77.2,7,34,53,0.8,3.9,6.1
13719,Brayden Hewat,77.2,0,31,57,0.0,3.6,6.6
15197,Mario Carrillo,77.1,6,56,73,0.7,6.5,8.5
13727,Jack Pierce,77.1,5,32,30,0.6,3.7,3.5
14452,Felipe Parra,76.2,6,26,40,0.7,3.1,4.7
14358,Cherles Lobo,76.1,9,41,63,1.1,4.8,7.4
14702,Juan Diaz,75.0,6,22,34,0.7,2.6,4.1
16376,Charles Oakes,75.0,8,58,43,1.0,7.0,5.2
14727,Jesus Garza,74.0,4,20,49,0.5,2.4,6.0
14772,Paolo Avanzi,73.2,18,24,63,2.2,2.9,7.7
13578,Martin Brulhart,72.1,6,30,47,0.7,3.7,5.8
13538,Hamid Zuhayr,72.1,5,38,46,0.6,4.7,5.7
13328,Rudko Stevic,72.0,9,32,41,1.1,4.0,5.1
13068,Leo Loman,71.1,4,8,49,0.5,1.0,6.2
13661,Zeljko Zimojic,70.2,4,31,44,0.5,3.9,5.6
14520,Andy Spicer,70.1,5,52,44,0.6,6.7,5.6
14175,Luis Cruz,70.0,8,32,28,1.0,4.1,3.6
13449,Alex Martinez,70.0,5,32,53,0.6,4.1,6.8
13083,Jason Morris,68.1,7,31,54,0.9,4.1,7.1
14658,Rida Zaim,68.0,6,32,35,0.8,4.2,4.6
15557,Charlie Glynn,67.0,3,25,40,0.4,3.4,5.4
13584,Jin-hoe Kim,67.0,1,11,61,0.1,1.5,8.2
14602,Ubadah bin Khaldun,66.2,7,32,17,0.9,4.3,2.3
14402,Bob Blythe,65.2,9,31,35,1.2,4.2,4.8
14770,Terry Brown,63.1,8,27,40,1.1,3.8,5.7
15240,Ray Fell,63.1,5,43,28,0.7,6.1,4.0
14832,Tobias Aalderink,63.0,2,14,38,0.3,2.0,5.4
13353,Steve Alexander,63.0,8,35,46,1.1,5.0,6.6
14167,Juan Carmona,63.0,4,23,38,0.6,3.3,5.4
13390,Jeremy Youngberry,62.2,6,15,38,0.9,2.2,5.5
14315,Ciaran Munro,62.1,5,21,37,0.7,3.0,5.3
14607,Duk-yoon Pyo,62.1,3,14,30,0.4,2.0,4.3
13224,David Gonzalez,62.0,8,33,47,1.2,4.8,6.8
12686,Raul Gonzales,61.1,12,38,45,1.8,5.6,6.6
13156,Mendel Daamen,61.0,4,31,34,0.6,4.6,5.0
14649,Santiago Diaz,59.2,0,24,30,0.0,3.6,4.5
13302,Ammar Seif,57.1,5,40,45,0.8,6.3,7.1
14189,Bryan Moseley,57.0,4,22,38,0.6,3.5,6.0
15766,Don Cassidy,56.2,1,15,32,0.2,2.4,5.1
14494,Aurélio Menelau,56.2,9,25,39,1.4,4.0,6.2
13109,Christian Rivera,56.2,8,16,28,1.3,2.5,4.4
14819,Victor Agramonte,56.1,4,18,52,0.6,2.9,8.3
14350,Ljuba Dobrica,56.1,1,11,30,0.2,1.8,4.8
14434,Paul Kean,56.0,7,19,31,1.1,3.1,5.0
14413,Luis Ruiz,56.0,3,13,39,0.5,2.1,6.3
13762,Naomichi Yamada,56.0,7,20,28,1.1,3.2,4.5
13074,Jean Berger,55.2,3,17,53,0.5,2.7,8.6
13804,Jamie Reynolds,55.2,7,15,28,1.1,2.4,4.5
14636,Richard Mueller,54.2,3,13,46,0.5,2.1,7.6
14469,Taro Yoshioka,54.2,9,35,37,1.5,5.8,6.1
13110,Dave Diego,54.0,3,12,33,0.5,2.0,5.5
13126,Kentaro Fujita,54.0,4,25,34,0.7,4.2,5.7
15276,Mauricio Valquez,54.0,4,20,26,0.7,3.3,4.3
14473,Jorge Brushett,53.2,5,19,25,0.8,3.2,4.2
14037,Jesus Flores,53.2,4,33,43,0.7,5.5,7.2
15465,Lee Jones,53.2,1,25,27,0.2,4.2,4.5
12887,Chan-woo Lee,53.1,0,7,41,0.0,1.2,6.9
14622,Dong-choon Shin,53.1,12,38,28,2.0,6.4,4.7
14090,AntoÕio Takahashi,53.1,5,41,31,0.8,6.9,5.2
14895,Luis Bustos,53.0,1,22,32,0.2,3.7,5.4
13490,Aquiles Francisco,53.0,4,19,32,0.7,3.2,5.4
13027,Sadaqat Mahdi,53.0,1,13,56,0.2,2.2,9.5
13776,Orlando Sanchez,53.0,0,16,28,0.0,2.7,4.8
14615,Kunihiro Kubota,52.2,6,25,25,1.0,4.3,4.3
14001,Srdjan Mihajlovic,52.1,10,10,41,1.7,1.7,7.1
13974,Wes Piper,52.1,3,20,25,0.5,3.4,4.3
13103,Allen Dunbar,52.0,3,24,37,0.5,4.2,6.4
13031,Thomas Hodgkinson,52.0,5,30,39,0.9,5.2,6.8
14114,Jesus Martinez,52.0,5,23,19,0.9,4.0,3.3
13320,Jafar Hanif,51.2,4,20,23,0.7,3.5,4.0
13341,Donny Hoogland,51.2,2,24,27,0.3,4.2,4.7
14577,Bill Barbara,51.1,5,20,28,0.9,3.5,4.9
14345,Felipe Britschgi,51.0,4,15,43,0.7,2.6,7.6
13763,David Flores,51.0,5,20,37,0.9,3.5,6.5
14340,Carlos Marriott,51.0,6,25,33,1.1,4.4,5.8
14062,Armando Olivera,51.0,13,20,37,2.3,3.5,6.5
14491,Bill Brewster,50.2,4,20,24,0.7,3.6,4.3
14683,Yonetoshi Fujii,50.1,2,24,30,0.4,4.3,5.4
14966,Victor Arenos,49.2,3,23,35,0.5,4.2,6.3
14598,Dan Dicks,49.2,5,27,26,0.9,4.9,4.7
15532,Kinya Morita,49.2,9,33,26,1.6,6.0,4.7
14630,Vic Tibbles,49.1,3,28,42,0.5,5.1,7.7
14706,Gerry Frew,48.1,4,31,33,0.7,5.8,6.1
14332,Ratko Radosavijevic,48.1,4,28,26,0.7,5.2,4.8
14584,Tiziano Fantini,48.0,4,13,33,0.8,2.4,6.2
13121,Luciano Maccioni,48.0,2,7,26,0.4,1.3,4.9
14136,Arturo Posada,48.0,9,24,21,1.7,4.5,3.9
14077,Rio Phillips,47.2,9,13,14,1.7,2.5,2.6
14021,Hyun-il Choi,47.1,3,18,35,0.6,3.4,6.7
14935,Muti Rashad,47.1,5,31,26,1.0,5.9,4.9
14708,Declan Curnow,47.0,5,27,27,1.0,5.2,5.2
14120,Min-soo Kim,47.0,4,26,25,0.8,5.0,4.8
14635,Douglas Plug,47.0,4,31,31,0.8,5.9,5.9
14013,Graciano Bacelar,46.2,2,13,27,0.4,2.5,5.2
13898,Shafeeq bin Rafi,46.2,5,12,27,1.0,2.3,5.2
13019,Chet Legge,46.2,4,17,38,0.8,3.3,7.3
15013,Ian Martin,46.2,7,41,32,1.4,7.9,6.2
14748,Otte van Ingen,46.2,4,19,28,0.8,3.7,5.4
14472,Laurente Dorso,46.1,7,23,27,1.4,4.5,5.2
14515,Sean Dial,45.2,5,17,37,1.0,3.4,7.3
12703,Kaden bin Faris,45.0,3,9,33,0.6,1.8,6.6
13891,Sang-chul Oh,44.2,4,20,27,0.8,4.0,5.4
15156,Will Wicks,44.1,6,18,12,1.2,3.7,2.4
15490,Hwi-jeung Kim,44.0,7,15,21,1.4,3.1,4.3
14441,Livio Ciaravella,43.2,3,12,22,0.6,2.5,4.5
14457,Robert DeNeve,43.2,4,16,23,0.8,3.3,4.7
12243,SCOTT STOKES,43.2,3,9,30,0.6,1.9,6.2
14421,Ugo Ulleri,43.2,5,22,29,1.0,4.5,6.0
14871,Hayden Guerin,43.0,3,14,12,0.6,2.9,2.5
13312,Fergus Meadows,43.0,4,21,29,0.8,4.4,6.1
13135,Mick Roberts,42.2,0,18,20,0.0,3.8,4.2
14148,Ferdinando Mansi,42.1,4,10,34,0.9,2.1,7.2
13502,Wijnand Blauw,42.0,3,7,28,0.6,1.5,6.0
15382,Ronald Hickman,42.0,3,19,27,0.6,4.1,5.8
14056,Edwin Araujo,41.1,3,15,27,0.7,3.3,5.9
14018,Henry Loudon,41.1,5,17,30,1.1,3.7,6.5
13958,Belarmino Mrtires,40.2,3,21,31,0.7,4.6,6.9
13896,Ricky Rivera,40.2,5,15,25,1.1,3.3,5.5
13897,Bobby Rock,40.0,8,18,18,1.8,4.0,4.0
14986,Elton Griffiths,39.2,6,18,18,1.4,4.1,4.1
13325,Rodolfo Mendez,39.2,5,9,26,1.1,2.0,5.9
14885,Dean Guest,38.2,2,8,25,0.5,1.9,5.8
13451,David Morales,38.2,3,24,19,0.7,5.6,4.4
13758,Victor Peralta,38.2,5,20,27,1.2,4.7,6.3
14483,Desidério Gondar,38.1,5,32,28,1.2,7.5,6.6
13319,Alan Green,38.1,5,10,30,1.2,2.3,7.0
15552,Trevor Brandsen,37.2,5,13,25,1.2,3.1,6.0
13044,John Luckett,37.2,5,13,25,1.2,3.1,6.0
13096,Killian Swyers,37.1,2,17,12,0.5,4.1,2.9
13946,Josef Norder,37.0,2,15,28,0.5,3.6,6.8
13530,Alex Serrano,37.0,6,13,33,1.5,3.2,8.0
15031,Jan Holmberg,36.2,9,14,29,2.2,3.4,7.1
14393,Emilio Ramirez,36.2,4,17,27,1.0,4.2,6.6
13737,Muta bin Kamal,36.1,3,17,19,0.7,4.2,4.7
14035,Willie Carrola,36.1,5,29,28,1.2,7.2,6.9
14744,Slobodan Solevic,36.1,4,16,23,1.0,4.0,5.7
14595,Ryan van Kampen,36.1,6,16,20,1.5,4.0,5.0
15485,Mario Garcia,35.2,3,7,16,0.8,1.8,4.0
14063,Connor Curtis,35.1,2,17,23,0.5,4.3,5.9
14823,Zayd Fakhiri,35.1,2,17,17,0.5,4.3,4.3
13571,Cheong-myung Kim,34.2,1,18,23,0.3,4.7,6.0
14178,Antar Sadaqat,34.2,4,5,12,1.0,1.3,3.1
14033,Sung-hyun Yoo,34.1,2,17,29,0.5,4.5,7.6
13838,Ignacio Gamez,34.0,7,13,25,1.9,3.4,6.6
13767,Gilbert Waterman,34.0,8,13,22,2.1,3.4,5.8
14082,Len Carrier,33.2,4,6,17,1.1,1.6,4.5
15900,Harry de Bruijn,33.2,7,19,10,1.9,5.1,2.7
14637,Nesty Martinez,33.2,3,16,12,0.8,4.3,3.2
12244,TIMMO VAN VLIJMEN,33.2,1,11,14,0.3,2.9,3.7
13699,Munehiro Miyazaki,33.1,1,18,18,0.3,4.9,4.9
14715,Ron Bateman,33.0,0,12,26,0.0,3.3,7.1
13381,David Avila,32.2,5,12,16,1.4,3.3,4.4
15246,Rade Mandaric,32.2,4,5,19,1.1,1.4,5.2
14301,Antony Manton,32.2,8,24,17,2.2,6.6,4.7
13434,Dan Meyers,32.2,3,13,27,0.8,3.6,7.4
14496,Jeff Buonaiuti,32.1,1,11,17,0.3,3.1,4.7
16064,Lachlan Pankhurst,32.1,1,13,18,0.3,3.6,5.0
15409,Brad Franklin,32.0,3,7,22,0.8,2.0,6.2
14328,Carlomaria Alti,31.2,3,8,19,0.9,2.3,5.4
15225,Maimun bin Asif,31.2,3,10,18,0.9,2.8,5.1
14990,Dong-min Lee,31.2,5,25,21,1.4,7.1,6.0
14796,Gertrudes Cruz,31.1,2,18,20,0.6,5.2,5.7
13756,Santiago Herrera,31.0,3,26,20,0.9,7.5,5.8
13753,Eugene MacDonald,31.0,1,18,21,0.3,5.2,6.1
13338,Mark McKenzie,31.0,3,8,15,0.9,2.3,4.4
15775,Guy Nichol,31.0,0,6,23,0.0,1.7,6.7
14944,Djoka Pesa,31.0,0,12,19,0.0,3.5,5.5
16167,Abdul-Majid bin Labib,30.1,3,8,21,0.9,2.4,6.2
14371,Juan Morales,30.1,3,8,22,0.9,2.4,6.5
14382,Nobuyuki Nakagawa,30.1,5,13,5,1.5,3.9,1.5
12405,ABDUL-GHAFUR BIN NAWAF,30.0,1,5,24,0.3,1.5,7.2
14392,Aca Djuretic,30.0,3,13,16,0.9,3.9,4.8
14168,Tony Padro,30.0,4,17,9,1.2,5.1,2.7
14661,Sang-cheol Lee,29.0,1,12,15,0.3,3.7,4.7
12884,Jorge Quinones,29.0,2,11,17,0.6,3.4,5.3
13513,Marius Cipriani,28.1,5,14,22,1.6,4.4,7.0
14339,Vuk Milkovic,28.1,3,13,9,1.0,4.1,2.9
14480,Alfie Duke,28.0,1,15,10,0.3,4.8,3.2
13544,Alexander Green,28.0,2,11,11,0.6,3.5,3.5
14356,Jung-hoon Kim,28.0,3,11,15,1.0,3.5,4.8
14484,Giacomo Bianchi,26.1,2,13,18,0.7,4.4,6.2
14673,Curt McLeish,26.0,2,7,5,0.7,2.4,1.7
12429,BRANDON SASLOVE,26.0,0,4,18,0.0,1.4,6.2
13448,Graciano Will,26.0,3,12,28,1.0,4.2,9.7
14238,Joey Foster,25.1,4,13,16,1.4,4.6,5.7
14182,Israel Franco,25.1,0,9,20,0.0,3.2,7.1
14046,Vern Flemming,25.0,2,13,13,0.7,4.7,4.7
14006,Dean Kay,24.2,2,6,18,0.7,2.2,6.6
12394,JONATHAN KEAVENEY,24.2,1,7,25,0.4,2.6,9.1
14730,Hector Perocier,24.2,3,14,4,1.1,5.1,1.5
14618,Les Almond,24.1,5,19,11,1.8,7.0,4.1
14309,George Jackson,24.1,1,5,12,0.4,1.8,4.4
13992,Pierre Le Corre,24.1,2,12,16,0.7,4.4,5.9
13886,Marcel Mazzolani,24.1,2,9,9,0.7,3.3,3.3
13695,Lázaro Bertrand,24.0,3,10,23,1.1,3.8,8.6
13676,Pierluigi Acquaviva,23.2,2,7,19,0.8,2.7,7.2
14438,Brad Hogan,23.2,4,8,17,1.5,3.0,6.5
15484,Juan Corneto,23.1,5,16,6,1.9,6.2,2.3
14705,In-chul Lee,23.1,3,10,8,1.2,3.9,3.1
13421,Frits Vuijk,23.1,1,4,12,0.4,1.5,4.6
14544,Martin Hanlon,22.2,1,16,15,0.4,6.4,6.0
15198,Fernando Hernandez,22.2,3,4,11,1.2,1.6,4.4
14030,Halim Ragheb,22.2,2,6,9,0.8,2.4,3.6
14536,Tim Renfroe,22.2,4,17,14,1.6,6.8,5.6
12593,Mannus Ruijter,22.2,0,10,18,0.0,4.0,7.1
13750,Omar Jasso,22.1,1,6,9,0.4,2.4,3.6
14737,Melchiore Dabell,21.2,3,11,22,1.2,4.6,9.1
15478,Ilija Celebic,21.1,2,14,16,0.8,5.9,6.8
13689,Mike Pardo,21.1,0,7,15,0.0,3.0,6.3
14693,Nasir al Din Qadir,21.1,4,4,10,1.7,1.7,4.2
14153,Allvaro Remdio,21.1,9,10,11,3.8,4.2,4.6
14589,Ruben Calle,21.0,1,4,19,0.4,1.7,8.1
14112,Jerry Marquez,21.0,2,9,14,0.9,3.9,6.0
14337,Spencer Hill,20.1,2,6,11,0.9,2.7,4.9
14856,James Richardson,20.1,4,12,13,1.8,5.3,5.8
14353,Frank Carrasco,19.2,0,7,12,0.0,3.2,5.5
14179,Tony Diaz,19.2,0,7,16,0.0,3.2,7.3
14787,Miguel Estrada,19.0,3,10,14,1.4,4.7,6.6
14073,Wop Nijenhuis,19.0,2,8,18,0.9,3.8,8.5
12901,Jarod Pavey,19.0,1,5,20,0.5,2.4,9.5
14176,Chris Beveridge,18.2,1,10,17,0.5,4.8,8.2
14289,Jae-keol Kim,18.2,1,4,18,0.5,1.9,8.7
13558,Angelino Cerretti,18.0,2,6,17,1.0,3.0,8.5
14250,Calvin Cornell,17.2,3,11,11,1.5,5.6,5.6
13314,Frank Guevara,17.2,1,4,15,0.5,2.0,7.6
16079,Morgan O'Neill,17.2,1,13,16,0.5,6.6,8.2
13749,Ivan Martinez,17.1,1,4,16,0.5,2.1,8.3
13102,Nunzio Ponchielli,17.1,1,5,9,0.5,2.6,4.7
14009,Sander Broersen,17.0,3,11,9,1.6,5.8,4.8
14135,Pavle Garasanin,17.0,2,8,11,1.1,4.2,5.8
14297,Hee-ho Kim,17.0,1,3,14,0.5,1.6,7.4
14965,Lloyd Gould,16.2,2,15,9,1.1,8.1,4.9
14084,Herman Takens,16.2,3,14,11,1.6,7.6,5.9
14248,Geomar Tiscorinia,16.2,1,4,13,0.5,2.2,7.0
14296,David Dominguez,16.1,2,9,17,1.1,5.0,9.4
12869,Gervasio Mrtires,16.1,0,5,8,0.0,2.8,4.4
12886,George Storey,16.1,1,6,15,0.6,3.3,8.3
14066,Nick Hughes,16.0,2,10,17,1.1,5.6,9.6
13728,Jon Vargas,15.2,3,10,10,1.7,5.7,5.7
14372,Nelson Arriola,15.1,3,11,9,1.8,6.5,5.3
14549,Ryan Friedrich,15.0,2,6,10,1.2,3.6,6.0
14364,Gerardo Ortiz,14.1,0,10,3,0.0,6.3,1.9
14557,Greg West,14.1,2,6,13,1.3,3.8,8.2
12767,Wei-quo Mak,14.0,0,4,11,0.0,2.6,7.1
14100,Dave Power,14.0,1,4,9,0.6,2.6,5.8
13954,Constant Napoleoni,13.2,0,6,9,0.0,4.0,5.9
14319,Bruno Yamamoto,13.2,2,8,10,1.3,5.3,6.6
14709,Ata Yushua,13.2,1,2,11,0.7,1.3,7.2
12090,Gennarino Carnascialli,13.1,1,3,10,0.7,2.0,6.8
12454,CHICO MITSUKURI,13.1,0,2,5,0.0,1.3,3.4
14047,Sergio Vega,13.1,0,6,5,0.0,4.0,3.4
15446,Marcel Baldato,13.0,0,5,3,0.0,3.5,2.1
14605,Anton Cantu,13.0,2,8,6,1.4,5.5,4.2
14142,Alex Garcia,13.0,1,5,3,0.7,3.5,2.1
13761,In-sung Kim,13.0,1,4,9,0.7,2.8,6.2
13524,Danny Medellin,12.0,3,6,10,2.2,4.5,7.5
13120,Ramon Dominguez,11.2,1,4,5,0.8,3.1,3.9
12742,Ferris Rice,11.1,2,5,4,1.6,4.0,3.2
14076,Alvaro Espana,11.0,0,4,11,0.0,3.3,9.0
14185,Belchior Werneck,10.2,0,5,9,0.0,4.2,7.6
14640,Roger Taggart,10.1,1,5,8,0.9,4.4,7.0
14365,Marços Sugimoto,10.0,1,3,1,0.9,2.7,0.9
14105,Sukeichi Iwaki,9.2,1,8,8,0.9,7.4,7.4
14000,Eleuterio Murialdo,9.2,0,0,6,0.0,0.0,5.6
15220,Marco Rosolino,9.1,1,4,1,1.0,3.9,1.0
14169,Hussein Dharr,9.0,1,3,6,1.0,3.0,6.0
13847,Yeong-sam Lee,8.2,1,4,5,1.0,4.2,5.2
14278,Hughie Miller,8.2,1,4,2,1.0,4.2,2.1
14610,Bobby Quevedo,8.2,0,10,5,0.0,10.4,5.2
13947,Martin Newbold,8.1,0,1,3,0.0,1.1,3.2
12734,Tucker Longley,7.2,2,1,4,2.3,1.2,4.7
12896,Leonard Rebellin,7.2,0,2,10,0.0,2.3,11.7
15130,David Mejia,7.1,0,7,5,0.0,8.6,6.1
13945,Simone Pastaneira,7.1,2,1,2,2.5,1.2,2.5
13362,Nate Hardin,7.0,0,2,5,0.0,2.6,6.4
14950,Nazih bin Khaldun,6.2,0,2,3,0.0,2.7,4.0
12907,Miguel Solis,6.0,0,2,6,0.0,3.0,9.0
14334,Francisco Chavez,5.2,0,0,4,0.0,0.0,6.4
14293,Rudko Minic,5.2,2,4,4,3.2,6.4,6.4
12834,Sean Samuels,5.2,0,1,1,0.0,1.6,1.6
11653,ANTONIO RODRIQUEZ,5.1,0,1,4,0.0,1.7,6.8
13744,Stewart Sproule,5.1,1,2,3,1.7,3.4,5.1
14890,Omran bin Amjad,5.0,2,2,3,3.6,3.6,5.4
14127,Ostoja Cubrilovic,5.0,0,6,0,0.0,10.8,0.0
13971,Efrain Ramirez,5.0,1,3,4,1.8,5.4,7.2
14333,Dzevat Jokanovic,4.2,0,5,2,0.0,9.6,3.9
13978,Zion Benford,4.0,0,3,3,0.0,6.8,6.8
14701,Dean Hughes,4.0,0,1,2,0.0,2.2,4.5
