ID,Name,IP,HR,BB,K,HR/9,BB/9,K/9
15789,Jarrod Malone,158.2,12,60,74,0.7,3.4,4.2
13952,Armando Alcala,156.2,15,49,98,0.9,2.8,5.6
13909,BILL CAWTHORNE,156.1,11,52,115,0.6,3.0,6.6
15655,Abdul-Karim Fadil,154.1,3,39,98,0.2,2.3,5.7
13575,Asim Zukic,154.1,19,70,94,1.1,4.1,5.5
14458,Tim Cody,152.2,15,45,47,0.9,2.7,2.8
14057,Borenko Stambolic,152.1,12,64,74,0.7,3.8,4.4
14736,Michael Utting,152.0,11,42,89,0.7,2.5,5.3
13322,Noël Carpeggiani,150.1,14,49,88,0.8,2.9,5.3
16064,Lachlan Pankhurst,149.0,10,57,90,0.6,3.4,5.4
11570,JOSH KNIGHT,148.2,16,60,106,1.0,3.6,6.4
16167,Abdul-Majid bin Labib,145.2,12,74,82,0.7,4.6,5.1
12741,Jovan Sekulic,145.1,10,81,99,0.6,5.0,6.1
13593,David Campos,144.2,15,36,103,0.9,2.2,6.4
12877,Fujio Tanaka,143.1,10,47,101,0.6,3.0,6.3
13878,Carlos Pacheco,143.0,21,43,30,1.3,2.7,1.9
16395,John True,141.0,2,62,100,0.1,4.0,6.4
15589,Rémy Lemaire,140.1,10,45,101,0.6,2.9,6.5
12089,Jayden Fielding,139.2,9,71,81,0.6,4.6,5.2
13561,Brendan Gardner,137.0,9,37,96,0.6,2.4,6.3
14451,Andrew Sylvester,137.0,14,63,82,0.9,4.1,5.4
15644,Trevor Cornelissen,136.2,11,60,87,0.7,4.0,5.7
15601,Chris Berreles,136.1,17,60,69,1.1,4.0,4.6
15580,Emiel IJzerman,136.0,6,42,84,0.4,2.8,5.6
13083,Jason Morris,136.0,8,53,97,0.5,3.5,6.4
13955,Nick Beer,133.0,11,38,83,0.7,2.6,5.6
13229,Hughie Lloyd,132.0,15,34,86,1.0,2.3,5.9
14514,Yoshiji Nagao,130.2,21,52,102,1.4,3.6,7.0
14460,Bosko Davidovic,130.1,5,55,81,0.3,3.8,5.6
13746,Ab van Soest,129.2,11,31,102,0.8,2.2,7.1
13856,Jai Flemming,129.0,14,65,59,1.0,4.5,4.1
14857,Edward Scholten,129.0,3,41,65,0.2,2.9,4.5
13069,Chris Stewart,128.0,10,32,89,0.7,2.2,6.3
13325,Rodolfo Mendez,127.2,5,34,105,0.4,2.4,7.4
13983,Jose Salvatierra,123.2,11,57,74,0.8,4.1,5.4
14346,Ljuba Drulovic,123.1,16,49,61,1.2,3.6,4.5
13516,Andres Martinez,121.2,5,57,97,0.4,4.2,7.2
13059,Azzam Yasar,121.2,14,54,77,1.0,4.0,5.7
14426,Gavin Jenkins,121.1,19,54,86,1.4,4.0,6.4
13898,Shafeeq bin Rafi,119.2,11,46,87,0.8,3.5,6.5
15978,Luis Romero,115.1,6,47,77,0.5,3.7,6.0
12882,Ricardo Gutierrez,112.2,10,35,77,0.8,2.8,6.2
13883,Joe Perrine,111.0,12,35,65,1.0,2.8,5.3
15592,James Phipps,111.0,12,46,55,1.0,3.7,4.5
15566,Jaime Porras,110.2,4,36,68,0.3,2.9,5.5
13402,Adam Gray,110.0,11,44,67,0.9,3.6,5.5
13369,Tom Pelley,109.2,10,49,75,0.8,4.0,6.2
15018,Dan Griffin,108.0,11,46,62,0.9,3.8,5.2
13542,Jose Alvarez,106.2,12,43,70,1.0,3.6,5.9
13689,Mike Pardo,106.2,12,24,73,1.0,2.0,6.2
15617,Bob Black,105.2,11,43,59,0.9,3.7,5.0
13485,Stewart Shaw,105.1,5,52,65,0.4,4.4,5.6
12654,Francisco Armendariz,104.0,5,51,68,0.4,4.4,5.9
13135,Mick Roberts,102.2,5,51,48,0.4,4.5,4.2
13548,Slavko Zimojic,101.0,14,70,80,1.2,6.2,7.1
15796,Isa bin Mufeed,100.2,7,33,54,0.6,3.0,4.8
14071,Jörg Ebner,97.2,10,44,65,0.9,4.1,6.0
15325,Riccardo Spierings,95.1,6,35,42,0.6,3.3,4.0
14039,Seung-hyeon Ahn,95.0,7,33,36,0.7,3.1,3.4
12656,Hadde ten Veen,94.2,6,26,65,0.6,2.5,6.2
13535,Mario Huerta,94.0,15,27,71,1.4,2.6,6.8
12454,CHICO MITSUKURI,93.1,9,45,45,0.9,4.3,4.3
13935,Lee Younker,93.0,15,35,63,1.5,3.4,6.1
15225,Maimun bin Asif,92.1,13,36,36,1.3,3.5,3.5
12473,Jose Ruiz,91.2,6,32,68,0.6,3.1,6.7
14748,Otte van Ingen,91.2,7,36,44,0.7,3.5,4.3
15330,Suljo Danicic,91.1,3,26,40,0.3,2.6,3.9
14465,Masaaki Koga,91.1,8,30,60,0.8,3.0,5.9
13388,Hyo-kon Park,91.1,11,47,43,1.1,4.6,4.2
13510,Yong-koo Lee,91.0,3,18,47,0.3,1.8,4.6
17273,Bill Hernandez,89.2,15,33,31,1.5,3.3,3.1
14711,Honório Imaginrio,89.1,9,43,62,0.9,4.3,6.2
14476,Trevor Griffiths,86.2,8,38,38,0.8,3.9,3.9
12436,SEUNG-JAE YOO,86.1,7,43,60,0.7,4.5,6.3
14390,Bill Martinez,86.0,12,41,66,1.3,4.3,6.9
16212,Pedrag Pupovac,86.0,9,37,63,0.9,3.9,6.6
13865,Omarion Bedford,85.2,9,36,47,0.9,3.8,4.9
12627,Noah Moy,85.2,5,41,59,0.5,4.3,6.2
13858,John Dominey,83.2,6,22,46,0.6,2.4,4.9
15813,Ryan Richard,83.1,2,37,65,0.2,4.0,7.0
13490,Aquiles Francisco,82.2,7,28,46,0.8,3.0,5.0
14491,Bill Brewster,80.1,4,28,55,0.4,3.1,6.2
13670,Jon Prévot,80.0,10,37,44,1.1,4.2,5.0
14849,Pascal Hiemstra,78.1,4,12,66,0.5,1.4,7.6
16210,Tommy McQuinn,77.2,4,30,56,0.5,3.5,6.5
15790,Roger Scarlett,77.1,7,30,63,0.8,3.5,7.3
13985,Ryan Larkin,77.0,5,24,42,0.6,2.8,4.9
13029,Ernst Mahoney,76.0,5,22,34,0.6,2.6,4.0
15610,Jake Moncrief,73.2,3,21,41,0.4,2.6,5.0
14565,Dylan Miners,73.1,4,41,49,0.5,5.0,6.0
14082,Len Carrier,72.2,2,31,51,0.2,3.8,6.3
10974,KEVIN MAJOR,72.2,5,20,46,0.6,2.5,5.7
13814,Dan Meyer,72.2,7,21,55,0.9,2.6,6.8
13926,Jasa Bulatovic,72.1,7,15,57,0.9,1.9,7.1
14561,Angel Suarez,72.1,6,39,36,0.7,4.9,4.5
15583,Arnold Carels,71.1,5,15,54,0.6,1.9,6.8
12884,Jorge Quinones,70.1,8,17,51,1.0,2.2,6.5
14512,David More,70.0,2,18,48,0.3,2.3,6.2
14016,Sofian Renard,69.0,3,20,38,0.4,2.6,5.0
13390,Jeremy Youngberry,69.0,4,26,52,0.5,3.4,6.8
11607,JOHN YOAKUM,68.1,5,56,44,0.7,7.4,5.8
15465,Lee Jones,68.0,2,14,20,0.3,1.9,2.6
13904,Mick Adams,67.2,11,21,46,1.5,2.8,6.1
16393,Mike Bruce,67.2,3,13,48,0.4,1.7,6.4
13099,Don Wyatt,67.1,6,15,40,0.8,2.0,5.3
15599,Silvestro Antonoli,67.0,3,22,27,0.4,3.0,3.6
14148,Ferdinando Mansi,67.0,9,20,48,1.2,2.7,6.4
13356,Jay Williamson,66.1,5,34,53,0.7,4.6,7.2
13398,Shamar Mayfield,66.0,4,26,34,0.5,3.5,4.6
13897,Bobby Rock,66.0,4,21,55,0.5,2.9,7.5
14366,Sinisa Prpos,65.2,4,26,25,0.5,3.6,3.4
14392,Aca Djuretic,64.2,11,30,43,1.5,4.2,6.0
13022,Usaburo Pintado,64.2,2,30,47,0.3,4.2,6.5
15632,Oscar Gonzalez,64.1,3,18,50,0.4,2.5,7.0
13150,Braz Cafu,63.2,7,23,46,1.0,3.3,6.5
13302,Ammar Seif,63.2,4,42,46,0.6,5.9,6.5
11022,KELLY ROSENBERGER,63.1,4,24,49,0.6,3.4,7.0
13142,Appolonius Hayek,63.0,5,18,36,0.7,2.6,5.1
12643,Waldemar Reinders,62.2,3,24,60,0.4,3.4,8.6
14832,Tobias Aalderink,62.0,6,26,44,0.9,3.8,6.4
13157,Daniel Alvarado,60.0,7,22,39,1.1,3.3,5.8
15778,Vinny Vargas,60.0,6,20,48,0.9,3.0,7.2
14328,Carlomaria Alti,59.2,5,21,38,0.8,3.2,5.7
12561,Lachlan Innes,59.2,6,19,42,0.9,2.9,6.3
14132,Mark Atkinson,59.1,11,41,37,1.7,6.2,5.6
14258,Nicholas Sanders,59.1,9,17,51,1.4,2.6,7.7
13131,Luis Lopez,58.2,7,16,32,1.1,2.5,4.9
12901,Jarod Pavey,58.2,4,33,32,0.6,5.1,4.9
16091,Jin-ho Kim,58.1,13,29,40,2.0,4.5,6.2
12855,Ole van den Hoogen,57.2,1,18,33,0.2,2.8,5.2
15037,Bong-hwan Park,57.1,2,14,33,0.3,2.2,5.2
14706,Gerry Frew,57.0,5,23,29,0.8,3.6,4.6
13327,Luke Prokopec,57.0,6,27,25,0.9,4.3,3.9
13224,David Gonzalez,56.2,6,22,37,1.0,3.5,5.9
13185,DON KELLY,56.2,3,32,48,0.5,5.1,7.6
14144,Jong-su Kim,56.0,11,11,43,1.8,1.8,6.9
13098,Edgar Martinez,56.0,1,20,47,0.2,3.2,7.6
14095,Conrad Houwers,55.2,3,23,47,0.5,3.7,7.6
12593,Mannus Ruijter,55.2,2,33,43,0.3,5.3,7.0
12394,JONATHAN KEAVENEY,55.1,8,40,33,1.3,6.5,5.4
14675,Reuben Bennis,54.1,2,8,32,0.3,1.3,5.3
15382,Ronald Hickman,54.1,5,24,37,0.8,4.0,6.1
13314,Frank Guevara,54.0,3,25,36,0.5,4.2,6.0
13362,Nate Hardin,53.2,8,16,52,1.3,2.7,8.7
15766,Don Cassidy,53.0,3,21,42,0.5,3.6,7.1
13945,Simone Pastaneira,53.0,5,21,49,0.8,3.6,8.3
15780,Chris Ballesteros,52.2,6,26,47,1.0,4.4,8.0
13815,Mike Vallen,52.0,5,23,33,0.9,4.0,5.7
13401,Giovanni Canalo,51.2,7,41,40,1.2,7.1,7.0
12702,Vic Avalos,51.1,7,20,31,1.2,3.5,5.4
14013,Graciano Bacelar,51.0,1,24,30,0.2,4.2,5.3
14096,Juan Blancas,51.0,9,22,42,1.6,3.9,7.4
11831,Gabel Lijzenga,51.0,2,14,45,0.4,2.5,7.9
14607,Duk-yoon Pyo,51.0,8,16,28,1.4,2.8,4.9
14077,Rio Phillips,50.2,8,20,17,1.4,3.6,3.0
14473,Jorge Brushett,50.1,5,22,33,0.9,3.9,5.9
12415,RIC STUFI,50.1,3,23,31,0.5,4.1,5.5
13892,Hiroya Tanigawa,50.1,11,25,19,2.0,4.5,3.4
14182,Israel Franco,50.0,2,20,30,0.4,3.6,5.4
12458,Ersilio Maffi,49.2,5,19,28,0.9,3.4,5.1
12792,Danny Sandoval,49.2,1,16,33,0.2,2.9,6.0
14107,Odilon Baren,49.1,4,20,30,0.7,3.6,5.5
13530,Alex Serrano,48.2,6,11,22,1.1,2.0,4.1
14176,Chris Beveridge,48.1,4,17,29,0.7,3.2,5.4
13434,Dan Meyers,48.1,5,23,19,0.9,4.3,3.5
13027,Sadaqat Mahdi,48.0,4,23,42,0.8,4.3,7.9
12767,Wei-quo Mak,48.0,3,24,34,0.6,4.5,6.4
13285,Adam Newton,48.0,2,21,39,0.4,3.9,7.3
11518,CARLOS PEREZ,48.0,5,15,45,0.9,2.8,8.4
12968,MIKE BERTEL,47.2,5,17,23,0.9,3.2,4.3
14807,Damian Dowling,47.2,10,10,27,1.9,1.9,5.1
15086,Mason Kent,47.2,1,23,27,0.2,4.3,5.1
12377,TONY BELL,47.1,6,27,41,1.1,5.1,7.8
13879,Jafar Humam,46.2,6,12,47,1.2,2.3,9.1
15028,Shareef Ya'qub,46.2,7,23,27,1.4,4.4,5.2
12209,Humberto Boye,46.1,4,21,29,0.8,4.1,5.6
14181,Carlos Gerlach,46.1,9,26,36,1.7,5.1,7.0
14709,Ata Yushua,46.1,7,15,38,1.4,2.9,7.4
14161,Estevan Marte,46.0,2,19,14,0.4,3.7,2.7
14188,Alberto Barrera,45.2,3,13,34,0.6,2.6,6.7
13554,Ji-hu Ahn,45.0,6,9,29,1.2,1.8,5.8
12834,Sean Samuels,45.0,8,20,32,1.6,4.0,6.4
16841,Arturo Alvarado,44.2,5,11,25,1.0,2.2,5.0
11961,Yazeed bin Suhail,44.2,2,37,30,0.4,7.5,6.0
12243,SCOTT STOKES,44.1,4,14,24,0.8,2.8,4.9
14702,Juan Diaz,43.1,6,17,21,1.2,3.5,4.4
15485,Mario Garcia,43.1,5,13,21,1.0,2.7,4.4
13051,Adrian Gutierrez,43.0,5,26,25,1.0,5.4,5.2
13071,Danny Martinez,43.0,8,18,37,1.7,3.8,7.7
15604,Bob Rolston,43.0,5,22,38,1.0,4.6,8.0
11569,ROY STEEL,43.0,2,14,19,0.4,2.9,4.0
14079,Safwan Fawwaz,42.1,3,12,28,0.6,2.6,6.0
12853,Adnan bin Siraj,41.1,1,13,31,0.2,2.8,6.8
14496,Jeff Buonaiuti,40.1,2,17,23,0.4,3.8,5.1
13345,Kai O'Doherty,40.1,1,9,36,0.2,2.0,8.0
13719,Brayden Hewat,40.0,1,13,16,0.2,2.9,3.6
13264,Corbin Fayard,39.1,4,14,21,0.9,3.2,4.8
13096,Killian Swyers,39.1,5,16,26,1.1,3.7,5.9
12909,Juan Hernandez,38.2,3,12,18,0.7,2.8,4.2
11787,ED MCGREER,38.2,4,17,25,0.9,4.0,5.8
11969,Karst Lubbers,38.1,3,16,31,0.7,3.8,7.3
12598,Glenn Oskam,38.1,3,17,29,0.7,4.0,6.8
13989,Gerard Peacock,38.1,1,9,27,0.2,2.1,6.3
13121,Luciano Maccioni,37.2,3,9,28,0.7,2.2,6.7
13995,Stewart Jones,37.1,4,14,28,1.0,3.4,6.8
14772,Paolo Avanzi,37.0,7,16,33,1.7,3.9,8.0
14528,Brad Dehn,37.0,6,26,24,1.5,6.3,5.8
15268,Vasa Petrovic,37.0,3,8,28,0.7,1.9,6.8
15657,Abdel Shafiq,36.0,3,4,24,0.8,1.0,6.0
15792,Constant van den Bogaert,36.0,3,13,26,0.8,3.2,6.5
13600,Gary Talbot,35.2,2,9,22,0.5,2.3,5.6
14141,Matthew Robert,35.1,6,6,23,1.5,1.5,5.9
14102,Teruyuki Takamoto,35.1,4,7,26,1.0,1.8,6.6
14410,Carlos Guerrero,34.2,3,16,23,0.8,4.2,6.0
13449,Alex Martinez,34.2,1,31,26,0.3,8.0,6.8
15775,Guy Nichol,34.2,1,15,37,0.3,3.9,9.6
10984,MAYUMI SHIMOMURA,34.2,10,22,21,2.6,5.7,5.5
13324,Lewis Wylie,34.2,5,16,30,1.3,4.2,7.8
15409,Brad Franklin,34.1,4,16,30,1.0,4.2,7.9
13050,Josh Boyden,34.0,1,7,26,0.3,1.9,6.9
14405,Arnáo Santarm,33.2,2,24,26,0.5,6.4,7.0
14683,Yonetoshi Fujii,33.1,3,16,23,0.8,4.3,6.2
13662,Milutin Milankovic,33.1,4,12,19,1.1,3.2,5.1
12885,Bradley Clow,33.0,1,15,16,0.3,4.1,4.4
13074,Jean Berger,32.2,4,12,23,1.1,3.3,6.3
14193,Roy Monck,32.2,5,16,22,1.4,4.4,6.1
14916,Hayden Pringle,32.2,1,22,22,0.3,6.1,6.1
15770,Robert Muir,32.1,5,13,19,1.4,3.6,5.3
12833,Kane Ridley,32.1,7,18,23,1.9,5.0,6.4
13225,Abdul-Rahim bin Karif,32.0,2,11,18,0.6,3.1,5.1
12405,ABDUL-GHAFUR BIN NAWAF,31.2,1,11,16,0.3,3.1,4.5
12871,Oscar Halley,31.2,6,15,21,1.7,4.3,6.0
14401,Manny Rodriguez,31.1,1,10,22,0.3,2.9,6.3
13502,Wijnand Blauw,31.0,1,12,18,0.3,3.5,5.2
13589,Bastien Cottolengo,31.0,4,15,21,1.2,4.4,6.1
12858,Luigi Osborne,31.0,7,17,25,2.0,4.9,7.3
14037,Jesus Flores,30.2,6,17,27,1.8,5.0,7.9
13991,Richard Martinez,30.2,2,7,13,0.6,2.1,3.8
12869,Gervasio Mrtires,30.2,4,10,19,1.2,2.9,5.6
14059,Norman Clow,30.1,3,19,14,0.9,5.6,4.2
12959,HORST RIJNEVELD,30.1,6,26,33,1.8,7.7,9.8
15525,Omar Vasquez,30.1,3,18,12,0.9,5.3,3.6
14472,Laurente Dorso,30.0,4,13,10,1.2,3.9,3.0
13439,Willie Gonzalez,30.0,3,21,16,0.9,6.3,4.8
12806,Jarod Willey,30.0,1,11,26,0.3,3.3,7.8
13056,Quintin Bugbie,29.2,2,10,21,0.6,3.0,6.4
12477,Brayden Dalley,29.1,2,6,20,0.6,1.8,6.1
12003,Miguel Franco,29.1,0,29,15,0.0,8.9,4.6
14432,Omar Martinez,29.1,3,11,21,0.9,3.4,6.4
12090,Gennarino Carnascialli,29.0,1,8,24,0.3,2.5,7.4
12183,Basilio Brandini,28.1,1,16,19,0.3,5.1,6.0
13035,Tony Harding,28.1,4,13,18,1.3,4.1,5.7
12849,Nuri bin Kamal,27.2,4,11,24,1.3,3.6,7.8
12664,Amjad bin Raghib,27.2,1,8,22,0.3,2.6,7.2
13761,In-sung Kim,27.2,2,4,17,0.7,1.3,5.5
12731,Do-hyung Lee,27.2,3,6,16,1.0,2.0,5.2
14492,Joe MacLellan,27.2,0,13,27,0.0,4.2,8.8
13130,Nobumasa Tanaka,27.2,3,4,19,1.0,1.3,6.2
12942,HYUN-WOO KIM,27.1,1,12,21,0.3,4.0,6.9
12848,Yoshii Sato,27.1,2,15,16,0.7,4.9,5.3
12686,Raul Gonzales,27.0,3,24,13,1.0,8.0,4.3
13710,Carlos Canchola,26.2,7,15,15,2.4,5.1,5.1
13110,Dave Diego,26.2,3,12,22,1.0,4.0,7.4
11942,Warren Wonnocott,26.1,4,6,16,1.4,2.1,5.5
13138,Ubaydah bin Azhar,25.1,0,8,15,0.0,2.8,5.3
14661,Sang-cheol Lee,25.1,1,10,13,0.4,3.6,4.6
14831,Aidan Wilkes,25.1,3,11,25,1.1,3.9,8.9
14350,Ljuba Dobrica,25.0,1,4,13,0.4,1.4,4.7
13148,Graciano Kains,25.0,0,10,22,0.0,3.6,7.9
13699,Munehiro Miyazaki,24.0,8,9,5,3.0,3.4,1.9
13451,David Morales,23.2,6,7,12,2.3,2.7,4.6
11645,YASUMITSU MACHIDA,23.1,0,14,14,0.0,5.4,5.4
13448,Graciano Will,23.1,1,12,15,0.4,4.6,5.8
13024,Abbudin Aswad,23.0,6,5,20,2.3,2.0,7.8
14250,Calvin Cornell,22.2,1,11,20,0.4,4.4,7.9
12724,Rafael Bellett,21.2,2,4,12,0.8,1.7,5.0
14851,Ewan Attwood,21.1,1,10,7,0.4,4.2,3.0
13381,David Avila,21.1,2,9,9,0.8,3.8,3.8
14153,Allvaro Remdio,21.1,3,8,16,1.3,3.4,6.8
13539,Valerio Bessi,20.2,2,7,14,0.9,3.0,6.1
12241,George Black,20.2,4,6,10,1.7,2.6,4.4
12888,Spaulding Smalls,20.2,2,4,12,0.9,1.7,5.2
13714,Abdul-Malik bin Kameel,20.1,2,10,7,0.9,4.4,3.1
14715,Ron Bateman,20.0,1,8,15,0.5,3.6,6.8
13105,Draza Moljevic,20.0,1,7,15,0.5,3.1,6.8
13235,Quentin Donalds,19.2,1,7,10,0.5,3.2,4.6
12451,COLIN LAURENDEAU,19.2,1,12,10,0.5,5.5,4.6
14457,Robert DeNeve,19.1,2,9,11,0.9,4.2,5.1
12560,Harrison Sturgess,19.1,3,9,18,1.4,4.2,8.4
16197,Teko Diepstraten,19.0,1,2,16,0.5,0.9,7.6
14995,Gerd MacDonald,18.2,2,3,20,1.0,1.4,9.6
12422,ILIJA SESELY,18.2,1,7,9,0.5,3.4,4.3
12911,DAVE FLORES,18.1,3,11,13,1.5,5.4,6.4
12680,Ji-hoon Kim,18.1,1,3,8,0.5,1.5,3.9
14006,Dean Kay,18.0,2,12,11,1.0,6.0,5.5
13731,Leon Park,18.0,5,6,14,2.5,3.0,7.0
14839,Luther Street,18.0,1,5,8,0.5,2.5,4.0
13741,Kane Aston,17.1,1,7,14,0.5,3.6,7.3
13047,Shaun Crouch,17.1,0,8,9,0.0,4.2,4.7
15653,Rudy de Groot,17.1,0,7,10,0.0,3.6,5.2
16629,Jose Mier,17.1,1,5,6,0.5,2.6,3.1
13328,Rudko Stevic,16.2,1,2,12,0.5,1.1,6.5
13685,Angelo Ramos,16.1,2,12,11,1.1,6.6,6.1
11798,JOHN BEDLECOM,16.0,0,8,8,0.0,4.5,4.5
12232,Ian Boyle,16.0,3,4,6,1.7,2.2,3.4
10966,CHRIS MATTHEWS,16.0,2,12,10,1.1,6.8,5.6
15984,Alfredo Marin,15.2,4,6,9,2.3,3.4,5.2
13103,Allen Dunbar,15.0,0,4,10,0.0,2.4,6.0
14100,Dave Power,15.0,2,7,4,1.2,4.2,2.4
12506,Bakir bin Yazid,14.2,2,5,15,1.2,3.1,9.2
13565,Bert Baird,14.1,1,7,16,0.6,4.4,10.0
12779,Albert Flores,14.1,0,5,5,0.0,3.1,3.1
13259,Mitsuharu Kinoshita,14.0,4,0,16,2.6,0.0,10.3
14166,Hyeon-sang Kim,13.1,0,3,11,0.0,2.0,7.4
12984,DESIDERIO ROMANELLI,13.1,1,4,15,0.7,2.7,10.1
13538,Hamid Zuhayr,13.1,2,4,13,1.3,2.7,8.8
14598,Dan Dicks,12.2,1,3,9,0.7,2.1,6.4
14339,Vuk Milkovic,12.1,2,8,10,1.5,5.8,7.3
13954,Constant Napoleoni,12.1,1,5,10,0.7,3.6,7.3
13578,Martin Brulhart,12.0,3,10,11,2.2,7.5,8.2
12486,Jack Standen,12.0,1,7,10,0.8,5.2,7.5
15640,Ethan Bastien,11.2,0,4,7,0.0,3.1,5.4
15423,Vittoriano Macaluso,11.2,1,2,6,0.8,1.5,4.6
14582,Kieron Whalley,11.1,1,4,4,0.8,3.2,3.2
12259,TAE-KON PARK,11.0,1,4,9,0.8,3.3,7.4
11653,ANTONIO RODRIQUEZ,11.0,2,6,10,1.6,4.9,8.2
14001,Srdjan Mihajlovic,10.2,0,10,8,0.0,8.4,6.8
12722,Gus Ramirez,10.2,1,6,8,0.8,5.1,6.8
14297,Hee-ho Kim,10.1,0,9,6,0.0,7.8,5.2
14309,George Jackson,10.0,1,3,8,0.9,2.7,7.2
16002,Armando Serna,9.2,3,6,6,2.8,5.6,5.6
15061,Arend Struik,9.2,1,2,3,0.9,1.9,2.8
14545,Joe Tinter,9.1,4,6,4,3.9,5.8,3.9
14248,Geomar Tiscorinia,9.1,0,3,6,0.0,2.9,5.8
12413,JEFF HOBBS,9.0,2,2,3,2.0,2.0,3.0
14493,Jerry Medina,9.0,1,2,5,1.0,2.0,5.0
15063,Paul Martinez,8.1,0,3,5,0.0,3.2,5.4
14060,Gualtiero Marinis,8.0,0,0,4,0.0,0.0,4.5
11580,HAYDEN O'CONNOR,7.1,0,2,11,0.0,2.5,13.5
12217,Jovica Pupovac,7.1,0,0,5,0.0,0.0,6.1
15811,Riccardo Bagliani,7.0,0,1,6,0.0,1.3,7.7
13784,MIKE VERHAPPEN,7.0,1,2,5,1.3,2.6,6.4
14333,Dzevat Jokanovic,6.2,0,2,4,0.0,2.7,5.4
14727,Jesus Garza,6.1,3,3,1,4.3,4.3,1.4
14056,Edwin Araujo,6.0,1,3,3,1.5,4.5,4.5
13399,Donnie Poor,6.0,0,4,1,0.0,6.0,1.5
13370,Ray Stantz,6.0,0,1,5,0.0,1.5,7.5
15561,Samuel Paquet,5.1,0,4,4,0.0,6.8,6.8
15039,David Foreman,5.0,1,4,2,1.8,7.2,3.6
13114,Melvin Matus,5.0,2,0,4,3.6,0.0,7.2
12891,Matt Miller,5.0,1,3,6,1.8,5.4,10.8
15595,Hyung-hwa Kim,4.2,1,1,4,1.9,1.9,7.7
15156,Will Wicks,4.2,1,6,2,1.9,11.6,3.9
13323,Horácio Barbas,4.1,0,2,3,0.0,4.2,6.2
14035,Willie Carrola,4.1,1,3,2,2.1,6.2,4.2
13343,Jamie Munson,4.1,0,0,3,0.0,0.0,6.2
14944,Djoka Pesa,4.1,1,1,1,2.1,2.1,2.1
12907,Miguel Solis,3.2,0,1,3,0.0,2.5,7.4
11907,Yoelbi Campinho,3.1,0,1,4,0.0,2.7,10.8
12010,Pino Funicello,3.1,0,4,3,0.0,10.8,8.1
13473,Hiroki Kojima,3.1,0,1,3,0.0,2.7,8.1
13753,Eugene MacDonald,3.1,0,3,3,0.0,8.1,8.1
14411,Eric Gates,3.0,0,3,2,0.0,9.0,6.0
14315,Ciaran Munro,2.2,0,1,2,0.0,3.4,6.8
12733,Ostoja Skerlic,2.2,0,1,1,0.0,3.4,3.4
13132,Braz Varino,2.2,0,1,1,0.0,3.4,3.4
14609,Avicenna bin Ma'n,2.1,0,0,0,0.0,0.0,0.0
13886,Marcel Mazzolani,2.1,1,3,1,3.9,11.6,3.9
12662,Joseph Coll,2.0,0,1,2,0.0,4.5,9.0
14535,Tony Jones,2.0,0,2,2,0.0,9.0,9.0
14334,Francisco Chavez,1.2,0,0,1,0.0,0.0,5.4
12494,Ruben Garcia,1.2,1,0,1,5.4,0.0,5.4
10977,VAN SANKS,1.2,1,2,1,5.4,10.8,5.4
15634,Niko Perisic,0.2,1,0,0,13.5,0.0,0.0
