id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
10149,3441,2013,25,0,201,2,1,0,459,113,72,515,1867,122,109,36,6,5,71,53,16,10,50,1,9,0,2,4,0,0.452,0,-0.672,0.6454
11688,3578,2013,28,0,201,2,1,0,201,42,38,230,824,58,56,10,1,8,23,27,13,1,22,2,4,4,3,0,0,-0.1184,0,-0.0033,1.1417
11988,3602,2013,99,0,201,2,1,0,21,4,3,24,84,8,6,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0.0116,0,-0.6225,-0.1785
12542,3634,2013,17,0,201,2,1,0,422,96,114,539,2198,127,126,8,1,16,51,43,0,1,108,0,20,0,8,1,0,0.6274,0,-5.7436,1.4302
12808,3650,2013,19,0,201,2,1,0,16,2,2,17,55,4,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0056,0,0.0,-0.1512
13406,3692,2013,22,0,201,2,1,0,62,21,11,75,249,74,0,9,0,1,9,17,1,0,9,1,1,0,3,1,0,1.6519,0,-0.2712,0.8336
18772,4128,2013,29,0,201,2,1,0,415,123,41,439,1505,108,96,21,5,1,45,29,17,6,20,1,8,1,2,1,0,0.9193,0,-1.1907,0.1848
20973,4289,2013,95,0,201,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
22996,4371,2013,31,0,201,2,1,0,207,46,43,234,837,70,62,4,0,4,21,21,1,0,19,0,6,4,2,2,0,-0.0792,0,-1.5851,-0.422
24084,4426,2013,21,0,201,2,1,0,456,132,47,545,2091,138,124,29,6,3,46,40,3,3,80,1,6,0,7,2,0,1.3857,0,-0.9924,3.0275
25947,4536,2013,25,0,201,2,1,0,509,113,86,611,2375,139,133,15,5,12,87,33,25,9,96,1,11,0,1,5,0,-0.7223,0,0.2767,1.8194
26551,4567,2013,99,0,201,2,1,0,70,20,8,86,326,19,19,3,1,2,9,8,0,1,15,0,3,0,0,1,0,0.5524,0,-1.3202,0.3813
26566,4567,2013,109,0,201,2,1,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1722,1,0.0,-0.0208
27183,4601,2013,99,0,201,2,1,0,1,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2724,0,0.0,-0.018
27504,4609,2013,22,0,201,2,1,0,251,65,53,284,1094,101,58,13,4,5,40,29,5,1,32,2,5,0,0,1,0,1.0737,0,0.9662,1.2149
27816,4616,2013,28,0,201,2,1,0,289,79,40,317,1079,97,72,15,4,4,32,30,1,2,24,4,5,0,2,2,0,-0.779,0,-1.0143,0.0704
28294,4628,2013,109,0,201,2,1,0,40,6,4,45,153,21,9,0,0,0,0,0,0,0,5,0,2,0,0,0,0,-0.3472,0,-0.1269,-0.3692
28828,4640,2013,27,0,201,2,1,0,86,13,14,100,366,50,26,2,0,3,11,13,0,0,10,0,4,0,1,3,0,-0.3693,0,0.3303,0.1401
31001,4714,2013,109,0,201,2,1,0,79,33,5,91,311,20,20,5,1,3,19,21,6,0,10,0,3,0,0,2,0,1.0104,0,0.5239,1.8784
32585,4825,2013,99,0,201,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
35315,4988,2013,29,0,201,2,1,0,362,78,55,445,1800,109,99,17,0,7,40,40,3,4,80,1,14,0,3,0,0,0.2015,0,-1.1914,0.3488
35423,4991,2013,23,0,201,2,1,0,284,83,36,341,1332,92,80,23,0,6,42,40,0,0,52,0,6,0,2,3,0,2.4184,0,-2.0807,2.1208
35738,4996,2013,27,0,201,2,1,0,211,65,22,224,761,68,48,18,4,6,33,34,0,1,9,0,9,0,2,2,0,1.8069,0,0.1271,1.7022
36771,5023,2013,109,0,201,2,1,0,426,94,59,492,1866,118,111,11,8,9,65,51,4,5,54,0,6,3,4,5,0,1.4311,0,3.5137,4.1464
38051,5052,2013,99,0,201,2,1,0,3,0,1,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069,1,0.0,-0.0369
40432,5137,2013,32,0,201,2,1,0,209,52,36,252,947,85,60,8,2,6,42,28,17,3,40,0,3,0,1,2,0,0.8747,0,-1.2416,1.9565
40538,5138,2013,20,0,201,2,1,0,143,34,17,169,643,50,42,7,0,3,9,17,3,0,21,0,6,0,3,2,0,-0.3581,0,0.1592,0.5574
41396,5205,2013,17,0,201,2,1,0,216,42,47,259,1008,75,73,7,1,2,21,15,0,0,38,1,8,2,1,2,0,-1.3153,0,-3.2848,0.9921
42710,5276,2013,30,0,201,2,1,0,454,116,68,525,2050,129,127,21,3,4,57,45,5,6,61,3,10,1,4,5,0,-0.0887,0,-4.02,1.6207
46616,5415,2013,95,0,201,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
47896,5473,2013,95,0,201,2,1,0,76,27,7,83,294,53,18,5,0,1,8,9,2,1,7,0,0,0,0,0,0,0.1612,0,-0.5733,0.9994
