id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
80967,6410,2012,44,0,202,3,1,0,67,23,9,69,204,16,16,3,2,3,12,10,8,1,2,0,1,0,0,0,0,0.5853,0,-0.3617,1.096
84529,6492,2012,43,0,202,3,1,0,432,92,64,524,2009,134,123,3,1,9,49,38,3,4,76,2,14,6,6,4,0,-1.0694,0,-3.2792,0.6533
94357,6765,2012,48,0,202,3,1,0,4,0,1,7,17,30,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0.005,0,0.0,-0.0654
94881,6772,2012,44,0,202,3,1,0,145,41,12,163,564,48,34,8,4,1,21,8,13,2,17,0,4,0,1,0,0,-0.1669,0,-0.2311,0.7382
95196,6776,2012,47,0,202,3,1,0,225,51,28,248,905,79,52,11,2,5,30,25,18,2,20,2,0,2,0,1,0,1.3592,0,0.0069,0.244
96006,6792,2012,47,0,202,3,1,0,25,4,5,33,138,11,6,1,0,0,3,3,1,0,8,0,1,0,0,0,0,-0.3536,0,0.0,-0.0466
96216,6795,2012,38,0,202,3,1,0,421,100,55,492,1765,125,115,11,1,20,59,64,0,0,61,6,21,0,9,1,0,0.3585,0,-2.2495,2.3267
96462,6801,2012,35,0,202,3,1,0,4,1,2,4,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773,1,0.0,-0.0209
97110,6808,2012,106,0,202,3,1,0,394,77,83,432,1529,118,113,12,1,3,31,24,0,0,34,2,18,3,1,0,0,-3.8795,0,-2.8374,-0.2148
97144,6809,2012,43,0,202,3,1,0,498,121,78,568,2097,132,129,17,6,10,57,60,6,0,62,3,7,0,5,3,0,0.3085,0,-2.0348,0.5808
97453,6811,2012,38,0,202,3,1,0,310,71,32,350,1277,105,79,8,1,2,32,26,1,1,39,1,14,0,1,0,0,-2.2752,0,-1.4371,-0.5972
97517,6814,2012,100,0,202,3,1,0,2,1,0,2,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0323,0,0.0,0.0271
97824,6819,2012,48,0,202,3,1,0,376,102,71,404,1340,103,101,26,1,10,42,53,1,0,22,0,17,0,4,2,0,-0.465,0,-3.6777,2.9505
98651,6836,2012,110,0,202,3,1,0,413,73,49,476,1772,120,116,9,1,11,48,39,0,0,58,3,12,0,2,3,0,-2.907,0,-2.4711,-0.8746
99101,6851,2012,48,0,202,3,1,0,7,1,0,9,37,17,0,1,0,0,0,1,0,0,1,0,2,0,1,0,0,-0.0611,0,0.0,-0.0296
