id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
66846,6051,2018,20,0,201,2,1,0,27,8,4,30,89,7,7,1,0,0,2,3,0,0,1,1,1,0,0,2,0,-0.1844,0,0.3527,0.1297
67869,6072,2018,109,0,201,2,1,0,11,3,1,12,37,12,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0.4071,0,0.0996,0.0516
79039,6365,2018,95,0,201,2,1,0,223,59,43,268,1319,62,59,13,0,5,32,31,2,1,43,1,4,0,1,1,0,0.1152,0,-4.1573,0.1914
81754,6423,2018,21,0,201,2,1,0,15,3,9,16,62,15,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.0161,0,0.0,-0.1514
82767,6452,2018,25,0,201,2,1,0,268,54,45,319,1256,98,69,8,2,3,32,20,1,1,48,3,6,0,0,3,0,-0.4895,0,-3.2111,-1.8371
83227,6460,2018,18,0,201,2,1,0,77,16,19,84,329,31,19,2,1,1,9,10,0,0,7,0,1,0,0,0,0,-0.4722,0,0.0985,-0.3315
83968,6472,2018,30,0,201,2,1,0,1,1,0,2,15,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.1566,0,0.0,0.1914
84130,6476,2018,29,0,201,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
87051,6556,2018,29,0,201,2,1,0,248,66,45,282,1060,67,59,12,3,6,39,41,1,0,31,0,4,0,0,3,0,0.2793,0,-2.0134,1.3712
87215,6557,2018,17,0,201,2,1,0,479,136,44,562,2348,125,123,28,4,6,73,45,1,0,75,0,14,3,3,2,0,2.5738,0,-3.7085,4.2812
88653,6611,2018,25,0,201,2,1,0,413,84,60,475,1984,128,126,14,0,6,36,26,1,0,58,1,12,0,2,2,0,-4.1195,0,-2.26,0.982
89990,6652,2018,30,0,201,2,1,0,14,2,0,14,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2591,0,0.0,-0.1587
92937,6740,2018,30,0,201,2,1,0,241,85,25,272,953,69,62,23,1,0,34,34,1,1,23,1,6,0,4,4,0,1.6283,0,-3.7397,2.4589
101389,6926,2018,21,0,201,2,1,0,394,78,49,445,1586,129,129,17,3,3,27,25,0,2,45,0,11,1,3,2,0,-2.8542,0,-2.3257,-2.091
104452,6996,2018,109,0,201,2,1,0,55,14,10,61,234,17,13,5,1,1,8,6,6,1,6,0,1,0,0,0,0,0.1335,0,0.0608,0.5809
104601,6997,2018,21,0,201,2,1,0,243,45,30,277,967,93,77,10,1,2,20,21,2,0,27,0,7,1,3,3,0,-1.7949,0,-1.467,-1.3927
106764,7048,2018,95,0,201,2,1,0,131,30,19,150,553,70,23,5,3,4,21,22,2,1,17,1,3,0,0,2,0,0.3048,0,0.3848,0.3376
108783,7108,2018,21,0,201,2,1,0,17,4,0,20,63,15,0,1,0,0,1,2,0,0,1,0,1,0,1,1,0,-0.0061,0,-0.1982,0.0131
1039,7195,2018,31,0,201,2,1,0,243,65,32,266,870,74,60,11,0,6,30,39,1,1,18,0,5,0,4,1,0,-0.9337,0,1.3304,0.0992
1666,7206,2018,21,0,201,2,1,0,101,25,17,114,438,32,30,1,0,3,9,11,0,0,11,0,5,0,1,1,0,-0.0995,0,-0.3671,0.6355
2208,7212,2018,18,0,201,2,1,0,78,21,9,91,293,34,20,4,2,1,12,14,3,3,11,0,1,0,2,0,0,-0.2606,0,-1.0686,0.0422
7180,7373,2018,24,0,201,2,1,0,285,68,44,317,1124,96,65,12,3,5,31,26,1,2,25,1,3,2,2,3,0,-1.155,0,-1.3952,0.0399
10478,7474,2018,109,0,201,2,1,0,63,14,12,68,240,34,10,2,2,1,6,4,2,2,5,0,1,0,0,0,0,0.0984,0,0.5663,0.0001
10597,7479,2018,30,0,201,2,1,0,13,1,1,14,44,14,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,-0.0024,0,0.1857,-0.1947
11760,7541,2018,31,0,201,2,1,0,473,107,69,559,2315,139,128,22,0,9,49,47,9,6,78,1,8,0,2,6,0,-0.7489,0,-5.1771,0.504
12852,7578,2018,21,0,201,2,1,0,7,3,1,11,64,10,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0.0047,0,-0.5446,0.1896
13361,7591,2018,30,0,201,2,1,0,137,39,17,154,563,50,30,9,1,6,20,20,0,0,17,0,4,0,0,0,0,0.9277,0,-0.9666,0.8967
14718,7646,2018,105,0,201,2,1,0,459,109,71,540,2289,118,118,22,10,1,61,31,8,5,77,1,6,0,3,1,0,-0.2671,0,1.1437,1.0127
15033,7651,2018,18,0,201,2,1,0,478,111,97,519,1745,123,119,23,2,17,60,53,9,3,37,1,11,0,2,2,0,-1.65,0,-5.1787,-0.1467
15426,7657,2018,18,0,201,2,1,0,210,49,43,237,888,56,56,8,1,4,30,25,2,0,23,0,3,0,3,1,0,-0.3002,0,-1.3534,1.2508
15577,7659,2018,95,0,201,2,1,0,410,105,86,452,1578,112,111,22,4,11,62,46,13,4,37,1,9,0,2,3,0,1.0144,0,0.8502,2.024
15687,7660,2018,25,0,201,2,1,0,462,120,74,534,2029,137,115,31,0,11,56,45,2,1,65,3,11,0,2,5,0,1.0851,0,-0.3687,1.3999
16511,7676,2018,21,0,201,2,1,0,31,5,7,35,126,27,1,1,0,1,3,3,0,0,4,2,0,0,0,0,0,-0.7258,0,0.1278,-0.0953
16729,7682,2018,109,0,201,2,1,0,189,56,13,203,600,64,38,13,3,8,32,28,8,1,12,1,0,0,1,1,0,0.4081,0,-0.9014,1.7839
16854,7684,2018,21,0,201,2,1,0,441,114,97,514,2159,126,114,28,2,15,59,57,5,2,67,5,6,0,2,4,0,1.6324,0,-1.6904,4.3108
17205,7695,2018,31,0,201,2,1,0,87,14,15,98,336,36,22,2,0,0,3,3,1,1,10,0,1,0,1,0,0,-0.7787,0,-0.0183,-0.7378
18863,7732,2018,25,0,201,2,1,0,141,39,25,155,505,68,27,14,1,1,20,13,3,1,12,2,5,1,1,0,0,-0.6689,0,-0.9148,0.1822
20939,7814,2018,20,0,201,2,1,0,21,4,5,25,104,7,7,0,0,0,0,1,0,0,4,0,2,0,0,0,0,-0.2446,0,0.0,-0.0265
21290,7828,2018,20,0,201,2,1,0,248,58,44,263,888,79,62,7,2,7,22,22,2,6,12,0,6,2,1,0,0,-1.6886,0,-0.9438,-0.4545
21533,7834,2018,18,0,201,2,1,0,285,69,45,318,1146,89,75,16,2,13,41,42,0,0,29,0,6,0,3,1,0,-0.0374,0,-0.1702,2.4183
25104,7968,2018,95,0,201,2,1,0,191,60,21,198,586,56,55,15,1,6,22,37,2,0,4,0,2,1,1,1,0,1.4597,0,-0.2255,1.8373
25652,7980,2018,29,0,201,2,1,0,31,5,4,37,133,10,8,0,0,2,7,3,1,0,5,0,2,0,1,0,0,-0.3862,0,-0.5908,-0.303
25958,7985,2018,109,0,201,2,1,0,186,43,25,229,914,87,42,9,3,5,20,26,1,1,38,4,2,0,4,1,0,0.6122,0,0.9342,1.7317
26028,7986,2018,28,0,201,2,1,0,497,107,66,572,2023,131,131,15,0,17,61,65,4,0,67,0,21,0,2,6,0,-1.4126,0,0.0153,1.9626
26877,8009,2018,28,0,201,2,1,0,340,86,49,387,1374,107,86,13,1,16,49,49,1,2,41,4,7,0,2,4,0,1.1374,0,-4.7981,0.4867
29576,8088,2018,21,0,201,2,1,0,133,37,17,150,530,44,37,11,1,3,14,19,2,0,15,0,4,0,2,0,0,1.1961,0,-0.5552,1.147
29776,8089,2018,30,0,201,2,1,0,23,6,1,26,89,10,5,2,0,3,4,5,0,0,3,0,0,0,0,0,0,-0.0505,0,-0.1426,0.2491
30053,8096,2018,21,0,201,2,1,0,124,24,29,147,719,78,27,3,1,0,16,8,5,1,22,1,2,0,1,0,0,-0.2769,0,0.1112,-0.2248
30368,8100,2018,30,0,201,2,1,0,369,90,70,415,1469,109,95,14,0,17,58,41,1,0,39,2,16,0,2,5,0,-1.2894,0,-0.7997,0.0558
30446,8101,2018,27,0,201,2,1,0,204,51,55,231,887,79,48,14,1,10,27,37,0,0,25,0,3,0,1,1,0,0.756,0,-0.3189,1.6511
31630,8148,2018,21,0,201,2,1,0,30,4,7,35,119,38,2,0,0,2,3,5,0,0,2,0,2,1,2,0,0,-0.2289,0,0.0,-0.3972
31728,8155,2018,22,0,201,2,1,0,263,60,38,286,1059,112,72,6,1,9,41,32,13,3,21,0,2,0,1,1,0,-0.8928,0,-2.145,0.7791
32246,8170,2018,18,0,201,2,1,0,158,29,27,179,621,43,42,6,0,1,23,10,8,2,17,0,2,1,0,3,0,-0.6757,0,-0.6509,0.2822
32520,8175,2018,21,0,201,2,1,0,167,42,39,198,849,58,51,6,0,2,21,16,2,1,29,0,3,0,1,1,0,0.2992,0,-0.2602,0.3218
34046,8224,2018,17,0,201,2,1,0,80,21,21,92,354,21,21,5,0,2,9,7,0,1,8,1,2,0,0,4,0,-0.5219,0,-1.0844,0.7046
34054,8224,2018,29,0,201,2,1,0,3,1,2,3,13,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.2501,1,0.0,0.1096
35247,8257,2018,27,0,201,2,1,0,383,91,86,462,1829,116,107,16,4,16,68,64,35,6,69,3,3,0,7,3,0,2.1974,0,-1.1262,3.9947
35644,8271,2018,18,0,201,2,1,0,1,0,0,2,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0192,0,0.0,0.0143
35650,8271,2018,29,0,201,2,1,0,20,4,3,20,58,4,4,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0792,1,0.2174,-0.1045
