id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
36929,8313,2016,106,0,202,3,1,0,141,37,22,163,625,41,40,2,0,6,19,16,0,0,20,1,5,0,2,0,0,-0.4359,0,-0.2944,0.7273
37683,8327,2016,38,0,202,3,1,0,182,50,38,210,789,70,40,12,6,6,35,26,19,1,27,6,0,0,1,0,0,0.5367,0,-0.1614,1.9171
37728,8329,2016,39,0,202,3,1,0,488,140,39,587,2170,137,128,17,2,21,72,72,8,5,87,9,8,0,9,3,0,1.804,0,-4.4173,4.0329
38253,8345,2016,38,0,202,3,1,0,2,0,2,3,16,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0279,0,0.0,-0.0273
38914,8359,2016,42,0,202,3,1,0,503,134,89,597,2311,135,135,20,2,12,63,66,0,0,84,0,15,0,9,1,0,-0.011,0,-6.1598,0.7534
39929,8391,2016,33,0,202,3,1,0,24,8,1,25,61,17,4,1,1,1,3,4,0,0,0,0,1,0,0,1,0,-0.066,0,0.0,0.1876
39985,8392,2016,43,0,202,3,1,0,72,18,16,79,294,41,11,8,1,2,8,10,0,0,7,0,3,0,0,0,0,-0.429,0,-0.2202,0.4652
40240,8397,2016,47,0,202,3,1,0,24,6,4,25,94,7,5,0,1,0,5,3,1,1,1,0,0,0,0,0,0,-0.2685,0,0.1075,0.0032
43475,8508,2016,43,0,202,3,1,0,3,0,1,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1188,0,-0.4255,-0.1163
43819,8518,2016,106,0,202,3,1,0,263,55,54,313,1165,87,67,13,1,6,29,24,10,4,47,4,6,0,2,1,0,0.4677,0,-0.6736,2.2698
43937,8524,2016,40,0,202,3,1,0,460,116,68,514,1816,126,108,30,3,12,63,34,17,8,50,5,7,0,1,3,0,1.6492,0,-0.2111,3.4215
44232,8528,2016,100,0,202,3,1,0,111,28,9,118,375,27,27,8,2,1,16,8,5,1,6,0,3,0,0,1,0,0.0131,0,-0.7564,0.7013
47756,8656,2016,35,0,202,3,1,0,54,11,15,54,185,35,14,1,0,1,1,4,0,1,0,0,2,0,0,0,0,-0.27,0,0.0018,-0.7228
49969,8720,2016,42,0,202,3,1,0,457,109,52,543,1992,135,128,15,2,15,61,65,12,6,69,4,7,0,9,8,0,1.4018,0,2.1547,3.8382
50444,8730,2016,44,0,202,3,1,0,366,100,77,406,1502,133,125,12,0,7,46,27,2,0,37,2,11,1,1,1,0,-0.8808,0,-4.447,2.1175
51145,8747,2016,100,0,202,3,1,0,447,119,64,499,1753,128,127,7,0,9,60,48,8,1,44,3,13,1,5,2,0,-0.5181,0,-2.8883,1.2454
51365,8754,2016,44,0,202,3,1,0,31,9,5,33,125,12,6,0,0,1,6,4,0,0,2,0,0,0,0,0,0,-0.1148,0,-0.2199,0.0666
51750,8764,2016,41,0,202,3,1,0,445,120,76,488,1704,127,121,8,1,17,38,55,0,0,40,1,23,0,2,1,0,-0.5657,0,-3.0128,0.6422
51991,8767,2016,34,0,202,3,1,0,143,33,20,169,595,97,28,3,0,1,16,13,2,1,22,3,2,0,2,2,0,0.2505,0,0.7592,0.2464
52062,8770,2016,45,0,202,3,1,0,250,79,38,286,1006,67,63,24,2,9,35,35,2,7,33,2,5,0,2,1,0,1.2551,0,0.679,1.741
52137,8771,2016,96,0,202,3,1,0,95,25,18,104,344,37,20,2,0,3,13,11,1,0,8,2,2,0,1,0,0,0.6044,0,-0.7601,0.3489
52445,8778,2016,110,0,202,3,1,0,391,95,80,441,1601,111,103,11,7,8,55,41,38,6,41,0,10,6,1,2,0,-0.8789,0,-1.169,2.4472
52717,8785,2016,33,0,202,3,1,0,456,117,76,530,1981,131,125,24,4,13,72,62,6,2,71,3,11,0,2,0,1,1.4073,0,-4.1212,4.6308
52884,8791,2016,110,0,202,3,1,0,4,0,0,4,7,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.1107,0,0.0,-0.0884
52958,8792,2016,45,0,202,3,1,0,45,14,8,50,186,13,13,0,0,3,5,10,2,0,5,0,2,0,0,0,0,0.8696,0,-0.0107,0.7203
