id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
38877,8359,2011,66,0,204,6,1,0,408,109,85,484,2201,126,96,23,2,16,67,44,0,1,72,0,17,0,2,2,0,-1.5767,0,-4.2028,3.9151
39373,8380,2011,66,0,204,6,1,0,90,25,18,104,477,44,16,4,0,2,9,16,0,0,11,0,3,0,3,0,0,-0.4329,0,0.344,0.6898
39661,8386,2011,69,0,204,6,1,0,36,8,3,42,179,10,10,1,0,0,4,1,0,0,4,1,2,1,1,0,0,-0.3814,0,0.6159,0.2772
40022,8393,2011,72,0,204,6,1,0,126,37,17,148,722,49,27,11,1,6,19,23,0,1,20,2,8,0,2,0,0,0.5666,0,-1.4355,1.0214
40212,8397,2011,65,0,204,6,1,0,263,78,29,318,1565,113,68,26,2,7,36,27,22,5,52,0,6,0,2,1,0,1.2567,0,2.3113,4.2229
40323,8399,2011,75,0,204,6,1,0,1,0,0,2,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0658,1,0.0,0.0193
42908,8494,2011,65,0,204,6,1,0,460,131,82,525,2199,137,121,20,2,18,54,71,1,2,53,0,24,0,7,5,0,1.1839,0,2.3456,4.459
43296,8503,2011,65,0,204,6,1,0,383,110,53,443,2203,123,99,26,6,11,57,64,14,8,57,0,5,0,2,1,0,1.1387,0,3.5889,4.516
43896,8523,2011,77,0,204,6,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
49885,8717,2011,72,0,204,6,1,0,109,33,14,138,614,109,0,10,0,2,24,14,4,1,27,3,3,0,2,0,0,0.7786,0,1.6577,1.4504
49921,8718,2011,73,0,204,6,1,0,505,134,56,564,2331,138,128,28,2,5,65,41,10,0,57,6,19,0,2,0,0,-0.1887,0,-2.3025,2.5335
49952,8720,2011,77,0,204,6,1,0,34,9,5,40,187,39,0,5,0,0,5,4,3,0,5,0,0,0,1,0,0,-0.3389,0,-0.8772,0.2235
50026,8722,2011,72,0,204,6,1,0,37,5,10,40,141,38,1,0,0,1,1,4,0,0,3,0,2,0,0,0,0,-0.9718,0,-0.6049,-0.3568
