id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
44677,5347,2009,44,0,202,3,1,0,87,26,16,103,463,27,25,3,0,0,4,4,0,0,16,1,2,0,0,0,0,-0.1627,0,-0.1823,0.5762
46746,5417,2009,33,0,202,3,1,0,173,36,34,190,657,68,42,5,0,1,9,15,2,0,9,1,7,2,4,2,0,-2.0361,0,-1.4615,-0.8802
51984,5643,2009,48,0,202,3,1,0,72,15,10,79,288,67,0,1,1,2,9,7,2,1,5,2,1,0,1,1,0,-0.4558,0,-0.5912,-0.2935
53770,5700,2009,44,0,202,3,1,0,487,133,71,549,2187,133,126,22,4,7,55,44,0,0,58,1,27,0,3,1,0,-0.9265,0,-4.8433,2.0082
53813,5701,2009,40,0,202,3,1,0,8,2,1,12,33,9,0,0,0,0,2,3,1,0,2,1,0,0,2,0,0,0.2102,0,-0.4796,-0.1213
54068,5703,2009,40,0,202,3,1,0,10,1,1,13,51,10,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,-0.2266,0,0.0,-0.1043
54131,5707,2009,39,0,202,3,1,0,60,10,18,71,293,37,7,1,1,3,8,13,0,0,10,0,1,0,1,0,0,0.1439,0,0.718,0.1498
54506,5710,2009,47,0,202,3,1,0,14,4,1,14,45,4,4,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0.1269,0,-1.6054,-0.1143
55140,5729,2009,40,0,202,3,1,0,2,1,1,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134,0,0.0,0.0482
55186,5734,2009,41,0,202,3,1,0,114,25,21,122,518,64,23,3,1,7,13,14,1,2,8,0,5,0,0,0,0,-0.0197,0,-0.8358,-0.1581
55569,5744,2009,48,0,202,3,1,0,8,2,3,12,52,15,0,0,0,0,1,2,0,0,2,0,1,0,1,1,0,0.1297,0,0.2985,0.0915
56029,5752,2009,35,0,202,3,1,0,46,10,9,48,146,31,5,1,0,1,2,2,0,0,1,1,3,1,0,0,0,-0.8265,1,0.0,-0.2491
