id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
15466,7658,2012,52,0,203,4,1,0,36,6,7,42,145,34,5,2,0,1,8,4,1,0,4,0,0,0,2,0,0,0.0345,0,-0.7722,-0.661
22942,7896,2012,62,0,203,4,1,0,11,1,4,13,48,17,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,-0.2415,0,0.0,-0.2598
23310,7910,2012,53,0,203,4,1,0,7,2,0,7,22,9,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.5638,0,0.0,-0.0059
24792,7964,2012,60,0,203,4,1,0,471,138,48,543,1840,138,132,20,3,6,44,54,3,2,65,5,14,0,5,2,0,2.0308,0,-4.2598,2.381
25462,7973,2012,62,0,203,4,1,0,130,34,29,145,518,69,39,7,1,0,17,5,14,2,11,0,1,3,0,1,0,-0.7135,0,-3.2365,0.5674
26124,7987,2012,54,0,203,4,1,0,163,32,43,181,651,105,38,4,1,3,15,12,4,0,18,1,4,0,0,0,0,-1.3904,0,-0.1162,1.4834
27306,8014,2012,50,0,203,4,1,0,195,50,24,226,800,91,38,7,1,7,20,28,0,1,26,0,3,0,4,1,0,1.1389,0,-5.1341,0.6609
28110,8030,2012,52,0,203,4,1,0,425,97,31,473,1650,115,105,21,3,3,40,47,9,3,45,0,4,0,2,1,0,-0.8967,0,-6.1151,1.5997
28866,8049,2012,107,0,203,4,1,0,507,108,54,601,2162,138,133,21,0,11,49,29,4,1,84,6,20,0,7,3,0,-2.7639,0,-7.3474,-1.289
29000,8056,2012,97,0,203,4,1,0,113,29,12,128,448,97,14,7,1,4,10,12,4,1,12,1,5,0,0,3,0,-0.3857,0,-0.8522,1.0286
31168,8129,2012,101,0,203,4,1,0,31,10,4,36,133,9,8,0,0,5,5,9,1,0,5,0,1,0,0,0,0,0.3593,0,-0.3523,0.7101
31983,8160,2012,53,0,203,4,1,0,25,7,2,26,86,61,5,0,0,3,3,9,1,0,0,0,0,0,1,0,0,0.4836,0,0.0,0.3524
32127,8165,2012,50,0,203,4,1,0,469,120,74,573,2169,129,119,19,3,14,80,46,30,8,99,4,5,1,3,1,0,0.4245,0,-8.6779,3.2136
32303,8171,2012,61,0,203,4,1,0,202,57,21,228,799,88,37,24,2,1,21,19,2,0,22,3,7,1,1,2,0,-0.5975,0,-3.0578,1.2004
34460,8236,2012,60,0,203,4,1,0,397,97,71,444,1527,131,129,14,5,10,33,47,11,3,24,1,5,19,1,3,0,-1.7205,0,-3.04,1.569
34504,8237,2012,61,0,203,4,1,0,401,75,68,447,1599,129,125,8,1,15,43,55,5,3,37,0,5,0,7,2,0,-2.4192,0,-4.6276,-0.7282
36193,8286,2012,54,0,203,4,1,0,162,27,31,175,624,69,33,3,1,3,12,8,0,0,11,0,8,0,1,1,0,-3.8721,0,-0.2823,-0.5082
