id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
1187,478,2007,18,0,201,2,1,0,55,21,9,63,270,13,13,2,0,6,8,16,0,0,6,1,1,0,2,0,0,1.0144,0,0.4149,1.0708
2644,1356,2007,31,0,201,2,1,0,151,36,21,163,606,82,24,9,1,3,13,14,0,0,9,1,6,0,2,1,0,-1.6825,0,-1.7344,-0.3546
4241,2621,2007,21,0,201,2,1,0,15,6,2,17,72,23,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0.6894,0,0.1038,0.0566
4864,2728,2007,20,0,201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
5182,2768,2007,29,0,201,2,1,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065,0,0.0,-0.0621
5413,2805,2007,31,0,201,2,1,0,101,31,16,111,389,89,8,2,0,2,15,17,0,0,8,1,3,0,2,0,0,0.367,0,1.101,0.4414
5590,2833,2007,21,0,201,2,1,0,54,12,6,65,223,65,0,2,0,0,3,4,0,0,9,1,4,1,1,0,0,-1.2966,0,-3.6428,-0.4644
5894,2873,2007,23,0,201,2,1,0,56,12,8,64,228,20,14,2,0,1,8,8,0,0,8,1,0,0,0,0,0,0.1588,0,1.6086,0.188
6261,2923,2007,20,0,201,2,1,0,3,1,0,3,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0105,0,0.0,-0.1284
6954,3029,2007,31,0,201,2,1,0,442,119,80,519,2026,134,118,28,1,13,52,68,2,0,64,6,8,0,9,3,1,0.6314,0,0.2197,1.6366
7099,3047,2007,26,0,201,2,1,0,68,18,8,75,279,22,16,2,0,6,10,10,1,0,5,1,1,0,1,1,0,0.3145,0,-0.1986,0.508
7106,3047,2007,25,0,201,2,1,0,32,9,7,40,176,26,3,4,0,1,7,6,0,0,6,0,1,0,0,1,1,0.2312,1,-0.0941,0.3916
7441,3090,2007,21,0,201,2,1,0,90,22,14,101,390,48,32,3,1,1,9,6,0,0,9,0,3,1,1,0,0,-0.2438,0,-0.7563,-0.317
7559,3094,2007,23,0,201,2,1,0,296,85,57,346,1413,96,89,11,5,9,37,43,0,0,42,0,19,1,5,2,0,0.6979,0,-0.5449,2.8751
7741,3117,2007,28,0,201,2,1,0,26,5,6,27,98,11,6,1,0,0,1,1,0,0,1,0,1,0,0,0,0,-0.1554,0,-0.4523,-0.1819
7950,3130,2007,21,0,201,2,1,0,153,30,24,176,704,69,33,6,0,5,16,14,0,0,19,2,7,1,2,1,0,-0.7682,0,-0.9246,0.1055
8068,3136,2007,24,0,201,2,1,0,106,29,23,118,496,28,28,7,0,1,7,18,0,0,10,0,4,1,0,1,0,-0.1405,0,-1.0874,0.4629
8132,3140,2007,20,0,201,2,1,0,8,1,1,10,45,9,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0359,0,0.0,-0.0059
8640,3173,2007,20,0,201,2,1,0,383,101,59,423,1533,119,94,21,2,9,45,40,4,0,36,0,13,1,0,3,0,-1.0233,0,-0.9517,2.1427
8734,3198,2007,21,0,201,2,1,0,437,97,87,507,2283,136,132,23,1,32,53,77,1,0,60,1,13,0,8,2,0,0.3533,0,-3.8645,0.4055
8827,3223,2007,21,0,201,2,1,0,476,109,111,542,2238,144,144,24,0,18,64,50,0,0,54,3,12,1,3,7,1,-0.397,0,-1.489,-0.0361
9154,3242,2007,28,0,201,2,1,0,121,34,32,131,489,48,29,7,3,3,19,14,3,1,10,0,2,0,0,0,0,0.742,0,-2.9467,0.5547
9802,3388,2007,21,0,201,2,1,0,17,1,5,20,83,19,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-0.3189,0,-1.2235,-0.428
9975,3409,2007,22,0,201,2,1,0,480,125,61,525,1740,132,131,26,2,6,37,49,0,6,34,0,19,5,5,1,0,-1.5996,0,0.9679,2.9481
10105,3441,2007,26,0,201,2,1,0,309,84,36,356,1255,86,81,18,2,12,40,56,5,2,40,6,6,0,5,2,0,0.9856,0,3.0551,1.7281
10523,3486,2007,32,0,201,2,1,0,446,100,73,490,1724,130,125,20,2,7,36,31,2,1,40,4,23,0,2,2,0,-3.0226,0,-3.7177,0.7737
10880,3521,2007,17,0,201,2,1,0,37,11,7,42,149,22,5,3,0,2,3,7,0,0,5,0,2,0,0,0,0,-0.118,0,-1.1833,0.312
10963,3534,2007,17,0,201,2,1,0,272,84,40,304,1009,80,65,11,0,7,38,39,0,0,30,1,12,0,2,0,0,1.4487,0,-1.3508,1.6623
11365,3564,2007,25,0,201,2,1,0,37,15,2,41,139,29,3,5,2,1,3,5,1,0,3,2,1,0,1,0,0,-0.0741,0,0.0028,0.6223
11732,3581,2007,28,0,201,2,1,0,355,79,73,409,1703,119,109,15,1,7,43,36,1,1,46,6,12,4,0,4,0,-1.6594,0,2.3158,0.1309
12110,3608,2007,26,0,201,2,1,0,288,71,52,337,1393,83,73,7,2,19,48,56,8,4,42,5,3,0,6,0,1,1.1929,0,0.5321,1.2952
12375,3630,2007,29,0,201,2,1,0,289,74,33,332,1111,84,76,14,0,9,38,39,0,0,39,3,7,0,4,0,0,-0.4433,0,-0.4611,2.1427
12502,3634,2007,17,0,201,2,1,0,8,3,0,9,29,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0042,0,0.0062,0.0614
12637,3639,2007,20,0,201,2,1,0,279,78,32,311,1114,94,69,7,0,3,33,13,5,8,32,0,13,0,0,0,0,-1.2634,0,1.1348,1.2213
13148,3684,2007,27,0,201,2,1,0,54,15,9,59,209,29,12,3,0,0,9,6,1,0,5,0,2,0,0,0,0,-0.2471,0,1.3164,0.5543
13580,3698,2007,17,0,201,2,1,0,331,90,16,369,1251,86,76,20,1,0,43,18,11,1,35,1,9,1,1,1,0,0.7763,0,-0.1575,0.197
13917,3712,2007,27,0,201,2,1,0,545,135,97,618,2268,144,144,22,3,12,53,57,4,2,61,6,12,0,6,6,0,-0.8695,0,0.3106,0.0912
14440,3790,2007,23,0,201,2,1,0,149,41,23,167,628,59,37,5,0,4,16,19,0,1,15,0,6,0,3,0,0,-0.6032,0,0.4852,0.4281
14491,3798,2007,27,0,201,2,1,0,370,95,56,431,1737,108,106,11,0,3,44,29,23,2,56,8,15,1,2,2,0,1.0414,0,2.3796,1.3532
14890,3851,2007,27,0,201,2,1,0,479,146,50,532,1738,137,121,23,3,21,65,65,7,5,45,5,9,0,3,5,0,1.9458,0,-5.1303,3.3457
15118,3884,2007,21,0,201,2,1,0,382,80,70,448,1750,137,128,12,2,5,41,29,12,5,57,4,7,6,0,3,0,-0.478,0,-0.7811,-1.9522
15345,3893,2007,20,0,201,2,1,0,329,91,45,370,1337,99,88,19,1,10,44,48,5,1,36,1,10,0,2,3,0,1.2967,0,0.6463,1.6726
15373,3897,2007,17,0,201,2,1,0,379,85,54,426,1514,127,123,17,0,6,30,45,0,1,34,1,11,8,2,3,0,-0.2021,0,-1.6703,0.4849
15649,3932,2007,30,0,201,2,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0313,0,0.0,-0.0229
