id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
118,61,2000,33,0,202,3,1,0,126,27,22,145,565,33,33,7,0,3,12,16,0,0,18,1,7,0,0,1,0,-0.6384,0,-3.0458,-0.3157
121,61,2000,44,0,202,3,1,0,188,57,28,229,844,59,51,12,0,14,36,44,1,0,39,1,4,0,1,1,0,2.9289,1,-0.8001,2.3005
674,255,2000,40,0,202,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
969,432,2000,37,0,202,3,1,0,46,9,13,57,216,19,15,3,2,2,10,10,3,0,8,0,0,1,0,2,0,0.5021,0,0.0822,0.3305
1936,856,2000,41,0,202,3,1,0,150,34,26,177,673,53,43,4,0,7,22,18,0,0,26,2,6,0,0,1,0,0.1213,0,0.3406,0.1852
2271,1127,2000,35,0,202,3,1,0,119,31,25,146,614,35,32,3,0,8,22,17,0,0,22,1,5,0,0,3,2,0.8685,0,2.7573,1.271
2315,1207,2000,47,0,202,3,1,0,36,10,10,39,141,11,9,0,0,3,5,8,0,0,2,0,2,0,1,0,0,-0.1202,0,0.8665,0.218
2996,1486,2000,41,0,202,3,1,0,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443,0,0.0,-0.0233
3021,1658,2000,47,0,202,3,1,0,125,29,25,156,582,39,35,9,0,2,14,14,3,3,25,1,1,1,2,3,0,0.5929,0,0.9055,0.169
3675,2448,2000,35,0,202,3,1,0,92,16,32,105,424,26,26,4,0,0,9,9,1,3,13,1,0,0,0,0,0,-0.4913,0,0.2991,-0.6995
3689,2498,2000,37,0,202,3,1,0,272,53,76,341,1433,82,76,9,0,15,44,45,2,3,54,0,3,4,2,9,0,1.821,0,-0.7361,0.8285
4448,2677,2000,47,0,202,3,1,0,50,11,9,60,206,32,9,0,0,0,2,5,0,3,10,0,1,0,0,0,0,-0.3245,0,-0.3692,-0.3103
4819,2713,2000,46,0,202,3,1,0,21,7,5,27,83,25,0,2,0,1,6,10,0,1,4,1,0,0,1,1,0,1.1212,0,-0.2734,0.1993
5211,2778,2000,34,0,202,3,1,0,120,32,32,129,456,41,27,9,1,4,19,20,1,0,9,0,1,0,0,0,0,0.4306,0,1.66,0.6613
5257,2791,2000,40,0,202,3,1,0,260,50,68,339,1419,83,78,4,2,14,41,47,6,4,62,0,6,3,6,8,0,2.2118,0,-0.8734,0.8475
5299,2794,2000,41,0,202,3,1,0,90,19,22,110,442,64,20,3,1,3,12,9,2,2,15,0,0,3,1,1,0,-0.1501,0,-0.6267,-0.1165
5363,2805,2000,47,0,202,3,1,0,26,6,3,29,92,9,7,1,0,1,4,4,0,1,3,0,0,0,0,0,0,0.0555,0,0.565,-0.0071
5454,2809,2000,37,0,202,3,1,0,237,51,36,278,1052,63,59,11,1,11,36,35,0,0,32,0,10,0,1,8,0,0.3495,0,2.3872,1.0537
5771,2857,2000,46,0,202,3,1,0,34,13,5,40,153,18,7,2,0,2,4,12,0,0,6,0,0,0,0,0,0,0.5257,0,-0.0242,0.5446
6066,2903,2000,37,0,202,3,1,0,17,5,2,22,84,14,1,2,0,0,5,3,0,0,4,0,0,0,1,0,0,0.0424,0,0.604,0.2306
6217,2919,2000,39,0,202,3,1,0,18,6,6,20,66,19,1,1,0,1,2,2,0,0,2,2,0,0,0,0,0,-0.0418,0,-0.5633,0.0607
6295,2937,2000,39,0,202,3,1,0,26,3,6,35,145,7,7,1,0,1,6,3,0,1,9,0,0,0,0,0,0,-0.0027,0,0.0989,-0.0222
6435,2948,2000,35,0,202,3,1,0,364,83,69,437,1652,98,97,10,7,12,55,64,5,3,53,0,10,2,3,15,0,1.5663,0,-1.59,1.1462
6532,2953,2000,43,0,202,3,1,0,124,30,39,144,583,38,37,7,0,4,14,22,0,1,16,0,2,0,2,2,0,0.1355,0,0.6237,0.1329
6533,2956,2000,41,0,202,3,1,0,391,112,100,460,1798,112,98,24,2,16,70,67,0,1,64,1,13,0,2,3,0,1.0978,0,-3.7861,2.3336
6547,2961,2000,40,0,202,3,1,0,12,3,3,13,45,16,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1279,0,0.0,-0.0052
6583,2966,2000,42,0,202,3,1,0,246,45,82,316,1349,75,75,9,1,8,33,42,0,0,58,2,9,1,2,9,0,0.0428,0,1.1531,0.0497
6596,2968,2000,35,0,202,3,1,0,118,24,26,144,529,45,35,3,0,2,16,9,0,0,18,0,7,4,2,2,0,-1.6133,0,-1.2488,-0.4658
