id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
102234,10599,2016,77,0,204,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
102567,10607,2016,67,0,204,6,1,0,143,32,27,163,563,82,53,3,0,2,8,10,9,4,18,0,3,2,0,0,0,-1.2183,0,-1.2189,1.6332
102877,10616,2016,67,0,204,6,1,0,82,15,17,88,334,63,8,2,0,2,5,4,0,1,5,1,1,0,0,1,0,-1.6921,0,-0.0095,-0.2756
103286,10630,2016,67,0,204,6,1,0,81,17,25,94,371,75,4,2,0,1,7,6,0,0,13,2,0,0,0,0,0,-0.9556,0,-0.112,-0.0659
103400,10642,2016,67,0,204,6,1,0,45,7,4,51,175,31,6,0,0,0,1,1,2,0,6,0,1,0,0,0,0,-0.8386,0,-1.4746,-0.2324
104193,10682,2016,69,0,204,6,1,0,90,16,17,100,361,79,2,3,0,3,7,6,0,0,10,0,3,0,0,0,0,-1.5142,0,-0.1423,-0.1365
104633,10698,2016,79,0,204,6,1,0,154,41,26,177,664,41,38,8,0,12,20,25,1,0,21,0,7,0,2,0,0,1.0434,0,-3.0871,2.2896
105450,10724,2016,75,0,204,6,1,0,9,3,1,10,49,8,1,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0.0227,0,0.0,0.0929
106015,10740,2016,67,0,204,6,1,0,25,5,6,33,123,16,5,2,0,1,4,6,0,0,7,1,0,0,1,0,0,0.0128,0,0.0,0.262
106332,10750,2016,98,0,204,6,1,0,22,5,2,22,72,10,6,1,0,0,2,0,0,0,0,0,2,0,0,0,0,-0.6528,0,-0.6539,-0.4671
106346,10755,2016,72,0,204,6,1,0,33,13,3,36,126,10,9,4,0,2,6,3,0,0,3,0,1,0,0,0,0,0.4194,0,-0.1601,0.9226
109678,10907,2016,75,0,204,6,1,0,98,20,19,107,356,32,31,0,0,3,6,6,1,0,4,0,4,5,0,0,0,-1.3953,0,0.1135,0.2147
110438,10955,2016,102,0,204,6,1,0,392,104,54,431,1608,129,91,8,2,9,37,25,1,1,35,1,17,0,2,2,0,-2.2567,0,-4.862,4.16
110497,10957,2016,67,0,204,6,1,0,15,4,3,18,66,9,2,3,0,0,2,1,0,0,3,1,1,0,0,0,0,0.1342,0,0.2438,0.2133
110516,10959,2016,77,0,204,6,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
