id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
45409,5372,2006,55,0,203,4,1,0,300,71,43,341,1443,91,78,9,1,4,24,25,0,0,37,7,11,0,2,2,0,-1.0529,0,-1.7517,1.4726
46688,5416,2006,59,0,203,4,1,0,16,3,1,17,47,4,4,1,0,0,2,2,0,0,1,1,1,0,0,0,0,-0.0801,0,0.0018,-0.2025
46724,5417,2006,56,0,203,4,1,0,265,74,34,310,1102,82,67,12,0,10,34,42,2,0,39,2,7,0,1,3,2,1.655,0,0.2192,2.0043
46959,5427,2006,51,0,203,4,1,0,82,26,19,85,305,80,20,5,1,1,14,4,5,2,1,0,1,1,0,1,0,-0.2425,0,1.1463,0.9378
53379,5695,2006,56,0,203,4,1,0,15,2,1,15,50,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3521,0,0.0197,-0.1519
54418,5709,2006,58,0,203,4,1,0,3,0,0,3,11,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1285,0,0.0,-0.08
55175,5734,2006,62,0,203,4,1,0,11,2,1,11,39,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1938,0,0.0137,-0.0651
55561,5744,2006,60,0,203,4,1,0,11,2,5,13,57,12,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0.046,0,0.4585,0.1253
55999,5752,2006,55,0,203,4,1,0,79,18,6,84,253,48,12,2,0,0,2,6,0,0,3,1,5,1,1,0,0,-1.5506,0,-0.3318,-0.4142
56472,5767,2006,52,0,203,4,1,0,249,71,25,277,1063,96,59,13,2,12,43,37,1,0,25,3,7,0,2,1,0,0.6804,0,-0.4117,1.8995
56754,5775,2006,62,0,203,4,1,0,241,54,45,295,1333,89,70,13,1,7,34,45,2,0,46,3,7,0,6,2,0,0.962,0,1.4863,1.8819
61272,5906,2006,60,0,203,4,1,0,20,5,3,27,103,16,3,2,0,0,2,1,1,0,7,0,0,0,0,0,0,0.1043,0,0.7497,0.3743
61576,5911,2006,60,0,203,4,1,0,3,1,0,4,15,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0686,0,0.209,0.062
61660,5917,2006,60,0,203,4,1,0,56,15,3,67,239,26,16,2,0,1,8,9,1,1,8,0,0,3,0,0,0,0.5007,0,-1.3462,-0.0246
64685,5996,2006,52,0,203,4,1,0,17,4,4,20,92,50,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,-0.2221,0,-0.2738,-0.1533
65682,6028,2006,62,0,203,4,1,0,24,6,3,29,111,32,3,0,0,0,3,2,1,0,5,0,0,0,0,0,0,-0.5933,0,-0.3709,-0.0856
66447,6047,2006,62,0,203,4,1,0,483,117,70,575,2870,136,125,13,4,17,69,65,8,2,77,4,13,0,5,9,1,-0.6392,0,3.038,2.771
66558,6050,2006,57,0,203,4,1,0,47,13,11,51,198,42,4,2,0,1,3,2,0,0,2,0,1,1,0,1,0,-0.5133,0,0.0336,0.1205
67047,6057,2006,54,0,203,4,1,0,30,5,9,35,146,32,5,1,0,1,2,5,2,0,4,0,0,1,0,0,0,-0.3029,0,0.0553,-0.0501
67214,6063,2006,51,0,203,4,1,0,405,97,82,466,1935,115,108,20,2,7,35,50,3,0,55,1,12,0,2,4,0,0.3848,0,-3.1683,3.1117
67271,6064,2006,49,0,203,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
67551,6068,2006,49,0,203,4,1,0,35,9,5,41,148,39,0,1,0,2,6,6,0,1,5,1,0,0,1,0,0,-0.0063,0,0.9335,0.3156
67895,6074,2006,53,0,203,4,1,0,51,13,5,60,281,78,0,0,0,2,9,5,0,0,9,0,2,0,0,0,0,0.0591,0,0.0319,0.2956
67929,6077,2006,51,0,203,4,1,0,120,23,24,141,608,51,31,4,1,1,14,14,0,0,19,0,3,1,1,0,0,-0.2222,0,-0.6464,0.3438
68763,6091,2006,49,0,203,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
68823,6093,2006,60,0,203,4,1,0,307,71,38,342,1177,109,66,7,0,7,33,26,0,0,29,3,13,0,5,1,0,-1.7076,0,-0.124,-0.7406
