id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
94347,6765,2009,60,0,203,4,1,0,16,4,0,18,42,20,0,0,0,0,1,3,0,0,0,0,1,1,1,0,0,-0.172,0,0.2955,-0.1594
94626,6769,2009,51,0,203,4,1,0,294,67,43,326,1198,114,57,9,2,8,45,25,8,3,30,4,3,0,1,1,0,-0.789,0,3.4958,0.1743
95562,6785,2009,56,0,203,4,1,0,302,102,32,336,1215,92,79,18,0,5,39,35,0,1,31,1,13,0,3,0,0,-0.5844,0,0.2305,2.4836
96035,6793,2009,56,0,203,4,1,0,8,1,0,9,31,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.1926,0,0.0,-0.0632
97099,6808,2009,56,0,203,4,1,0,91,22,12,95,308,36,27,5,0,0,4,9,0,0,3,0,10,0,1,0,0,-0.5746,0,-1.5315,-0.1648
97135,6809,2009,50,0,203,4,1,0,247,69,35,281,1124,77,64,10,0,11,32,38,0,1,30,1,10,0,2,2,0,0.2891,0,1.9461,2.9626
97815,6819,2009,60,0,203,4,1,0,383,100,64,429,1444,119,110,13,3,11,38,50,1,0,41,8,19,0,4,1,0,-0.2916,0,-3.8432,1.8009
97846,6820,2009,97,0,203,4,1,0,24,5,4,26,103,45,2,2,0,0,3,0,1,0,1,0,0,0,0,0,1,-0.5604,0,0.0428,-0.1599
98326,6831,2009,52,0,203,4,1,0,467,126,47,524,2001,131,116,21,3,17,72,62,7,6,54,4,17,0,2,0,1,1.0779,0,-2.4467,2.2266
99555,6858,2009,59,0,203,4,1,0,482,130,64,529,1910,136,108,28,2,7,66,37,16,7,41,3,12,1,1,4,0,-0.0307,0,5.9307,1.4461
99594,6859,2009,63,0,203,4,1,0,2,1,1,3,9,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0371,0,0.0,0.0278
104262,6994,2009,56,0,203,4,1,0,378,97,59,433,1640,115,88,13,3,14,59,47,7,6,49,3,1,0,4,2,0,1.5414,0,-0.1125,1.2332
104290,6995,2009,50,0,203,4,1,0,16,3,0,16,56,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.01,0,0.0,-0.0496
104946,7007,2009,49,0,203,4,1,0,370,86,57,413,1554,118,111,13,2,6,37,37,0,0,31,0,15,3,6,3,0,-1.0044,0,-4.6363,0.9354
105237,7011,2009,52,0,203,4,1,0,105,37,14,116,440,37,21,2,0,9,24,29,0,0,8,2,2,0,3,0,0,2.1383,0,-0.3828,1.5321
105680,7016,2009,63,0,203,4,1,0,151,44,25,181,706,43,39,7,1,6,26,22,2,0,25,3,4,0,2,3,0,1.1874,0,0.7842,1.4058
105725,7017,2009,62,0,203,4,1,0,136,45,20,149,489,73,32,10,2,7,24,22,3,1,10,1,7,1,2,0,0,0.478,0,-0.361,1.83
1255,7198,2009,97,0,203,4,1,0,489,84,127,534,1907,129,129,11,0,4,33,39,3,1,31,1,17,1,13,0,0,-5.4667,0,0.1011,-5.6926
3280,7241,2009,101,0,203,4,1,0,46,17,5,47,189,27,4,3,0,1,7,9,0,0,1,0,2,0,0,0,0,0.6188,0,-2.3965,0.1957
3895,7273,2009,101,0,203,4,1,0,307,79,36,340,1181,100,72,16,0,5,34,22,12,4,30,7,6,0,0,3,0,-1.4928,0,2.1632,0.1345
4105,7283,2009,56,0,203,4,1,0,88,20,13,99,382,63,14,2,1,2,10,13,0,0,10,0,7,0,1,0,0,-0.5785,0,-1.7523,-0.1306
4993,7307,2009,62,0,203,4,1,0,10,3,3,10,42,13,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0.0805,0,-0.8192,0.0264
5518,7328,2009,49,0,203,4,1,0,50,12,9,58,259,30,8,2,0,0,5,4,0,0,5,0,2,0,1,2,0,-0.3432,0,-0.9327,-0.1177
5546,7330,2009,56,0,203,4,1,0,7,3,0,7,28,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1199,0,0.0,0.1015
5808,7334,2009,52,0,203,4,1,0,319,73,38,349,1205,95,92,16,1,0,26,31,1,0,27,0,15,0,3,0,0,-2.1014,0,0.3294,1.1179
6059,7344,2009,63,0,203,4,1,0,16,4,0,19,58,11,5,0,0,0,3,1,1,0,2,0,0,1,0,0,0,-0.1161,0,0.4376,0.0112
6117,7345,2009,64,0,203,4,1,0,84,13,16,99,390,80,6,3,1,0,5,11,2,1,13,2,0,0,2,0,0,-0.6058,0,-1.1837,-0.6331
6190,7347,2009,62,0,203,4,1,0,133,33,25,149,560,57,43,6,0,5,18,20,0,0,15,1,3,0,1,0,0,0.3459,0,-2.2782,-1.1463
6417,7355,2009,59,0,203,4,1,0,417,110,67,463,1583,133,124,19,0,9,44,67,4,0,37,3,18,6,2,1,0,1.255,0,-1.8958,0.7108
6558,7361,2009,59,0,203,4,1,0,414,120,51,457,1525,131,93,17,0,11,50,51,3,2,39,8,14,0,2,1,1,-0.754,0,1.2161,1.3623
6772,7363,2009,55,0,203,4,1,0,18,3,4,20,72,7,5,0,0,1,1,2,0,0,2,0,1,0,0,0,0,-0.2055,0,0.0745,-0.0542
6921,7366,2009,56,0,203,4,1,0,59,13,9,66,265,65,0,2,0,3,9,15,0,0,6,0,4,0,1,0,0,0.5445,0,-0.3696,0.1722
7234,7378,2009,58,0,203,4,1,0,82,15,14,93,373,48,21,2,0,1,8,6,0,0,9,0,5,2,0,0,0,-1.0368,0,0.5072,0.1385
7473,7385,2009,61,0,203,4,1,0,132,44,14,148,521,96,11,3,3,7,17,28,1,2,12,0,1,0,4,0,0,1.6037,0,-2.4481,1.1504
7560,7389,2009,97,0,203,4,1,0,137,32,27,152,569,103,9,6,0,1,12,8,0,0,14,1,7,0,0,1,0,-1.2134,0,-0.6677,-0.1868
7672,7393,2009,55,0,203,4,1,0,246,51,61,267,937,101,68,2,1,6,21,22,8,3,18,2,12,1,2,0,0,-1.5747,0,-0.4394,-1.0405
7706,7394,2009,64,0,203,4,1,0,10,1,4,12,46,28,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.1254,0,0.0023,-0.152
8165,7403,2009,97,0,203,4,1,0,52,11,8,60,251,61,4,1,0,2,4,5,0,0,6,0,1,0,0,2,0,-0.8608,0,0.1472,0.0481
8293,7405,2009,60,0,203,4,1,0,391,123,54,478,2284,109,106,16,1,18,63,67,3,0,79,13,18,0,4,4,0,2.7933,0,-2.3415,3.6679
8630,7411,2009,58,0,203,4,1,0,42,10,6,45,133,21,17,2,1,1,4,4,0,1,1,0,0,1,0,1,0,0.0065,0,-0.2544,0.0119
8947,7427,2009,101,0,203,4,1,0,231,64,40,264,1194,90,64,16,7,9,41,47,11,4,30,1,4,0,2,1,0,1.5354,0,1.5782,3.3819
9581,7448,2009,51,0,203,4,1,0,494,141,77,544,1964,135,126,28,3,8,60,45,10,3,44,7,19,2,2,2,0,-0.1553,0,-0.5985,2.8942
9622,7449,2009,49,0,203,4,1,0,157,34,22,173,754,54,39,3,1,8,20,20,0,0,15,1,2,0,1,0,0,-0.9202,0,0.0867,0.4966
9719,7452,2009,97,0,203,4,1,0,219,75,36,263,1183,117,36,11,1,12,26,33,2,1,41,4,4,0,2,1,0,1.291,0,-1.0014,3.1451
9877,7457,2009,54,0,203,4,1,0,404,86,68,456,1866,138,91,11,4,16,49,38,8,5,48,7,9,0,3,1,0,-2.5811,0,3.0304,2.6411
10340,7471,2009,62,0,203,4,1,0,97,22,17,114,497,65,15,4,0,2,14,8,1,0,17,2,2,0,0,0,0,-0.9246,0,-0.8721,0.1375
10678,7480,2009,60,0,203,4,1,0,55,2,12,59,199,48,2,1,0,0,2,0,0,0,4,0,0,0,0,0,0,-1.8067,0,-0.1269,-0.9146
10799,7488,2009,101,0,203,4,1,0,517,125,46,565,1911,132,118,24,6,6,70,36,21,3,43,5,15,0,3,2,0,-1.5423,0,-0.3762,0.4934
11075,7504,2009,52,0,203,4,1,0,57,6,12,58,181,41,10,1,0,1,1,4,0,0,1,0,0,0,0,0,0,-0.6005,0,0.0205,-0.6637
11168,7519,2009,56,0,203,4,1,0,187,45,22,201,763,47,44,5,3,3,22,11,8,1,12,0,3,1,0,1,0,-0.5112,0,1.1881,0.3899
11264,7524,2009,56,0,203,4,1,0,8,2,2,9,39,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0605,0,0.0,0.0453
11431,7526,2009,50,0,203,4,1,0,349,91,61,383,1295,115,106,23,8,4,45,44,20,7,19,0,6,11,3,1,0,0.0675,0,0.8658,1.3476
11466,7527,2009,101,0,203,4,1,0,86,18,12,95,309,27,21,4,1,2,8,12,0,0,6,2,2,0,2,1,0,-0.4608,0,0.3444,-0.1635
11557,7534,2009,55,0,203,4,1,0,457,100,80,517,2105,136,128,16,2,5,34,44,0,0,56,3,30,0,3,1,0,-3.1242,0,-4.1181,-0.1732
11626,7540,2009,64,0,203,4,1,0,26,4,7,28,108,29,1,0,0,0,3,1,1,0,1,0,0,1,0,0,0,-1.0182,0,0.3,-0.2436
11925,7543,2009,61,0,203,4,1,0,90,24,20,92,333,40,27,6,0,0,8,7,0,0,2,0,4,0,0,0,0,-0.0902,0,-1.7,-0.0593
12688,7576,2009,59,0,203,4,1,0,122,32,28,136,465,96,32,7,1,1,12,13,2,0,12,0,2,2,0,0,0,-0.5783,0,-0.0846,0.1493
13237,7587,2009,62,0,203,4,1,0,464,123,53,529,2047,133,114,22,0,11,69,53,1,3,61,6,15,0,3,0,1,1.4545,0,-3.6464,1.4832
13289,7591,2009,58,0,203,4,1,0,166,56,19,189,689,43,41,13,0,6,29,30,1,0,23,5,2,0,0,0,0,1.2232,0,-1.0947,1.4379
13403,7593,2009,56,0,203,4,1,0,42,10,4,43,142,36,9,1,0,0,1,2,0,1,1,0,2,0,0,0,0,-0.5889,0,0.4262,-0.1401
13455,7594,2009,56,0,203,4,1,0,277,74,36,303,1108,71,69,14,4,2,43,24,3,7,23,0,5,1,2,0,0,-0.4804,0,-2.3045,0.154
13658,7609,2009,52,0,203,4,1,0,421,110,70,467,1695,126,117,17,3,8,36,52,2,1,44,0,21,1,1,0,0,-1.5762,0,3.4039,2.6698
14490,7637,2009,51,0,203,4,1,0,513,139,81,560,1947,132,127,21,7,20,59,82,18,4,38,1,6,0,8,1,0,1.5922,0,-0.3563,3.4759
14661,7646,2009,64,0,203,4,1,0,176,48,31,186,664,44,42,6,3,1,17,22,8,3,9,0,3,0,1,0,0,-0.1319,0,-0.7859,-0.3112
15058,7652,2009,60,0,203,4,1,0,569,172,73,614,2014,140,140,34,1,24,73,87,2,5,36,3,21,0,7,2,0,0.6061,0,0.0792,2.8254
15254,7655,2009,97,0,203,4,1,0,445,115,51,506,1700,133,110,17,0,9,36,41,3,3,49,7,12,0,5,7,0,-1.1635,0,0.5855,2.057
15455,7658,2009,50,0,203,4,1,0,106,26,15,119,402,74,13,9,0,1,14,12,2,0,12,0,4,0,1,0,0,-0.3527,0,-1.4652,0.1346
