id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
30745,4702,2007,38,0,202,3,1,0,22,3,4,25,82,7,7,2,0,0,1,4,0,0,1,0,0,1,1,0,0,-0.0635,0,0.049,-0.1426
34091,4907,2007,41,0,202,3,1,0,440,102,86,487,1921,129,112,16,1,10,45,54,1,0,38,1,15,0,6,3,0,-1.1801,0,0.605,-0.323
35078,4987,2007,36,0,202,3,1,0,124,22,26,150,595,77,18,2,0,4,13,15,0,0,22,6,5,0,3,1,0,-1.3577,0,-0.7492,-0.4594
35944,5002,2007,41,0,202,3,1,0,471,123,57,535,2065,134,128,21,18,16,70,63,21,4,63,1,7,0,1,0,0,1.4695,0,-0.8844,3.8116
36347,5015,2007,44,0,202,3,1,0,161,40,26,171,586,48,45,9,0,1,16,9,0,0,8,1,8,1,1,0,0,-0.6243,0,-1.4894,0.3224
37457,5035,2007,37,0,202,3,1,0,182,42,32,204,786,61,52,6,0,1,18,11,1,0,17,0,3,1,2,2,0,-0.6699,0,1.7447,1.0669
38035,5050,2007,40,0,202,3,1,0,9,3,2,11,40,14,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,-0.1228,0,-0.6982,-0.0079
38970,5078,2007,43,0,202,3,1,0,181,39,42,213,874,87,42,10,0,6,21,23,0,0,27,1,8,0,4,1,0,-0.3932,0,-0.8336,0.079
40020,5131,2007,47,0,202,3,1,0,12,2,3,13,50,4,3,2,0,0,1,1,0,0,0,0,0,0,1,0,0,-0.2257,0,0.3066,-0.1277
41058,5181,2007,48,0,202,3,1,0,229,45,44,246,799,66,65,12,1,2,22,21,0,1,12,0,8,2,1,2,0,-1.7878,0,0.3728,-0.7647
41885,5236,2007,38,0,202,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
42924,5292,2007,41,0,202,3,1,0,501,136,76,556,2082,130,124,20,3,11,71,50,13,8,48,4,7,0,3,4,0,0.5918,0,6.2929,3.0475
45009,5364,2007,34,0,202,3,1,0,232,63,35,264,1021,64,59,2,0,6,31,34,2,3,29,1,6,0,0,3,0,1.2134,0,-3.1472,0.2798
45422,5372,2007,35,0,202,3,1,0,386,78,73,439,1744,111,109,13,2,4,33,35,3,0,41,1,9,7,5,0,0,-3.2236,0,-2.6272,-0.1201
45532,5378,2007,41,0,202,3,1,0,10,1,3,11,42,26,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.2255,0,0.0,-0.1095
45903,5390,2007,42,0,202,3,1,0,61,16,17,70,279,36,12,3,1,2,6,16,0,0,6,0,2,1,2,0,0,1.8492,0,-1.2102,0.3553
46168,5393,2007,47,0,202,3,1,0,2,0,1,2,6,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1056,0,0.0,-0.0099
46251,5402,2007,37,0,202,3,1,0,16,3,2,17,66,12,1,1,0,1,3,1,0,0,1,0,1,0,0,0,0,-0.0604,0,0.0,0.1259
46307,5403,2007,42,0,202,3,1,0,490,119,64,532,2157,133,122,18,3,8,43,45,8,4,36,0,17,0,6,0,0,-3.3485,0,-1.2518,-0.9283
46355,5407,2007,36,0,202,3,1,0,183,31,25,213,891,69,46,8,0,2,13,17,0,0,27,2,3,0,3,0,0,-0.9078,0,0.3162,-0.9757
46590,5413,2007,43,0,202,3,1,0,87,19,11,102,400,55,19,4,0,0,12,2,3,1,12,0,3,2,0,1,0,-1.8383,0,0.4172,-0.0059
46734,5417,2007,33,0,202,3,1,0,290,73,39,323,1116,90,79,16,0,11,30,29,1,0,27,1,6,0,3,3,0,-0.8727,0,-2.431,1.8173
47038,5429,2007,47,0,202,3,1,0,148,25,29,168,570,50,47,2,0,4,20,13,2,0,15,1,4,2,2,1,0,-0.9033,0,0.7299,-0.1917
47094,5430,2007,43,0,202,3,1,0,48,11,9,54,200,14,14,3,0,2,7,10,0,0,5,0,0,0,1,0,0,-0.2767,0,0.2556,0.1992
48324,5485,2007,48,0,202,3,1,0,136,28,36,150,518,51,43,6,1,2,12,11,1,0,11,0,3,0,2,1,0,-0.6279,0,1.0377,-0.18
48419,5491,2007,35,0,202,3,1,0,4,0,0,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1032,0,0.0,-0.0917
48502,5493,2007,34,0,202,3,1,0,1,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0,0,0.3014,0.0105
49125,5522,2007,44,0,202,3,1,0,23,6,3,27,117,27,1,1,0,1,1,6,0,0,3,0,0,0,0,1,0,0.9608,0,0.0,0.2181
49281,5530,2007,47,0,202,3,1,0,243,73,44,281,1202,83,65,15,0,7,31,32,1,1,35,2,10,0,3,0,0,1.0484,0,-0.6758,1.7066
49448,5538,2007,35,0,202,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0
49678,5550,2007,41,0,202,3,1,0,269,64,68,296,1104,113,72,12,2,3,20,31,3,2,24,3,2,2,1,0,0,-1.0927,0,0.7867,0.4043
49828,5552,2007,36,0,202,3,1,0,450,120,70,520,2036,139,139,11,1,9,44,53,9,5,61,3,9,3,3,3,0,0.2567,0,0.3416,0.4803
