id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
26,19,2000,27,0,201,2,1,0,44,6,10,51,223,22,14,1,0,2,4,5,0,0,6,0,2,0,0,1,0,-0.2343,0,-0.5984,-0.2965
29,20,2000,25,0,201,2,1,0,231,48,43,267,981,84,63,12,1,7,25,35,3,3,27,0,5,0,2,7,0,-0.8783,0,2.0779,0.1566
31,23,2000,17,0,201,2,1,0,57,11,15,71,301,37,11,1,0,0,8,3,1,2,9,0,1,0,0,5,0,-0.6224,0,-0.4276,-0.1687
40,25,2000,26,0,201,2,1,0,304,74,88,371,1581,98,82,20,0,14,54,43,1,1,62,4,4,2,1,2,0,0.7879,0,-3.4447,1.4201
52,31,2000,19,0,201,2,1,0,398,92,72,456,1601,107,103,13,1,20,54,61,5,1,40,2,6,0,4,14,0,0.6341,0,3.3167,1.4364
154,65,2000,29,0,201,2,1,0,63,18,18,72,290,18,17,6,0,5,11,16,1,1,7,0,2,0,1,1,0,0.8369,0,-0.0031,0.6642
181,66,2000,26,0,201,2,1,0,45,16,4,53,186,13,12,0,0,4,10,10,1,0,7,0,2,0,0,1,0,1.2444,0,-0.2067,0.7522
231,67,2000,19,0,201,2,1,0,332,82,80,410,1709,114,88,8,0,24,60,63,0,2,71,1,8,0,3,4,0,1.9254,0,-4.8574,2.2756
269,72,2000,19,0,201,2,1,0,54,9,12,71,299,38,11,1,0,2,5,9,0,0,11,0,0,0,3,3,0,0.4207,0,0.0022,-0.0083
277,73,2000,24,0,201,2,1,0,284,58,63,328,1208,98,74,10,1,6,31,29,0,1,38,5,6,1,2,3,0,-0.7441,0,-3.4104,-1.2068
333,116,2000,32,0,201,2,1,0,336,68,86,397,1553,101,95,9,2,9,44,28,22,9,50,1,3,6,1,3,1,0.7828,0,-0.0002,-0.6335
418,120,2000,28,0,201,2,1,0,57,14,9,72,260,18,17,5,1,2,3,9,1,3,11,1,1,0,1,3,0,0.3898,0,-0.1049,0.2665
442,156,2000,28,0,201,2,1,0,336,55,92,392,1583,99,95,16,3,2,27,25,2,3,40,2,7,7,0,9,0,-2.3232,0,1.671,-2.1165
535,170,2000,24,0,201,2,1,0,8,0,1,14,67,9,1,0,0,0,2,1,0,0,5,0,0,0,0,1,0,-0.024,0,0.7492,0.104
537,202,2000,28,0,201,2,1,0,188,48,45,229,915,79,52,6,0,7,30,27,0,1,34,3,7,1,1,5,0,-0.5691,0,-0.3791,0.7396
551,207,2000,32,0,201,2,1,0,37,9,8,44,164,15,11,0,0,6,8,11,0,0,5,1,0,0,1,1,0,0.267,0,-0.8526,0.3461
575,209,2000,30,0,201,2,1,0,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0.0,-0.0228
634,212,2000,26,0,201,2,1,0,322,80,80,375,1476,100,79,18,3,15,51,40,2,3,43,1,6,6,0,4,0,0.5077,0,1.5916,1.6834
677,255,2000,19,0,201,2,1,0,81,13,30,97,384,56,25,5,2,2,12,12,0,0,13,0,0,2,1,0,0,0.0655,0,0.3944,-0.2343
813,294,2000,17,0,201,2,1,0,10,1,2,12,46,4,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,-0.2109,0,0.0136,-0.1148
817,307,2000,19,0,201,2,1,0,164,32,51,197,793,53,46,7,1,6,24,25,1,1,30,0,6,0,0,3,0,0.6207,0,3.0405,0.5479
889,351,2000,24,0,201,2,1,0,200,37,61,246,1003,76,57,4,0,8,26,26,0,0,42,1,6,0,2,2,0,-1.004,0,-1.2753,-0.1407
892,381,2000,18,0,201,2,1,0,54,13,16,65,240,17,17,4,0,1,6,4,0,0,8,1,4,0,0,3,0,-0.2201,0,-0.2493,0.0956
911,383,2000,32,0,201,2,1,0,322,70,82,392,1663,99,93,11,1,9,51,36,2,1,62,1,9,2,2,4,0,-0.5885,0,1.7572,0.4792
929,385,2000,24,0,201,2,1,0,16,3,6,19,83,11,2,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0.0869,0,0.0,0.0483
930,386,2000,28,0,201,2,1,0,16,4,2,19,69,17,1,0,0,0,2,1,0,0,3,0,1,0,0,0,0,0.208,0,0.7941,0.1166
954,392,2000,24,0,201,2,1,0,154,37,33,172,687,64,36,6,2,0,14,16,3,2,17,0,4,0,0,1,0,0.3246,0,-0.1663,-0.1832
956,429,2000,31,0,201,2,1,0,6,1,3,14,50,10,1,0,0,0,4,1,0,0,6,0,0,2,0,0,0,0.2903,0,-0.4362,0.0448
972,435,2000,28,0,201,2,1,0,11,4,3,18,88,11,2,0,0,0,2,1,1,0,6,0,0,0,1,0,0,0.1807,0,0.5227,0.3054
1069,475,2000,18,0,201,2,1,0,6,2,1,7,17,40,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.1065,0,-0.6027,0.0165
1125,477,2000,24,0,201,2,1,0,230,48,63,266,1056,71,71,9,0,12,31,33,3,0,28,0,5,0,2,5,1,0.1203,0,0.803,0.4161
1200,479,2000,19,0,201,2,1,0,50,7,11,58,192,47,15,2,0,3,7,12,0,0,6,0,1,0,1,1,0,0.1973,0,0.2234,-0.163
1216,481,2000,17,0,201,2,1,0,27,2,12,32,136,23,4,0,0,0,3,1,0,0,5,0,2,0,0,0,0,-0.0921,0,0.3669,-0.2931
1228,483,2000,28,0,201,2,1,0,219,52,29,258,879,83,56,13,3,3,23,22,2,5,26,2,3,8,2,3,0,-1.3169,0,-1.1969,-0.4492
1351,491,2000,27,0,201,2,1,0,69,9,16,74,259,20,19,3,0,4,5,10,0,1,3,0,5,0,1,1,0,-1.2553,0,-0.9291,-0.6493
1409,531,2000,30,0,201,2,1,0,132,39,27,159,560,58,32,3,2,8,24,19,2,1,21,4,5,2,1,3,0,0.2908,0,0.3502,1.1927
1459,566,2000,30,0,201,2,1,0,86,20,32,101,376,34,24,2,0,1,10,10,0,0,13,1,0,0,0,2,0,-0.4481,0,-0.905,-0.1933
1465,567,2000,20,0,201,2,1,0,68,18,22,80,340,19,19,2,0,6,9,13,0,0,9,1,1,0,0,3,0,0.8423,0,-0.0401,0.6375
1472,568,2000,30,0,201,2,1,0,125,20,26,152,587,37,34,2,1,0,9,9,3,1,21,0,3,2,1,3,0,-0.4746,0,1.1731,-0.6568
1480,572,2000,28,0,201,2,1,0,186,46,39,228,862,75,56,8,0,5,32,22,1,0,31,1,6,5,1,5,0,0.4216,0,-2.3095,0.2432
1525,581,2000,24,0,201,2,1,0,14,3,2,16,58,23,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,-0.05,0,0.0145,-0.0167
1527,613,2000,22,0,201,2,1,0,5,1,1,7,28,9,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0.0003,0,-1.0547,-0.0468
1529,616,2000,22,0,201,2,1,0,437,81,135,550,2450,134,125,14,1,11,57,44,5,9,104,0,7,2,1,6,0,-0.5712,0,-4.9295,-0.6357
1531,618,2000,30,0,201,2,1,0,26,6,10,31,125,13,5,1,1,1,4,3,0,0,4,0,0,0,0,1,0,0.3115,0,0.079,0.1829
1538,621,2000,27,0,201,2,1,0,228,51,78,258,1061,82,58,3,0,23,41,49,0,0,27,1,4,0,0,3,0,2.2776,0,-2.5109,1.1223
1581,628,2000,30,0,201,2,1,0,86,15,30,101,459,29,23,6,1,2,11,6,0,0,14,0,3,0,0,1,0,-0.297,0,-0.8781,-0.2045
1583,629,2000,25,0,201,2,1,0,22,2,8,25,105,23,1,0,0,1,2,2,0,0,2,0,0,0,0,1,0,-0.1539,0,0.0,-0.1472
1594,664,2000,26,0,201,2,1,0,407,81,140,513,2219,134,124,21,0,15,56,54,0,0,95,5,11,0,4,7,0,0.587,0,-1.0586,0.7929
1696,673,2000,24,0,201,2,1,0,89,28,26,112,498,36,20,5,0,1,11,12,1,1,22,1,4,0,0,1,0,0.1201,0,-0.1007,0.8684
1746,705,2000,30,0,201,2,1,0,26,10,9,33,143,20,4,3,0,0,4,6,0,0,6,1,1,1,0,0,0,0.6858,0,0.647,0.4077
1754,707,2000,32,0,201,2,1,0,79,22,11,87,330,34,22,5,0,4,12,13,0,0,7,1,2,0,1,0,0,0.3245,0,-0.3843,0.2621
1782,711,2000,21,0,201,2,1,0,33,3,14,35,155,36,0,0,0,2,3,5,0,0,2,0,3,0,0,0,0,-1.0008,0,-0.2936,-0.2828
1802,723,2000,27,0,201,2,1,0,55,11,23,61,258,18,13,2,0,3,4,8,0,0,5,0,2,0,0,1,0,-0.5685,0,-1.1581,-0.123
1804,753,2000,25,0,201,2,1,0,32,8,5,34,137,17,3,0,0,1,4,4,0,0,2,0,2,0,0,0,0,0.1511,0,-0.6914,-0.0601
1806,755,2000,26,0,201,2,1,0,60,18,18,72,277,19,16,6,0,4,16,18,0,0,10,0,3,0,1,1,0,0.8027,0,-0.1113,0.7683
